r_kpc,v_obs,v_model
0.49,13.8,10.94973787447734
0.99,21.6,14.769950767184971
1.48,28.9,15.723878031717394
1.97,34.3,17.006154499289817
2.47,38.2,17.54872070640536
2.96,42.0,18.422038370020037
3.46,44.6,19.30901896908165
3.95,46.3,19.26605718023289
4.44,47.4,18.678275915142244
4.94,48.2,18.05291792066525
5.43,47.4,17.354379260118012
5.92,45.5,16.666394965906104
