r_kpc,v_obs,v_model
1.61,23.4,28.73246440292662
3.23,40.6,38.65319711926702
4.84,45.5,41.90465564460847
6.45,49.2,48.754991672894214
8.06,50.4,54.98704378382271
9.66,50.4,57.33639999492882
