r_kpc,v_obs,v_model
0.39,17.4,20.14152871619217
1.18,46.3,30.658414819706252
1.95,69.1,33.64656340161869
2.74,85.2,36.352896155998785
3.53,93.2,41.23035992044796
4.3,100.0,44.7052388731865
5.09,108.0,45.99866529394282
5.87,112.0,46.17242862531031
6.4,113.0,46.93946783633519
7.44,113.0,48.694618697256224
8.21,112.0,49.955258841967556
9.0,111.0,49.94683924757125
9.72,111.0,50.80966471298526
11.79,113.0,53.13993539753444
17.63,118.0,48.82849137217084
