r_kpc,v_obs,v_model
0.16,24.5,158.02498342153618
0.26,35.3,157.67660733306954
0.36,43.2,144.59292192793617
0.46,52.0,113.55227248573863
0.56,60.9,59.253251611037435
0.66,65.8,8.124038404635961e-07
0.76,71.7,8.717797887081347e-07
0.86,74.6,9.273618495495703e-07
0.96,74.6,30.66112396480999
1.06,76.6,51.245598961686085
1.16,78.5,63.11244379148652
1.27,83.4,76.70417831978872
1.36,86.4,82.56622588566383
1.47,87.4,83.98305234372988
1.57,90.3,92.28913410127663
1.67,93.3,96.55679326106485
1.77,93.3,95.966550773205
1.87,95.2,95.99000645255379
1.97,97.2,98.23216580588179
2.08,99.1,101.6720144449335
2.18,98.2,98.77799664106
2.28,98.2,88.5852203862889
2.37,98.2,83.78522844990327
2.47,97.2,85.53800760375834
2.57,98.2,86.82500814528517
2.68,98.2,87.2712349314462
2.78,98.2,88.27761612815567
2.88,99.1,89.3900511719505
2.98,100.0,91.4308877263623
3.08,102.0,93.21368197746348
3.19,101.0,95.02719422800666
3.29,101.0,97.40053201316218
3.39,103.0,98.39104241429537
3.49,107.0,98.10294796721138
3.59,110.0,98.42584508517783
3.69,112.0,99.03179395569484
3.79,114.0,97.90843474847217
3.9,118.0,97.160025567648
3.99,118.0,97.71585722468986
4.47,118.0,96.87909009779506
4.97,121.0,95.98998609581203
5.47,124.0,94.42695022856807
5.96,125.0,92.18086065451477
6.46,126.0,90.1421908178381
6.96,126.0,88.50952190616945
7.45,126.0,86.7813033265086
7.95,126.0,85.17039774163968
8.45,127.0,83.8618690169774
8.94,128.0,82.76192294049925
9.44,128.0,81.59439040227387
9.94,127.0,80.46501669740356
10.43,127.0,79.69930800390819
10.93,128.0,78.8419145481957
11.43,130.0,77.95723268736589
11.92,130.0,76.9815282494016
12.42,132.0,76.16490170719514
12.92,133.0,75.2651456982916
13.42,133.0,74.128398177713
13.91,133.0,72.99907285676363
14.41,133.0,71.98459595325167
14.91,134.0,71.01085446478221
15.4,134.0,70.01900253467545
15.9,133.0,68.99628963237926
16.4,134.0,67.97157373389192
16.89,134.0,66.83981562332093
17.39,136.0,65.79628014922356
17.89,136.0,64.71218759235579
18.38,135.0,63.70029014328491
18.88,133.0,62.69061232464257
19.38,134.0,61.97488798417697
19.87,136.0,61.53035490881942
20.37,135.0,61.06626852581288
20.87,134.0,60.65892804185396
