r_kpc,v_obs,v_model
0.25,20.9,28.574147013427048
0.83,40.0,43.700992511142
1.38,51.5,57.230881837515916
1.85,67.9,58.542156111013924
2.68,80.2,56.735419921206834
3.19,83.3,63.98654413516823
3.68,91.4,66.88827059116431
4.13,102.0,68.23234542770557
5.23,105.0,67.49563881658368
6.05,109.0,64.16386602302626
6.81,108.0,61.390001923050946
7.56,109.0,61.051307831653375
8.32,110.0,60.76014572367496
9.09,111.0,59.86777376034755
9.86,112.0,56.44776232018127
