galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC05721,1,0.27,0.99,0.63,0.72,0.35,2.1402695778916967,41.56777150931113,51.52,5.208,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.0,1.0,0.1402695778916967,0.1402695778916967,0.10099409608202162,10000.0,2544.572841572729,40.03849260637592,57.714474080954055
UGC05721,2,1.17,1.71,1.44,0.54,0.35,2.054713728132017,45.20426179596009,76.89999999999999,8.2275,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.08555584975967978,0.7593694864821988,0.1402695778916967,0.1065164373326925,0.15851297224167557,10000.0,764.4337010111669,33.17807302204395,56.07325399844187
UGC05721,3,1.89,2.67,2.28,0.78,0.35,2.0321923764151126,39.45641091235627,82.1,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.02252135171690428,0.9301029082910349,0.054713728132016914,0.05088939765903395,0.19820670241572205,10000.0,381.28405358518404,29.484362672003268,49.25582203414056
UGC05721,4,3.15,4.49,3.8200000000000003,1.3400000000000003,0.35,2.0177024685754015,32.80303406408797,78.525,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.014489907839711158,0.9544502758670144,0.032192376415112633,0.03072602255021902,0.23937957263301554,10000.0,164.04400416176608,25.032940216801272,41.26362974469966
UGC05721,5,4.93,6.74,5.835,1.8100000000000005,0.35,2.0108361210313346,31.605710564737638,78.7,4.57,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.0068663475440668975,0.9781504952074849,0.017702468575401475,0.017315678403423893,0.27072095054321277,10000.0,79.5133672548094,21.53974229028316,38.24763310629537
