galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC4013,1,5.49,9.88,7.6850000000000005,4.390000000000001,0.35000000000000003,2.016876790672674,221.90782079557766,194.85714285714286,5.0,7,31.01,5.49,1.7313814775909184,0.5775734654337539,0.0,1.0,0.01687679067267389,0.01687679067267389,0.07408911105303839,1000000.0,1254.4883725283964,98.18728605517481,242.65989382904405
NGC4013,2,10.56,14.98,12.77,4.42,0.35000000000000003,2.008592696002884,180.49914362500803,182.0,7.142857142857143,7,31.01,5.49,1.7313814775909184,0.5775734654337539,0.008284094669789965,0.9857594417110317,0.01687679067267389,0.01663645575136896,0.1476222454740892,1000000.0,905.2530829714148,107.51782117186418,210.09527057719848
NGC4013,3,15.68,20.79,18.235,5.109999999999999,0.35,2.005427342656141,144.67868483384245,166.25,5.125,8,31.01,5.49,1.7313814775909184,0.5775734654337539,0.0031653533467430606,0.994534556027942,0.008592696002883926,0.008545733104311238,0.19129094163711963,1000000.0,575.2847606816188,102.42225154247156,177.2631926156122
NGC4013,4,21.48,25.2,23.34,3.719999999999999,0.35000000000000003,2.0039693557617193,126.15143218923197,172.5,5.0,6,31.01,5.49,1.7313814775909184,0.5775734654337539,0.001457986894421559,0.9974788519419442,0.0054273426561408655,0.005413659521742932,0.21142975505800332,1000000.0,388.1185527197946,95.17713496675557,158.02806986062444
NGC4013,5,25.9,31.01,28.455,5.110000000000003,0.35,2.0030965427561047,114.36964773183456,177.5,6.125,8,31.01,5.49,1.7313814775909184,0.5775734654337539,0.0008728130056145922,0.9984899689745498,0.0039693557617193065,0.00396336191136806,0.23168253442509412,1000000.0,286.1383809689851,90.23340639958391,145.6793875356991
