r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.21,17.4,6.51,258.90847161635344,1649.4409523809525,3842.451569264066,64.47871981960898,2.3285007959688264,0.5593571173208621,317558.1622605528,319207.60321293375
0.32,31.0,8.86,176.29812495560049,2072.110625,1848.8127957313995,37.9470029823179,2.222102065450267,0.4548656824144284,95056.10457143914,97128.21519643914
0.43,36.1,8.16,60.48915567803304,2056.1797674418603,413.1941287878796,8.676190239632119,2.079536771696982,0.27500641532571657,6452.978266607715,8509.158034049575
0.54,46.0,8.52,73.48857551043425,2163.0133333333333,453.9787859911398,12.314070629566961,2.1017990304963945,0.3065783272774419,7838.043575097769,10001.056908431103
0.64,58.0,6.9,37.00353299973286,2151.5153124999997,-20.31801801801976,0.38483168384700445,2.006007585273461,0.1601517851207545,-12.044289902626597,2139.471022597373
0.74,63.4,9.55,76.06702512852641,2158.9497297297294,370.6761029411783,14.259588354906162,2.112730015823062,0.32157338356608367,5660.229070140362,7819.178799870091
0.85,71.9,8.52,143.85936831075782,2229.357294117647,753.8388231981985,38.22485187332765,2.2232530117621114,0.4561190799322987,22118.31076561208,24347.668059729727
0.96,76.4,6.82,150.22224568737622,2324.794270833333,750.4405067719514,41.46662333672888,2.2365752093462152,0.47041910435624135,21182.208957665025,23507.003228498357
1.07,78.1,6.65,121.77160697175042,2394.4542056074765,539.94466066341,31.38535521240151,2.1943818586480175,0.42378973805288256,11463.792770544349,13858.246976151826
1.17,80.5,6.14,111.49895493785148,2438.182649572649,454.17379770249124,27.860873907512637,2.1789430996264008,0.40572026061406274,8187.472865156441,10625.65551472909
1.28,82.8,5.8,116.62481639726958,2489.8307031249997,454.78413937110076,30.25870329230254,2.189496204145144,0.4181318118760563,8136.2222653881545,10626.052968513155
1.38,85.6,6.48,135.7194592799492,2533.6873188405802,532.2360114020286,38.58411874259102,2.2247389267517796,0.4577330022166144,10813.973280609995,13347.660599450575
1.48,88.0,7.5,109.0826043191605,2596.2779054054054,374.6455916246691,27.19738498761475,2.175981871176088,0.4021902215366375,5443.596800709818,8039.8747061152235
1.59,92.0,8.52,66.9509186654042,2612.362893081761,81.44936045671744,4.268795932343498,2.0472322200008404,0.22661892462710376,206.7726478877793,2819.13554096954
1.7,92.4,8.52,40.4117921764029,2614.196764705883,-208.34049615653475,15.47879812797325,2.119317394500564,0.33045286865293677,-1653.5420900536606,960.6546746522226
1.8,95.1,9.2,0.0,2568.6113888888885,-471.7210685321291,44.388406271414745,2.2484406500913487,0.4828385804376488,-8724.56101532918,-6155.9496264402915
1.91,96.5,8.52,0.0,2515.135340314136,-655.6086983698337,65.45324546795483,2.332385707163096,0.5627675678013733,-15353.832198555625,-12838.696858241488
2.02,101.0,8.86,0.0,2424.377475247525,-816.8719053971597,83.2753422458003,2.4049817069251533,0.6218568091601925,-21351.309837420882,-18926.932362173357
2.13,99.9,9.55,0.0,2335.423521126761,-832.6285923595564,89.54049160826548,2.4316214129189144,0.6414767456427687,-22036.45026610392,-19701.026744977156
2.23,103.0,8.18,0.0,2249.5254708520183,-756.1575894111122,88.80174710766785,2.4284389176645194,0.6391874706536131,-19625.082872184525,-17375.557401332506
2.34,104.0,8.52,0.0,2176.6304273504275,-680.8806574530147,87.44581283871453,2.4226277811141994,0.6349695454387324,-17179.09653375066,-15002.466106400232
2.44,107.0,9.2,0.0,2106.5405327868853,-733.5731997442626,95.86048117537435,2.4593705574700766,0.660832110331548,-18980.892132947596,-16874.35160016071
2.54,107.0,9.55,0.0,2029.9157874015748,-736.8975954811234,100.34973486256588,2.4797269776245976,0.6743632832391778,-19144.394870909033,-17114.479083507456
2.65,106.0,11.2,0.0,1951.7920377358494,-700.6499888477387,102.03339326288489,2.487518812507463,0.6793985623321256,-18043.74922977821,-16091.957192042359
2.76,107.0,11.2,0.0,1875.7727898550725,-332.18376054556103,64.42981050597253,2.3283059476101466,0.5591853667728154,-6280.345661371316,-4404.572871516244
7.07,104.0,3.11,0.0,483.5398161244696,-268.98203380364464,152.39091105329243,2.7972785759527232,0.8274513548512584,-4871.805159304636,-4388.265343180166
8.49,106.0,2.55,0.0,334.50573616018846,-86.09525794806405,137.9342391622803,2.6860440838614776,0.7844596390579827,-1318.54417510847,-984.0384389482815
9.91,109.0,4.95,0.0,239.02928355196772,-55.69017977712921,139.63819496251227,2.697782839853063,0.7894610503909021,-754.9989289920451,-515.9696454400773
11.27,110.0,2.83,0.0,179.6870363797693,-43.634005273675335,144.40813250719154,2.7323864718498583,0.8035391046240594,-542.3809400736371,-362.6939036938678
