r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.09,11.2,2.02,13.496740546681318,12.724024520567383,1798.897777777778,5859.089994972348,1757.5081072643732,0.9598559659152065,86.26582122101802,2.064399134193891,0.44182316882613537,0.26655746978118694,0.25273788615630866,920.0307017063196,232.52661474816057,225.12450427146132,2024.0222820492393,0.1251458015298188,1.0363407028310034
0.26,26.5,1.03,27.324983073185276,26.957099250475746,2794.943076923077,3269.1488068095473,1481.5457340698517,0.9273072999686371,90.98312936219304,2.0945101636345296,0.4707297570891484,0.2863953521364051,0.2366914890128348,324.49738473674023,76.80576917410977,76.80576903792947,2871.7488459610067,0.0274802623609098,1.0363407028310034
0.43,33.7,1.03,35.65491828948779,35.37620103968204,2910.408372093024,-340.6982654600303,1229.021124140774,0.8762742038902464,96.31657640193977,2.1322634634289637,0.5069729248918051,0.31184665125790945,0.23456944617267536,196.27844490242757,46.040926116396406,46.040926116396406,2956.4492982094202,0.015819404093841246,1.0363407028310034
0.6,32.7,1.12,40.065744672350874,40.09318395937145,2679.105666666667,-1379.8118659726067,-145.96051809969194,-0.16006649894075703,78.50523038063075,2.1443862783673193,0.5186108272326265,0.3201557413406491,0.17503531809943346,-20.9434289592752,-3.665839749979621,-3.665839749979621,2675.4398269166873,0.0013683072659567632,1.0363407028310034
0.77,33.7,1.03,43.13466882579985,43.35642628261697,2441.2723376623376,-1262.6230496453888,-1011.6553999246808,-0.8072373797951303,100.36079503855676,2.167570731228142,0.5408679019790164,0.33623140965653064,0.23674688375527922,-105.214266520884,-24.90914972541669,-24.90914972541669,2416.363187936921,0.010203347386128431,1.0363407028310034
0.94,35.7,2.24,45.66419594354334,45.987226487362776,2249.8138297872347,-1015.8182162299813,-1145.325394758487,-0.85295722413602,108.1443544933642,2.221212905289276,0.592364389077705,0.37435641734086766,0.3209605781381922,-98.13032810068262,-31.49596684008558,-31.49596684008558,2218.317862947149,0.013999365824382085,1.0363407028310034
1.11,37.8,3.35,47.81436942914282,48.23320951377795,2095.894144144144,-1059.3256023153963,-1016.4966565332907,-0.8090949043955366,110.12471275378275,2.24524428915426,0.6154345175880898,0.3918576644205358,0.4514923604502257,-80.2714810244214,-36.24196044455152,-36.24196044455152,2059.6521836995926,0.01729188496739561,1.0363407028310034
1.28,41.8,3.35,48.86045951690839,49.1807197995312,1889.6431249999998,-1009.048239629061,-868.1582199918348,-0.7444184432060659,109.54307848239526,2.2543977443189775,0.6242218345462185,0.39859240303197563,0.3850432754700048,-63.70772495926919,-24.530231091059186,-24.530231091059186,1865.1128939089406,0.012981409434614472,1.0363407028310034
1.46,43.9,2.14,50.17146593692942,50.441865548371624,1742.7272602739727,-735.6681748466258,-742.4669107250643,-0.6757678074712065,108.54911282677023,2.2638183807023644,0.6332656454742698,0.4055632317067408,0.3708837586398183,-50.242462998555574,-18.634113520226286,-18.634113520226286,1724.0931467537464,0.010692501313825728,1.0363407028310034
1.63,44.9,1.25,51.35426607040131,51.57925552002471,1632.159263803681,-520.9308669381095,-596.4825443845475,-0.5782316908627763,106.48045786902182,2.277235171271642,0.6461457644207762,0.4155602106728259,0.37613797700860513,-37.77323631745221,-14.207948693514448,-14.207948693514448,1617.9513151101664,0.0087050014104116,1.0363407028310034
2.05,53.2,1.6,54.071765993537504,54.24504585674161,1435.3780487804881,-387.36166989612883,-441.78794076938937,-0.4531728235688916,102.03252775665719,2.2864569270658945,0.6549986499832587,0.4224785670598273,0.40592094548489355,-22.555301804563733,-9.155669434205636,-9.155669434205636,1426.2223793462824,0.0063785770180341,1.0363407028310034
