r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
1.17,123.0,6.2,183.65975121184658,183.67812063498474,28835.600000000002,-976.5540762656128,-995.2987619267292,-0.5421111614058924,77.34358851020613,2.0297403491251598,0.4085507351601534,0.2442302824425789,0.1609342782616768,-35.83660050817717,-5.767337438135534,-5.767337438135534,28829.83266256187,0.00020000754061415518,0.24594859955410542
1.56,142.0,6.2,210.65837429716382,210.68792205534706,28454.743910256413,-1616.9211444071302,-1639.3217070619512,-0.7615941559557649,84.74890190798402,2.0636782239517957,0.4411310949937238,0.26608753518133466,0.19288836609999724,-41.3745310364032,-7.980665689765438,-7.980665689765438,28446.763244566646,0.00028046872306891613,0.24594859955410542
1.96,205.0,6.2,232.3714330593504,232.4094131054076,27558.23229591837,-2383.0185889609024,-2117.0365176802866,-0.8594953838888187,91.26415188472207,2.099970956240016,0.47597211799041533,0.2900369159847142,0.22504011366184964,-40.020978193595234,-9.006325481545078,-9.006325481545078,27549.225970436823,0.0003268107106737659,0.24594859955410542
2.73,228.0,6.2,264.61688652912113,264.70710455142677,25666.612161172157,-3220.11472567611,-2191.977010748874,-0.8709798239799712,114.67860301284199,2.2720566965509836,0.6411744286889443,0.41169204691550004,0.4781062184345653,-36.587087716627885,-17.492514151730692,-17.492514151730692,25649.119647020427,0.0006815279726783006,0.24594859955410542
3.52,238.0,6.2,281.5502647887183,281.64283001702705,22534.853323863637,-2388.574053091677,-1935.8359658695667,-0.8277276932592005,123.36335987175123,2.366944285954377,0.7322665145162017,0.48449220709566465,0.5105420563304552,-29.008883323678766,-14.810254943921208,-14.810254943921208,22520.043068919716,0.0006572155021852787,0.24594859955410542
10.59,229.0,4.2,270.0670561545093,270.16796423706495,6892.420103871578,-1351.2565416085488,-1485.0537079436453,-0.7191562546580242,123.29814077319641,2.416043434286228,0.7794016969147789,0.5237585814251093,0.6147929768315133,-8.373052797426794,-5.147694054497449,-5.147694054497449,6887.272409817081,0.0007468630723188858,0.24594859955410542
17.65,225.0,6.9,246.40487392469345,246.46340823740957,3441.5983909348447,-336.2159200105948,-855.5067476443483,-0.47913913996245316,112.70935091575024,2.44346830862725,0.8057295762821601,0.5461651117192337,0.5342195735995338,-3.059686201897955,-1.6345442581263026,-1.6345442581263026,3439.9638466767183,0.00047493753554364034,0.24594859955410542
24.61,220.0,4.0,231.532813106722,231.55375229090976,2178.6729053230392,-129.10729933129613,-389.4386398471037,-0.23319054040834775,97.00494967439724,2.469116701445258,0.8303520333874477,0.567427588189286,0.42866410187299603,-0.9191644305915185,-0.3940127951131171,-0.3940127951131171,2178.278892527926,0.0001808499082852857,0.24594859955410542
31.67,222.0,2.4,227.30598678655244,227.31047072231408,1631.5140543100727,-72.37992417962444,-126.91227997613862,-0.07726325904391732,84.35576520839659,2.47042262007311,0.8316057152701855,0.568518140544674,0.3127639887115041,-0.20579732678068244,-0.06436599279009109,-0.06436599279009109,1631.4496883172826,3.945169373175604e-05,0.24594859955410542
38.74,219.0,4.1,211.61417789457425,211.61590890100868,1155.9445766649458,-58.233514105454546,-64.16909916714633,-0.03912370894621613,81.06374276527067,2.4728855715658034,0.8339701487031712,0.5705770089923147,0.23099817287508348,-0.08186665663498667,-0.018911048102073752,-0.018911048102073752,1155.9256656168436,1.635982250677714e-05,0.24594859955410542
45.8,214.0,4.7,192.44982753698397,192.45075240175083,808.6745000000002,-38.62474225372307,-41.7194479181445,-0.02544372063420816,79.92728013838348,2.478431964031836,0.8392946854705627,0.5752234653867165,0.17504557940111462,-0.04440278137321232,-0.00777251059249497,-0.00777251059249497,808.6667274894077,9.611420407591501e-06,0.24594859955410542
52.86,216.0,2.6,179.65022665613884,179.65069329117546,610.5632160423761,-22.500015965633473,-27.243463082219613,-0.016617211365823458,78.90759514293343,2.4627714485191503,0.8242605905783843,0.5621397279498721,0.1278670723268482,-0.024805603232291893,-0.0031718198626145672,-0.0031718198626145672,610.5600442225135,5.194908208067481e-06,0.24594859955410542
59.82,216.0,8.8,171.7690377403292,171.7692527782548,493.2242761618188,-16.859043086286967,-15.596760261128702,-0.009513867600978733,77.64850685815875,2.422162019042151,0.785275538280465,0.5287281209626814,0.1,-0.012349341585794241,-0.0012349341585794241,-0.0012349341585794241,493.22304122766025,2.5037984102575366e-06,0.24594859955410542
