r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.87,20.9,4.7,20.16771784546483,19.68121185293223,445.2300000000001,255.0429383009644,86.67118996158861,0.8299554069002929,90.34074291736219,2.0957962621611923,0.4719644116747446,0.2872517827243389,0.25856838908559737,86.18251499730356,22.284074070198116,22.28361275204659,467.51361275204664,0.05004966590648898,0.7859783297579739
1.74,36.4,3.9,34.337246148743255,34.07028323921009,667.1173563218391,171.12720746906243,72.92804558481367,0.7614333495052196,94.43690106276489,2.1293670329695082,0.504192351650728,0.3098712333372492,0.2539692936013996,41.326095340870175,10.495559241024889,10.495559241024889,677.612915562864,0.01573270301155853,0.7859783297579739
2.61,43.4,3.9,44.194568491382825,44.03643264389158,742.9913409961687,7.185804037916134,58.61069877675641,0.6659170268268207,98.61348794888718,2.174951210129086,0.5479531617239227,0.3413998314532537,0.2124687671819492,25.160306781588304,5.345779363803703,5.345779363803703,748.3371203599723,0.007194941675315324,0.7859783297579739
3.5,51.2,4.7,48.76218956375781,48.7767905873275,679.7643714285715,-68.71572188387469,-8.801643922963846,-0.12006130293115316,79.35147724698825,2.1986663844110885,0.570719729034645,0.358173665856128,0.14948700612973842,-2.722011927938618,-0.4069054137569813,-0.4069054137569813,679.3574660148146,0.0005985977360005727,0.7859783297579739
4.37,59.7,3.9,52.00982950337774,52.13794971035973,622.0516704805492,-71.58673404028632,-59.52558608690046,-0.6728382085396879,106.7708737451777,2.247065581881769,0.6171829586064983,0.393194682023823,0.18573947035409802,-16.439250209364427,-3.0534176269058437,-3.0534176269058437,618.9982528536434,0.0049086237876315355,0.7859783297579739
5.24,64.5,4.4,53.75481387022422,53.93761303580276,555.2034541984733,-82.01877519763678,-74.77538831410281,-0.7718704005063346,116.50493004670437,2.3142098955757895,0.6816414997527579,0.4435311298109724,0.21891256147101362,-17.16158530841836,-3.7568865987691784,-3.7568865987691784,551.4465675997042,0.006766684483483968,0.7859783297579739
6.11,67.9,3.9,53.91895101557281,54.11803119109194,479.3390016366612,-82.49250335062065,-73.0397511838131,-0.7620760130592135,119.56472007895297,2.350164886133899,0.7161582906885431,0.47132270194546316,0.23604734285067253,-14.912832271736391,-3.5201344321211336,-3.5201344321211336,475.81886720454,0.007343726298149127,0.7859783297579739
6.55,72.8,7.3,53.93527453724482,54.11797945230401,447.1382748091603,-69.06320709809562,-69.5661059989591,-0.7413794445156302,121.40865540184795,2.3803756091522126,0.745160584786124,0.49512555537464525,0.21932992536785406,-13.74196664140635,-3.014024517867195,-3.014024517867195,444.1242502912931,0.006740698990902044,0.7859783297579739
6.98,70.3,6.1,53.94178596316802,54.096145888593576,419.254011461318,-60.03753623242609,-63.3901854838522,-0.7008060393902626,121.55514919140057,2.4033786575619027,0.7672435112594266,0.5135259110243117,0.19576706308220287,-12.204381471678785,-2.3892159174454086,-2.3892159174454086,416.86479554387256,0.005698731203693825,0.7859783297579739
7.85,73.7,6.1,53.70957622533707,53.82706010920529,369.0894777070064,-54.218508116016345,-57.262887435272226,-0.6555081964507121,120.70683280926688,2.4200978136618434,0.7832939011153697,0.5270496752495925,0.1596705282305851,-10.079530990328687,-1.6094040375423342,-1.6094040375423342,367.48007366946405,0.004360471199280082,0.7859783297579739
8.72,77.6,6.1,53.17120814367817,53.22826692651189,324.91380733944953,-51.139172622102244,-43.45024601565309,-0.5338883869024663,112.45820473264892,2.3848315941755422,0.7494383304085206,0.4986712791959726,0.10111611334491895,-6.885335953974912,-0.6962184107399728,-0.6962184107399728,324.2175889287096,0.0021427787769917076,0.7859783297579739
9.16,79.1,7.3,52.56452323870423,52.60427739262274,302.0971615720524,-51.856013107720784,-31.442738769167875,-0.4061419747541462,102.9417530717869,2.337424011854171,0.703927051380004,0.46140780362134187,0.1,-4.5642976940206585,-0.45642976940206587,-0.45642976940206587,301.64073180265035,0.0015108707642660034,0.7859783297579739
