galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
IC4202,0.77,35.1,135.41353846643253,3.96,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.34653213374588654,0.34653213374588654,491519152.1122285,51.010212,1,135.41353846643253,2.8579355688442316,0.9903665107798556
IC4202,1.59,77.9,181.3490504524355,3.95,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.34653213374588654,0.34653213374588654,491519152.1122285,51.010212,1,181.3490504524355,1.3279724063213798,0.4601851115182072
IC4202,2.36,115.0,186.30282982284513,6.7,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.34653213374588654,0.34653213374588654,491519152.1122285,51.010212,1,186.30282982284513,0.620024607155175,0.21485845009243787
IC4202,3.13,156.0,188.001365154618,3.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.2084095623130016,2.1866921804849735,-0.0020056413313962987,0.3378636873738369,0.0702150808997473,0.34653213374588654,0.34653213374588654,491519152.1122285,51.010212,1,188.001365154618,0.20513695611934607,0.0710865471141733
IC4202,3.95,192.0,196.11701252058683,3.14,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.201495630207594,2.1850575827998857,-0.00231205609642357,0.3636724949500718,0.07599868714179049,0.36234844103248476,0.36234844103248476,551809073.3117437,60.83584435937501,1,196.11701252058683,0.021442773544723053,0.007769755565343006
IC4202,4.73,204.0,204.51862726900941,2.9,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.194878615431867,2.1834931825613966,-0.002605311945161326,0.3883729488267139,0.08153391765564777,0.37748552039879957,0.37748552039879957,609509856.7910342,70.23951704687501,1,204.51862726900941,0.0025422905343598736,0.0009596778653677791
IC4202,5.5,209.0,206.54727788087646,3.36,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1883464341789054,2.181948838736221,-0.0028948081035306493,0.41275673021775794,0.08699818367573764,0.39242853464503347,0.39242853464503347,666470886.6359749,79.522629828125,1,206.54727788087646,0.011735512531691557,0.004605349986120145
IC4202,6.27,220.0,207.24817610777666,3.25,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.181814252925944,2.180404494911046,-0.003184304261899973,0.43714051160880196,0.09246244969582752,0.4073715488912673,0.4073715488912673,723431916.4809155,88.805742609375,2,207.24817610777666,0.057962835873742465,0.02361241022801678
IC4202,7.08,231.0,213.0514801638327,3.49,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1749427375819197,2.178779925432615,-0.0034888391817430274,0.46279098294223797,0.09821057369098701,0.423090823617825,0.423090823617825,783351960.8632559,98.57109501562502,2,213.0514801638327,0.07769922006998828,0.03287382701387398
IC4202,7.86,235.0,222.65660376463126,4.65,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1683257228061925,2.177215525194126,-0.0037820950304807838,0.48749143681888,0.10374580420484429,0.4382279029841399,0.4382279029841399,841052744.3425465,107.97476770312502,2,222.65660376463126,0.05252509036327125,0.023017960203948813
IC4202,8.66,245.0,231.89626344553292,6.0,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1641657538318912,2.174138585791568,-0.004171909772599456,0.5114123508395836,0.10885056145632466,0.4507095505093,0.4507095505093,891560552.7982229,116.69954285714287,2,231.89626344553292,0.0534846389978248,0.024106037601861793
IC4202,9.45,246.0,238.70599762050387,5.57,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1625876170126483,2.169681988876608,-0.004642607324023669,0.5336734796377834,0.11334021874189931,0.4601038701951029,0.4601038701951029,933084396.0577203,124.42917371428571,2,238.70599762050387,0.029650416176813556,0.013642271235847403
IC4202,10.24,239.0,242.98477832983693,6.95,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.161009480193406,2.165225391961648,-0.005113304875447883,0.5559346084359834,0.11782987602747397,0.4694981898809058,0.4694981898809058,974608239.3172177,132.1588045714286,2,242.98477832983693,0.016672712677141956,0.00782780842232258
IC4202,11.02,240.0,244.92552521123642,7.16,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.159451319789597,2.160825207665865,-0.005578044230018625,0.5779139507936998,0.12226270220816794,0.47877359412764786,0.47877359412764786,1015606464.3076074,139.790592,3,244.92552521123642,0.02052302171348508,0.00982588086812501
IC4202,11.79,240.0,245.14606523458622,4.85,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.157913135801221,2.1564814359892583,-0.006036825387735896,0.5996115067109327,0.12663869728398122,0.4879300829353292,0.4879300829353292,1056079071.0288897,147.324536,3,245.14606523458622,0.021441938477442572,0.010462166819592781
IC4202,12.47,246.0,244.03631266678326,7.68,3.44,data\derived\crossmatch\sparc_structure_test32\per_galaxy\IC4202_structure_enriched.csv,2.1565547395517464,2.1526453778852424,-0.006441982773771928,0.6187729846638136,0.13050321241586826,0.49601633279146334,0.49601633279146334,1091821113.328204,153.97788914285715,3,244.03631266678326,0.00798246883421439,0.003959434917769169
