galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC04278,0.14,5.23,4.427561405559499,5.31,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.8355161516218255,2.690877686762086,-0.0638886893094041,0.5,0.089733225545675,0.40338964432078417,0.40338964432078417,8014255.075794188,6.001880999999999,1,4.427561405559499,0.15342994157562173,0.061892049560348744
UGC04278,0.42,15.4,11.342332211674986,7.78,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.8355161516218255,2.690877686762086,-0.0638886893094041,0.5,0.089733225545675,0.40338964432078417,0.40338964432078417,8014255.075794188,6.001880999999999,1,11.342332211674986,0.2634849213198061,0.10628708869508639
UGC04278,0.69,24.4,17.989469141695093,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.8355161516218255,2.690877686762086,-0.0638886893094041,0.5,0.089733225545675,0.40338964432078417,0.40338964432078417,8014255.075794188,6.001880999999999,1,17.989469141695093,0.26272667452069287,0.10598121978848472
UGC04278,0.97,32.1,24.06953676330311,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.7778703866414944,2.673308297202,-0.06867902793072454,0.5157767735131926,0.1015336202838465,0.4283847596993445,0.4283847596993445,11831350.507583905,8.376725999999998,1,24.06953676330311,0.2501701942896228,0.10716909856469838
UGC04278,1.25,34.6,28.4357873110628,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.7191765168433393,2.6554194641953663,-0.07355646361788719,0.5318403974538979,0.11354856765362112,0.45383433172115134,0.45383433172115134,15717847.674497072,10.794749999999997,1,28.4357873110628,0.1781564360964509,0.0808535071176548
UGC04278,1.52,37.9,30.751463379813327,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.6625788566808324,2.6381695180818276,-0.07825970517336545,0.547330320539578,0.12513440976018952,0.4783749904564651,0.4783749904564651,19465541.37116334,13.126415999999995,2,30.751463379813327,0.18861574195743197,0.0902290537588256
UGC04278,1.8,40.5,32.047341543410425,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.603884986882677,2.6202806850751945,-0.08313714086052809,0.5633939444802833,0.13714935712996412,0.503824562478272,0.503824562478272,23352038.53807651,15.544439999999994,2,32.047341543410425,0.20870761621208825,0.10515202342393846
UGC04278,2.07,43.0,32.20996740141163,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.5472873267201703,2.6030307389616554,-0.08784038241600634,0.5788838675659633,0.1487351992365325,0.5283652212135856,0.5283652212135856,27099732.234742776,17.876105999999993,2,32.20996740141163,0.25093099066484575,0.13258320839197543
UGC04278,2.35,45.1,32.03655724324947,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.5224401641822536,2.571896619667071,-0.08516236710989943,0.5707318190897098,0.15312335594607202,0.5353166118780406,0.5353166118780406,28005945.948321264,20.240681119133566,2,32.03655724324947,0.2896550500388145,0.15505716000014247
UGC04278,2.63,45.6,31.787168794971343,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.498208396321796,2.540521676985433,-0.08234697996755125,0.5621394856604207,0.1573728437345163,0.5419316719723618,0.5419316719723618,28857972.69002093,22.604284440433204,2,31.787168794971343,0.30291296502255827,0.16415812959678056
UGC04278,2.91,49.2,32.33041911265612,13.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.473976628461338,2.5091467343037954,-0.07953159282520307,0.5535471522311316,0.1616223315229606,0.548546732066683,0.548546732066683,29709999.431720603,24.967887761732843,3,32.33041911265612,0.3428776603118676,0.1880844200627452
UGC04278,3.19,50.3,33.2174532437392,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.4497448606008803,2.4777717916221573,-0.0767162056828549,0.5449548188018425,0.1658718193114049,0.5551617921610044,0.5551617921610044,30562026.17342027,27.33149108303248,3,33.2174532437392,0.33961325559166594,0.1885403036159025
UGC04278,3.46,53.7,34.20640437111156,4.19,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.426378513021153,2.447517382607721,-0.07400136808130486,0.5366693544235994,0.16996953967883333,0.5615406001090998,0.5615406001090998,31383623.388630666,29.610679999999984,3,34.20640437111156,0.3630092295882391,0.20384442062812178
UGC04278,3.74,58.0,34.94243981178189,7.53,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.414967431408144,2.437451559163828,-0.06371315639186248,0.4818781432384598,0.16243789337141665,0.5490991791484153,0.5490991791484153,32248574.221864678,32.08312467870035,3,34.94243981178189,0.3975441411761743,0.21829116159509906
UGC04278,4.01,64.4,35.24025113417894,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.4039638884241716,2.42774522941436,-0.05379238083418592,0.42904376102421815,0.155175234432122,0.5371020946506125,0.5371020946506125,33082633.953911763,34.46726776173284,3,35.24025113417894,0.4527911314568488,0.24319506514469436
UGC04278,4.29,67.5,35.66106139755237,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.392552806811163,2.417679405970467,-0.04350416914474354,0.3742525498390785,0.14764358812470532,0.5246606736899281,0.5246606736899281,33947584.78714578,36.93971244043321,4,35.66106139755237,0.4716879792955204,0.24747613298862858
UGC04278,4.57,71.3,35.604461799049844,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.3811417251981544,2.407613582526574,-0.033215957455301155,0.3194613386539389,0.14011194181728864,0.5122192527292436,0.5122192527292436,34812535.62037979,39.412157119133575,4,35.604461799049844,0.5006386844453037,0.2564367728339251
UGC04278,4.85,75.6,35.01839802161144,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.3700349172988022,2.397674052558455,-0.023065117602100046,0.26519219022810475,0.13256032915998006,0.4996552759078901,0.4996552759078901,35786919.16369682,41.86567503731344,4,35.01839802161144,0.5367936769628117,0.2682117927684645
UGC04278,5.13,80.0,36.532222762925336,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2.3756631636505756,2.3946806637578755,-0.020469728742168434,0.2396364935640699,0.12391056725861577,0.4803507267497335,0.4803507267497335,42780101.76158127,43.27822112686568,4,36.532222762925336,0.5433472154634333,0.26099722982530427
