galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4183,0.87,47.1,39.23971967280092,8.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.379616379005274,2.3464240897480853,-0.01019363605560497,0.5,0.09217803529101923,0.46458759425342616,0.46458759425342616,20157264.172208067,91.6083,1,39.23971967280092,0.16688493263692308,0.07753266937093319
NGC4183,1.74,65.9,49.12124591253768,6.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.379616379005274,2.3464240897480853,-0.01019363605560497,0.5,0.09217803529101923,0.46458759425342616,0.46458759425342616,20157264.172208067,91.6083,1,49.12124591253768,0.25460931847439033,0.11828833074452141
NGC4183,2.61,76.1,58.009813824903794,5.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.379616379005274,2.3464240897480853,-0.01019363605560497,0.5,0.09217803529101923,0.46458759425342616,0.46458759425342616,20157264.172208067,91.6083,1,58.009813824903794,0.23771598127590277,0.11043989585656416
NGC4183,3.5,85.7,61.092308026461076,5.6,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3647327028033245,2.337453690019153,-0.010750002152533255,0.5121643091758709,0.0953285990774151,0.4725271909558427,0.4725271909558427,27936608.44166375,109.33057527133757,1,61.092308026461076,0.28713759595728033,0.13568032163550742
NGC4183,4.37,96.6,67.8220355046942,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.350018159285488,2.3285852266507767,-0.011300045907450991,0.5241903875656523,0.09844336100260194,0.4803765649684591,0.4803765649684591,35627551.0716938,126.85146105095538,1,67.8220355046942,0.2979085351480931,0.14310827878922644
NGC4183,5.24,99.3,72.29271747555214,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3353036157676517,2.3197167632824,-0.011850089662368727,0.5362164659554337,0.10155812292778878,0.48822593898107547,0.48822593898107547,43318493.70172385,144.3723468305732,2,72.29271747555214,0.27197666187762193,0.13278606112614044
NGC4183,6.11,103.0,76.5028267451602,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3205890722498155,2.310848299914024,-0.012400133417286465,0.5482425443452151,0.10467288485297561,0.49607531299369184,0.49607531299369184,51009436.33175391,161.89323261019103,2,76.5028267451602,0.25725410927028924,0.12761741277517213
NGC4183,6.98,107.0,80.57107421401305,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.3037168301497286,2.2998085388231098,-0.012902233727902147,0.5583138850626165,0.11058579881879754,0.5086346997466834,0.5086346997466834,53830391.50627166,193.2755750365239,2,80.57107421401305,0.24699930641109297,0.12563241805404532
NGC4183,7.85,111.0,84.3596692738894,5.2,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2846868894673915,2.286597480009658,-0.013356390594215773,0.5664304881076376,0.11929686482525452,0.5259040992400503,0.5259040992400503,51781359.22527714,238.5193741095717,2,84.3596692738894,0.24000297951450997,0.12621855075650662
NGC4183,8.72,114.0,87.84098929315404,6.1,9.99,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4183_structure_enriched.csv,2.2656569487850544,2.2733864211962063,-0.013810547460529402,0.5745470911526588,0.12800793083171152,0.5431734987334172,0.5431734987334172,49732326.94428262,283.7631731826196,3,87.84098929315404,0.22946500620040317,0.12463931025475827
