galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC0100,0.23,6.81,9.708166665236027,8.19,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,2.598833586860918,-0.05175608828498165,0.5,0.07727272727272727,0.4305275082770458,0.4305275082770458,18955537.805574536,8.502312,1,9.708166665236027,0.4255751343958924,0.18322180219613243
NGC0100,0.69,20.0,23.848224252551802,4.09,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7361591671897876,2.598833586860918,-0.05175608828498165,0.5,0.07727272727272727,0.4305275082770458,0.4305275082770458,18955537.805574536,8.502312,1,23.848224252551802,0.1924112126275901,0.08283831993712121
NGC0100,1.15,33.0,34.888313229504234,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.7000406583909617,2.5864121256725223,-0.053057434979894826,0.5057374638599508,0.08232086068562353,0.44372236821001554,0.44372236821001554,25158177.6908916,10.76938941369863,1,34.888313229504234,0.05722161301527983,0.025390509639937015
NGC0100,1.59,42.7,41.9519844584258,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.6338233922597807,2.5636394468271306,-0.055443237253902315,0.5162561476031939,0.09157577194260001,0.46791294475379347,0.46791294475379347,36529684.14730623,14.925698005479454,1,41.9519844584258,0.017517928374103153,0.00819686545151264
NGC0100,2.05,49.9,46.864233696925,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.5645962503953648,2.539831646216039,-0.05793748508581923,0.5272529533347663,0.10125136098398452,0.49320309295865217,0.49320309295865217,48418077.2608306,19.27092971506849,2,46.864233696925,0.06083700006162326,0.030004996596718302
NGC0100,2.51,55.5,50.432261499956546,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4953691085309484,2.5160238456049475,-0.06043173291773615,0.5382497590663387,0.11092695002536901,0.5184932411635109,0.5184932411635109,60306470.37435499,23.616161424657534,2,50.432261499956546,0.09131060360438656,0.04734393081543495
NGC0100,2.97,61.9,53.637107490989855,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.4448076825844187,2.487272012008765,-0.06096182131735033,0.5406962673539664,0.11941774396372662,0.5378951363701014,0.5378951363701014,65030873.80891938,29.646747854014603,2,53.637107490989855,0.13348776266575352,0.07180241830283522
NGC0100,3.42,67.9,56.00903944900323,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.412828338854914,2.4545144750750296,-0.059640690010583884,0.5350811020923312,0.1266142375326428,0.5513601206626296,0.5513601206626296,62942545.48524208,37.124793,2,56.00903944900323,0.1751246031074635,0.09655672230032619
NGC0100,3.88,73.1,56.365657097207695,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3801383430425314,2.4210289928761006,-0.05829020023033373,0.5293411553804374,0.13397065318086823,0.5651243268283251,0.5651243268283251,60807809.865483075,44.7690169270073,3,56.365657097207695,0.22892397951836252,0.12937050982017592
NGC0100,4.34,76.1,55.843868956224725,3.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3474483472301486,2.387543510677171,-0.056939710450083586,0.5236012086685436,0.14132706882909368,0.5788885329940205,0.5788885329940205,58673074.24572406,52.413240854014596,3,55.843868956224725,0.2661778060942874,0.15408727968548888
NGC0100,4.79,77.8,55.34125766550666,5.34,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.315469003500644,2.3547859737434362,-0.05561857914331714,0.5179860434069085,0.14852356239800987,0.5923535172865487,0.5923535172865487,56584745.922046766,59.891286,3,55.34125766550666,0.28867278064901464,0.17099633696233218
NGC0100,5.24,79.0,54.778101463997444,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.309303324702418,2.337467983666387,-0.048671683175126275,0.4737683932147887,0.13835741330910675,0.5720807939797453,0.5720807939797453,57858541.57815729,60.77289131707317,3,54.778101463997444,0.3066063105823108,0.17540358159712877
NGC0100,5.7,78.5,53.48360496451226,5.6,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.3030006308197875,2.319765149365404,-0.041570411740975616,0.42856812857395526,0.1279653497960058,0.5513575657105686,0.5513575657105686,59160643.80440361,61.674087863414634,3,53.48360496451226,0.31868019153487565,0.1757067346448468
NGC0100,6.16,79.8,52.07020261147444,7.15,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2966979369371567,2.3020623150644206,-0.034469140306824964,0.3833678639331218,0.11757328628290482,0.5306343374413918,0.5306343374413918,60462746.03064993,62.575284409756094,4,52.07020261147444,0.3474911953449318,0.18439076020857512
NGC0100,7.16,83.4,49.460630808755354,5.12,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.277168323053088,2.2726622061500423,-0.021706193788874607,0.29151779781560505,0.09675306434427437,0.4840400417091071,0.4840400417091071,59483922.06919364,69.66101485714285,4,49.460630808755354,0.40694687279669844,0.1969785812819046
NGC0100,7.52,84.6,48.679001633147735,4.0,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.265679161390494,2.2690276667523497,-0.019157602102104914,0.2633564787600023,0.09061276811445042,0.4660850886318526,0.4660850886318526,56217292.49716743,76.13373257142852,4,48.679001633147735,0.4245980894426981,0.19789883815081524
NGC0100,7.98,86.1,47.76544462265583,5.53,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2509985659327345,2.2643835330775204,-0.01590106828012141,0.2273725710778431,0.08276683404300868,0.443142648588694,0.443142648588694,52043265.82180059,84.40442742857138,5,47.76544462265583,0.4452329312118951,0.197301700376147
NGC0100,8.44,87.5,47.0189855271251,10.2,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2363179704749756,2.259739399402691,-0.012644534458137917,0.19138866339568406,0.07492089997156696,0.4202002085455355,0.4202002085455355,47869239.14643377,92.6751222857142,5,47.0189855271251,0.46264016540428454,0.19440149398442141
NGC0100,8.9,89.0,46.33471376840478,7.77,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2248288088123815,2.2561048600049984,-0.010095942771368212,0.16322734434008115,0.06878060374174298,0.402245255468281,0.402245255468281,44602609.57440755,99.14783999999992,5,46.33471376840478,0.4793852385572496,0.1928304377511837
NGC0100,9.35,90.4,45.752136562132264,5.16,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2248288088123815,2.2561048600049984,-0.010095942771368212,0.16322734434008115,0.06878060374174298,0.402245255468281,0.402245255468281,44602609.57440755,99.14783999999992,5,45.752136562132264,0.4938922946666785,0.19866583224201362
NGC0100,9.62,91.2,45.579285865401616,13.7,6.87,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC0100_structure_enriched.csv,2.2248288088123815,2.2561048600049984,-0.010095942771368212,0.16322734434008115,0.06878060374174298,0.402245255468281,0.402245255468281,44602609.57440755,99.14783999999992,5,45.579285865401616,0.500227128668842,0.201213989163563
