galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4010,0.87,39.3,32.75,6.6,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.443643609199384,2.3777406446502733,-0.012367074969323245,0.46888301702027696,0.13462470903529786,0.4306284392418173,0.4306284392418173,42336675.24599494,57.120706999999996,1,32.75,0.1666666666666666,0.07177140654030285
NGC4010,1.74,54.6,63.957868945111045,5.6,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.443643609199384,2.3777406446502733,-0.012367074969323245,0.46888301702027696,0.13462470903529786,0.4306284392418173,0.4306284392418173,42336675.24599494,57.120706999999996,1,63.957868945111045,0.17138954111924987,0.07380521059455385
NGC4010,2.61,65.5,84.18683982666175,6.7,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.4275927439080536,2.372484637788311,-0.012566966075677529,0.4726723344318478,0.13990669246255252,0.4390762654086447,0.4390762654086447,48395897.748596564,68.09375496561604,1,84.18683982666175,0.2852952645291871,0.12526637928824685
NGC4010,3.5,83.9,95.08020719371618,5.2,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.393980343650914,2.3614779410656133,-0.012985561568984144,0.4806076108937256,0.1509677871690388,0.4567670072638833,0.4567670072638833,61084622.51875055,91.07260835243552,1,95.08020719371618,0.13325634319089597,0.0608671010782345
NGC4010,4.37,94.3,99.52326813363797,6.3,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.3611232782310134,2.350718585842302,-0.013394750421991735,0.4883645665362354,0.16178031794953662,0.47406020435832996,0.47406020435832996,73488207.40642917,113.53508301146132,2,99.52326813363797,0.055389905977072884,0.026258150146879853
NGC4010,5.24,104.0,100.64390542899257,5.7,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.328266212811113,2.339959230618991,-0.013803939274999327,0.4961215221787451,0.17259284873003444,0.4913534014527767,0.4913534014527767,85891792.2941078,135.9975576704871,2,100.64390542899257,0.03227014010584069,0.015856043106362492
NGC4010,6.11,115.0,101.9057628399886,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.3039015437983874,2.3277728292708155,-0.014213128128006916,0.5034494406329363,0.1804940171857472,0.5033178126367559,0.5033178126367559,91980631.05451424,158.62782371018653,2,101.9057628399886,0.1138629318261861,0.057309241787164046
NGC4010,6.98,127.0,103.40600466123811,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2880292711928374,2.3141593817977766,-0.0146223169810145,0.5103483218988089,0.18548382331667487,0.5099534379102678,0.5099534379102678,91754723.68764852,181.4258811305596,2,103.40600466123811,0.1857794908563928,0.09473889005543668
NGC4010,7.85,129.0,104.68091755425151,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.272156998587287,2.300545934324737,-0.015031505834022086,0.5172472031646813,0.19047362944760254,0.5165890631837797,0.5165890631837797,91528816.32078281,204.22393855093262,3,104.68091755425151,0.18852001895929063,0.09738737998556835
NGC4010,8.72,127.0,103.32310196659797,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.256284725981737,2.2869324868516983,-0.01544069468702967,0.5241460844305539,0.19546343557853024,0.5232246884572916,0.5232246884572916,91302908.95391709,227.0219959713057,3,103.32310196659797,0.18643226797954351,0.09754596533198297
NGC4010,9.6,124.0,99.93100469824168,5.1,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2482573697214585,2.2800475249113106,-0.01564764077360822,0.5276351738063975,0.19798701569072355,0.5265806368714816,0.5265806368714816,91188656.95228384,238.5520480000001,3,99.93100469824168,0.1941048008206316,0.10221182963594028
NGC4010,10.47,122.0,96.31905989989728,3.9,9.94,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4010_structure_enriched.csv,2.2482573697214585,2.2800475249113106,-0.01564764077360822,0.5276351738063975,0.19798701569072355,0.5265806368714816,0.5265806368714816,91188656.95228384,238.5520480000001,3,96.31905989989728,0.21049950901723538,0.11084496551942999
