r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
2.89,189.0,222.856756011569,10.0,NGC2683,7.68,203.92,89.57,12360.207612456748,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.4540358539743328,0.15304863334655572,0.9442407185096289,0.22816401206785145,0.21544175069298768,2.4861978029970775,1000000.0,2.0285978934389584,2.4876826638554617,0.038845726970033294,0.4911742574119594,84685016096.57663,0.9825015881795538,0.07917899336966094,0.01326244656382632,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,297673.375917084,927.5106772433257,953.908376155893,-764.908376155893,-33.85675601156899
5.77,212.0,238.81344350768867,5.0,NGC2683,21.36,229.24,63.44,7789.254766031197,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.4540358539743328,0.15304863334655572,0.9442407185096289,0.22816401206785145,0.21544175069298768,2.4861978029970775,1000000.0,2.0285978934389584,2.4876826638554617,0.038845726970033294,0.4911742574119594,84685016096.57663,0.9825015881795538,0.07917899336966094,0.01326244656382632,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,74676.5167046751,656.4171702400656,698.5093858968363,-486.5093858968363,-26.813443507688675
8.66,206.0,205.3138022637543,5.0,NGC2683,17.89,197.87,51.78,4900.230946882217,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.4540358539743328,0.15304863334655572,0.9442407185096289,0.22816401206785145,0.21544175069298768,2.4861978029970775,1000000.0,2.0285978934389584,2.4876826638554617,0.038845726970033294,0.4911742574119594,84685016096.57663,0.9825015881795538,0.07917899336966094,0.01326244656382632,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,33151.24891323061,535.8076292743293,573.7975017273752,-367.7975017273752,0.6861977362457026
11.54,200.0,191.9199512817779,5.0,NGC2683,24.41,185.0,44.86,3466.2045060658584,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,1,2.4540358539743328,0.15304863334655572,0.9442407185096289,0.22816401206785145,0.21544175069298768,2.4861978029970775,1000000.0,2.0285978934389584,2.4876826638554617,0.038845726970033294,0.4911742574119594,84685016096.57663,0.9825015881795538,0.07917899336966094,0.01326244656382632,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,18669.129176168775,464.15703236403476,502.2698661008717,-302.2698661008717,8.080048718222088
17.31,190.0,150.1313458275786,10.0,NGC2683,25.8,143.29,36.63,2085.4997111496245,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.300987220627777,0.15304863334655572,0.9478804245174596,0.23082068641067716,0.21879041022236406,6.273459803946199,1000000.0,2.005818985502777,2.3087073069711983,0.013300399011970361,0.508524792105096,90771720697.67372,1.0171974386640257,0.07386963997689477,0.00884163104255088,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,20936.929174909834,602.0118304632304,620.4495668607475,-430.4495668607475,39.8686541724214
20.2,169.0,137.24746300023182,10.0,NGC2683,23.72,130.86,33.91,1413.9108910891089,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.300987220627777,0.15304863334655572,0.9478804245174596,0.23082068641067716,0.21879041022236406,6.273459803946199,1000000.0,2.005818985502777,2.3087073069711983,0.013300399011970361,0.508524792105096,90771720697.67372,1.0171974386640257,0.07386963997689477,0.00884163104255088,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,15374.619654803939,557.2856691384047,573.9374383389181,-404.9374383389181,31.752536999768182
23.08,150.0,127.01034170491788,10.0,NGC2683,20.53,121.26,31.72,974.8700173310226,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.300987220627777,0.15304863334655572,0.9478804245174596,0.23082068641067716,0.21879041022236406,6.273459803946199,1000000.0,2.005818985502777,2.3087073069711983,0.013300399011970361,0.508524792105096,90771720697.67372,1.0171974386640257,0.07386963997689477,0.00884163104255088,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,11777.02266088678,521.3575385599281,536.605357700859,-386.60535770085903,22.989658295082123
28.85,160.0,112.4125299955481,10.0,NGC2683,17.48,107.36,28.37,887.3483535528595,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.300987220627777,0.15304863334655572,0.9478804245174596,0.23082068641067716,0.21879041022236406,6.273459803946199,1000000.0,2.005818985502777,2.3087073069711983,0.013300399011970361,0.508524792105096,90771720697.67372,1.0171974386640257,0.07386963997689477,0.00884163104255088,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,7537.2945029675375,466.31635872078675,479.67439301114825,-319.67439301114825,47.5874700044519
31.74,155.0,106.83666692666895,10.0,NGC2683,16.5,102.03,27.05,756.9313169502205,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.300987220627777,0.15304863334655572,0.9478804245174596,0.23082068641067716,0.21879041022236406,6.273459803946199,1000000.0,2.005818985502777,2.3087073069711983,0.013300399011970361,0.508524792105096,90771720697.67372,1.0171974386640257,0.07386963997689477,0.00884163104255088,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,6227.206604173044,444.58018131317147,457.23693094111763,-302.23693094111763,48.163333073331046
34.62,151.0,102.08162910142059,12.0,NGC2683,15.67,97.49,25.9,658.6077411900636,NGC2683,NGC2683,Bizyaev_2014,,False,unique_to_2014,NED,,EON_133.173_33.421,NED,,133.172729,33.422428,r,48.08,0.55,21.58,1.48,0.4488352745424293,2.2279888785912885,19.92,0.08,0.096,9.33,0.25,SC,,,NED,thick_like,NED,NED,,133.172729,33.422428,,,NED,,True,coord_strict,NGC2683,45.0,0.0007352795597574,Bizyaev_2014,0.35,2,2.300987220627777,0.15304863334655572,0.9478804245174596,0.23082068641067716,0.21879041022236406,6.273459803946199,1000000.0,2.005818985502777,2.3087073069711983,0.013300399011970361,0.508524792105096,90771720697.67372,1.0171974386640257,0.07386963997689477,0.00884163104255088,0.3775115373010549,0.15304863334655572,0.9460605715135442,2.4831750476237224,2.374856860604672,2.377511537301055,0.002654676696383085,1.0050035355898328,12.583717910068497,15.304863334755572,0.993270019049889,1.0,1922530.9786097312,5234.232293727458,425.68664767507636,437.75538946864447,-286.75538946864447,48.91837089857941
