r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
3.54,223.0,162.22523046678035,8.0,NGC5985,-9.23,117.85,111.1,14047.74011299435,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,1,2.1608980436376117,0.1490138680204498,0.8526750423143356,0.16493767621251992,0.1406382400437386,0.6300593153959488,700764.5775228359,2.060732321156259,2.1942596872072233,0.0570962479608483,0.17142701366134924,39300022435.63424,0.4548563319178699,0.21360101636968665,0.03326202411170755,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,35232.791500508254,353.16296792245817,388.6400742483966,-165.64007424839662,60.774769533219654
4.23,230.0,161.37946244798314,6.13,NGC5985,-10.88,124.82,101.71,12505.910165484633,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,1,2.1608980436376117,0.1490138680204498,0.8526750423143356,0.16493767621251992,0.1406382400437386,0.6300593153959488,700764.5775228359,2.060732321156259,2.1942596872072233,0.0570962479608483,0.17142701366134924,39300022435.63424,0.4548563319178699,0.21360101636968665,0.03326202411170755,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,24675.89099406855,323.0774193671077,361.14034640968873,-131.14034640968873,68.62053755201686
4.97,248.0,161.98045067229563,5.1,NGC5985,-12.52,131.42,93.86,12375.050301810868,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,1,2.1608980436376117,0.1490138680204498,0.8526750423143356,0.16493767621251992,0.1406382400437386,0.6300593153959488,700764.5775228359,2.060732321156259,2.1942596872072233,0.0570962479608483,0.17142701366134924,39300022435.63424,0.4548563319178699,0.21360101636968665,0.03326202411170755,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,17874.783913451305,298.0564980835898,339.2275673494903,-91.2275673494903,86.01954932770437
5.74,258.0,167.12465377675431,6.6,NGC5985,-13.93,141.81,87.33,11596.515679442507,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,1,2.1608980436376117,0.1490138680204498,0.8526750423143356,0.16493767621251992,0.1406382400437386,0.6300593153959488,700764.5775228359,2.060732321156259,2.1942596872072233,0.0570962479608483,0.17142701366134924,39300022435.63424,0.4548563319178699,0.21360101636968665,0.03326202411170755,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,13400.771223632959,277.34532053678714,323.80715977824394,-65.80715977824394,90.87534622324569
6.47,263.0,173.3291951749618,7.0,NGC5985,-14.91,151.83,82.27,10690.726429675426,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,1,2.1608980436376117,0.1490138680204498,0.8526750423143356,0.16493767621251992,0.1406382400437386,0.6300593153959488,700764.5775228359,2.060732321156259,2.1942596872072233,0.0570962479608483,0.17142701366134924,39300022435.63424,0.4548563319178699,0.21360101636968665,0.03326202411170755,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,10547.390284675423,261.23096130024476,313.50378792265013,-50.50378792265013,89.6708048250382
7.22,272.0,181.81829775905393,6.25,NGC5985,-15.46,163.57,77.87,10247.091412742382,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,1,2.1608980436376117,0.1490138680204498,0.8526750423143356,0.16493767621251992,0.1406382400437386,0.6300593153959488,700764.5775228359,2.060732321156259,2.1942596872072233,0.0570962479608483,0.17142701366134924,39300022435.63424,0.4548563319178699,0.21360101636968665,0.03326202411170755,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,8469.917549124264,247.29093130294362,306.9376127239494,-34.93761272394943,90.18170224094607
8.79,289.0,195.74528423438457,7.25,NGC5985,-16.33,181.85,70.57,9501.820250284414,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,2,2.3099119116580615,0.11632782151278342,0.9502474138835606,0.13917500411297662,0.13225068773558996,1.1286444081591231,700764.5775228359,2.023206398206766,2.334393520936823,0.03174603174603175,0.3717795765854027,112413323015.78105,0.769284068748552,0.06458714834923684,0.030856186077661375,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,10236.500805123456,299.9647347223256,358.182995655901,-69.18299565590098,93.25471576561543
9.5,292.0,202.5096306351873,6.93,NGC5985,-16.22,190.1,67.89,8975.157894736842,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,2,2.3099119116580615,0.11632782151278342,0.9502474138835606,0.13917500411297662,0.13225068773558996,1.1286444081591231,700764.5775228359,2.023206398206766,2.334393520936823,0.03174603174603175,0.3717795765854027,112413323015.78105,0.769284068748552,0.06458714834923684,0.030856186077661375,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,8763.590269885197,288.537878906582,352.51135877289033,-60.51135877289033,89.4903693648127
10.27,302.0,211.36220239200762,10.4,NGC5985,-15.46,200.43,65.29,8880.62317429406,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,2,2.3099119116580615,0.11632782151278342,0.9502474138835606,0.13917500411297662,0.13225068773558996,1.1286444081591231,700764.5775228359,2.023206398206766,2.334393520936823,0.03174603174603175,0.3717795765854027,112413323015.78105,0.769284068748552,0.06458714834923684,0.030856186077661375,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,7498.741590087493,277.5104973333415,348.8352859591451,-46.8352859591451,90.63779760799238
11.08,302.0,219.162633676455,10.3,NGC5985,-13.5,209.52,62.86,8231.407942238267,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,0.35,2,2.3099119116580615,0.11632782151278342,0.9502474138835606,0.13917500411297662,0.13225068773558996,1.1286444081591231,700764.5775228359,2.023206398206766,2.334393520936823,0.03174603174603175,0.3717795765854027,112413323015.78105,0.769284068748552,0.06458714834923684,0.030856186077661375,0.3321769517368812,0.06258823112136298,0.9477966809168443,2.283189162646466,2.3744990600072984,2.332176951736881,0.04232210827041749,1.1072083104289745,11.072565057929374,6.258823112236299,0.9132756650589865,1.0,700764.5775228359,6442.430680195388,267.1743474523048,345.56387533503107,-43.56387533503107,82.83736632354501
