galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
NGC0055,1.23,28.7,3.4,0.0,766.319105691057,0.0,766.319105691057,30.701343618806003,0.0,30.701343618806003,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,1.84,37.6,2.6,0.0008634724598550937,767.6844565217392,0.6641301498548476,768.348586671594,37.58376511207998,1.1054408513045462,37.60001861004503,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,2.46,43.1,1.2,0.030644469421084786,732.0841056910571,17.629481050412846,749.71358674147,42.437329086548324,6.58547821984217,42.94526077908965,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,3.07,50.1,2.8,0.1573319546199437,692.0819543973942,72.52723014306976,764.609184540464,46.09437709742914,14.921749111254488,48.449460229596205,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,3.68,58.1,4.5,0.3051911957107019,652.1508967391304,117.36719117581532,769.5180879149457,48.98893038228126,20.782474913421655,53.21490922220013,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,4.3,64.6,4.1,0.3964450570905278,614.0462325581395,130.4779368608211,744.5241694189606,51.38481098534858,23.68660229964464,56.581392069314894,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,4.91,68.5,2.7,0.44152689392160005,569.3825254582486,127.26184028410287,696.6443657423514,52.87407871537811,24.997112549151453,58.48524459891525,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,5.52,72.3,0.8,0.4904750327348514,527.6075724637682,125.74778858414052,653.3553610479087,53.96659892933777,26.34630511066885,60.0543220175239,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,6.14,74.2,2.4,0.5063096548327989,488.6705211726385,116.6998685944685,605.370389767107,54.776244851212645,26.768212364108972,60.96699265315649,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,6.75,78.9,2.6,0.5749020563689362,455.7340592592592,120.53484628428915,576.2689055435484,55.463545685431974,28.523853393588876,62.368382313628686,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,7.37,82.4,2.3,0.613073656426924,430.4765943012212,117.72472816676029,548.2013224679815,56.32594872702989,29.455580907342895,63.5629117220807,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,7.98,84.3,4.8,0.6250893026015178,408.76691729323306,110.8566382760911,519.6235555693241,57.11357106677887,29.74283062257537,64.39406784357708,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,8.59,85.4,7.3,0.6227272899122736,391.08463329452854,102.59525225131186,493.6798855458404,57.960477913833664,29.686583111546685,65.12073569024516,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,9.21,85.3,4.6,0.612664590253625,369.37182410423446,94.14248967026973,463.5143137745042,58.32593334015324,29.445752322927397,65.33733105861597,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,9.82,86.8,4.0,0.6372101306484385,345.8612219959266,91.8319302746631,437.6931522705897,58.27827382481399,30.029811109915286,65.5602528617545,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,10.43,85.4,5.7,0.6204971476679791,323.16005752636624,84.19339264733092,407.3534501736972,58.0565190138024,29.633377892364237,65.18202578404312,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,11.05,85.4,7.0,0.6349779707450148,298.5218552036199,81.3240333346536,379.8458885382735,57.43401866489929,29.97716745037667,64.78655005746117,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,11.66,86.2,4.1,0.6584840729236034,278.23459691252145,79.9225355804008,358.15713249292224,56.95801436145751,30.526984208523995,64.62284553366149,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,12.28,86.1,6.2,0.655181537806244,264.8902442996743,75.50675622881425,340.39700052848855,57.03378121780109,30.45033606530212,64.65350080614226,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,12.89,87.4,2.5,0.6641016761651157,256.55417377812256,72.91286913736491,329.46704291548747,57.50637616821286,30.656922271823596,65.16770813202375,,1415.215345649812,1415.215345649812,False,,1.0,formula
NGC0055,13.5,86.5,5.5,0.6252471298249098,254.3431185185185,65.54513577420094,319.88825429271947,58.597202151638605,29.746585231782703,65.71522984021065,,1415.215345649812,1415.215345649812,False,,1.0,formula
