r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,r_scale,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.33,90.0,44.56,20.0,NGC2998,0.0,44.56,0.0,24545.454545454544,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,1,2.055594555551112,0.0,1.0,0.055594555551111924,0.055594555551111924,0.12842342332306855,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,28775.45369356395,97.44690717963348,107.15173035875857,-17.15173035875857,45.44
0.99,125.0,93.2323361286201,15.0,NGC2998,0.66,93.23,0.0,15782.828282828285,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,1,2.055594555551112,0.0,1.0,0.055594555551111924,0.055594555551111924,0.12842342332306855,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,3197.2726326182174,56.26099809185787,108.89246257795824,16.10753742204176,31.767663871379895
1.98,148.0,132.156772433349,15.0,NGC2998,2.66,132.13,0.0,11062.626262626263,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,1,2.055594555551112,0.0,1.0,0.055594555551111924,0.055594555551111924,0.12842342332306855,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,799.3181581545543,39.78253326707611,138.0147182482579,9.985281751742093,15.843227566650995
3.63,201.0,196.78832409469825,15.0,NGC2998,6.22,196.69,0.0,11129.752066115703,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,2,2.0056557873497147,0.0499387682013972,0.784780135356104,0.055594555551111924,0.04362950283046406,0.7326920375249958,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,1356.79438871384,70.17951005123389,208.92775816303404,-7.927758163034042,4.211675905301746
7.59,206.0,222.21899558768598,10.0,NGC2998,16.84,221.58,0.0,5591.040843214756,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,2,2.0056557873497147,0.0499387682013972,0.784780135356104,0.055594555551111924,0.04362950283046406,0.7326920375249958,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,310.3442741670598,48.53362793906905,227.45723782928513,-21.457237829285134,-16.21899558768598
12.5,214.0,215.5871510549736,5.0,NGC2998,32.06,213.19,0.0,3663.68,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,2,2.0056557873497147,0.0499387682013972,0.784780135356104,0.055594555551111924,0.04362950283046406,0.7326920375249958,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,114.42140147611774,37.8188778052902,218.87916122475312,-4.879161224753119,-1.5871510549735888
22.46,213.0,183.43258516414144,2.0,NGC2998,52.43,175.78,0.0,2019.9910952804985,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.0015612216528678,0.0040945656968469635,0.9803252915181241,0.005655787349714725,0.005544511382373606,0.8425842531236407,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,40.75675995594551,30.255525588072935,185.91102745294734,27.088972547052663,29.567414835858557
27.44,214.0,172.84412920316385,2.0,NGC2998,58.37,162.69,0.0,1668.9504373177842,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.0015612216528678,0.0040945656968469635,0.9803252915181241,0.005655787349714725,0.005544511382373606,0.8425842531236407,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,27.30555079435525,27.372692848843133,174.9981637440722,39.0018362559278,41.155870796836155
32.32,213.0,164.13762152535293,2.0,NGC2998,63.92,151.18,0.0,1403.743811881188,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.0015612216528678,0.0040945656968469635,0.9803252915181241,0.005655787349714725,0.005544511382373606,0.8425842531236407,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,19.682327378474543,25.2216736334506,166.06411900489613,46.93588099510387,48.86237847464707
37.3,213.0,154.5049643215389,3.0,NGC2998,66.04,139.68,0.0,1216.3270777479893,NGC2998,NGC2998,Bizyaev_2014,,False,unique_to_2014,NGC03005,,EON_147.312_44.131,NGC03005,NGC03005,147.312408,44.13089,r,5.9,0.23,3.31,0.55,0.5610169491525423,1.782477341389728,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,thick_like,NGC03005,NGC03005,NGC3005,147.312408,44.13089,NGC3005,NGC3005,NED,,True,coord_review,NGC2998,51.0,0.1060989322735624,Bizyaev_2014,0.35,3,2.0015612216528678,0.0040945656968469635,0.9803252915181241,0.005655787349714725,0.005544511382373606,0.8425842531236407,24400.89841979957,0.020937188184564803,0.018011111299414722,0.9217018089580761,4.852976785523648,0.6979062728521601,1.801111130041472,1.9411907142098592,1.0,24400.89841979957,14.777517822016007,23.4776790752663,156.2785507187765,56.7214492812235,58.49503567846111
