galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC05986,1,0.63,3.13,1.88,2.5,0.35,2.0502753892255186,53.532946336351,65.62,2.6319999999999997,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.0,1.0,0.05027538922551855,0.05027538922551855,0.12568847306379638,12389.969192114113,0.024764173623042396,0.013878155028829239,0.963969460768185,0.8254724541347466,1.387815502982924,1.0815233652779388,1.0,12389.969192114113,440.60556503630085,28.780869727446486,60.77923005204066
UGC05986,2,3.77,6.28,5.025,2.5100000000000002,0.35,2.015376207504578,72.79067351019327,113.0,3.068,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.03489918172094075,0.9099544814101962,0.05027538922551855,0.0457483157304025,0.24051674554710667,12389.969192114113,0.024764173623042396,0.013878155028829239,0.963969460768185,0.8254724541347466,1.387815502982924,1.0815233652779388,1.0,12389.969192114113,118.01668542922009,24.352286222895604,76.75621143822423
UGC05986,3,6.9,9.41,8.155000000000001,2.51,0.35,2.008640924139031,59.828755730292514,111.6,4.101999999999999,5,9.41,0.63,2.703808413193847,0.36984869013657656,0.006735283365546962,0.9819539008943592,0.015376207504577799,0.01509872694008129,0.2784145501667107,12389.969192114113,0.024764173623042396,0.013878155028829239,0.963969460768185,0.8254724541347466,1.387815502982924,1.0815233652779388,1.0,12389.969192114113,51.86975824699112,20.566912225810967,63.26513961684762
