galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC5985,1,3.54,8.02,5.779999999999999,4.4799999999999995,0.35000000000000003,2.0210504730424197,171.006515332304,254.42857142857142,6.155714285714285,7,34.72,3.54,2.283189162646466,0.437983858876104,0.0,1.0,0.021050473042419693,0.021050473042419693,0.09430611923004022,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,2.722991064172077,3.9672267833985244,171.05252753013747
NGC5985,2,8.79,12.56,10.675,3.7700000000000014,0.35000000000000003,2.009470764838885,212.8164177014081,298.6666666666667,9.28,6,34.72,3.54,2.283189162646466,0.437983858876104,0.011579708203534711,0.973907777341355,0.021050473042419693,0.020501219412727076,0.17159571641602134,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,1.45255536305627,3.937769482921224,212.85284511079678
NGC5985,3,13.39,17.89,15.64,4.5,0.35000000000000003,2.0058421586359128,228.5514375976832,294.42857142857144,6.645714285714286,7,34.72,3.54,2.283189162646466,0.437983858876104,0.003628606202972229,0.9917494299715796,0.009470764838884982,0.00939262563035906,0.21386253175263711,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,0.8433798597429915,3.631867426872901,228.5802924334774
NGC5985,4,18.72,22.52,20.619999999999997,3.8000000000000007,0.35000000000000003,2.0041408429041057,217.7049921384439,290.5,4.056666666666667,6,34.72,3.54,2.283189162646466,0.437983858876104,0.001701315731807096,0.9961231089811283,0.005842158635912753,0.0058195092235663595,0.2359766668021893,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,0.535369665197292,3.322547591287168,217.7303445193074
NGC5985,5,23.23,34.72,28.975,11.489999999999998,0.35000000000000003,2.0027258343635554,203.18735566590126,291.85714285714283,4.497142857142857,7,34.72,3.54,2.283189162646466,0.437983858876104,0.001415008540550211,0.9967744810346624,0.004140842904105657,0.004127486536785981,0.2834014871098602,964.6327874693058,0.008646014756975707,0.0036649277357728494,0.9917109594657451,0.28820049193252356,0.36649277367728494,0.9132756650589865,1.0,964.6327874693058,0.32562463577908823,3.0716402493943007,203.21057176319138
