galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,0.49,25.0,2.04,616.4448979591835,282.9648818290205,125563.39199226732,126179.8368902265,248.65260922864047,-223.65260922864047
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,0.97,42.5,2.7,752.2680412371134,23.502846036373917,5268.358270572666,6020.6263118097795,76.41994191606983,-33.91994191606983
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,1.47,48.0,2.15,639.47768707483,-277.05205673070174,-40979.87445966427,-40340.39677258944,1.212435565298214e-06,47.99999878756444
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,1.95,49.2,2.08,480.7570256410257,-331.0998210506106,-36919.08376957481,-36438.32674393379,1.396424004376894e-06,49.199998603576
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,2.44,50.4,2.06,318.3108606557377,-271.467488656897,-24191.042184088794,-23872.731323433058,1.5620499351813307e-06,50.39999843795006
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,2.92,51.6,2.04,217.43356164383562,-150.42695372496465,-11201.324765634077,-10983.891203990243,1.7088007490635062e-06,51.59999829119925
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,3.41,53.2,2.0,172.39671554252197,-72.3499204395411,-4613.284717248552,-4440.88800170603,1.8466185312619388e-06,53.19999815338147
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,3.89,55.1,2.05,147.25413881748074,-27.282850920847785,-1524.9890610585435,-1377.7349222410628,1.972308292331602e-06,55.09999802769171
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,4.39,57.8,2.24,145.65952164009116,0.39789339515939365,19.707375413226668,165.3668970533178,26.94365747377414,30.856342526225855
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,4.88,57.3,2.0,147.64805327868854,-10.107042620189377,-450.32997430201243,-302.68192102332387,2.209072203437452e-06,57.29999779092779
UGC08550,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08550_normalized.csv,structural,217.43356164383562,5.36,57.5,2.0,135.85569029850745,-24.567422875377233,-996.6011672021478,-860.7454769036403,2.3151673805580453e-06,57.49999768483262
