galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,1.45,216.0,10.0,40022.6275862069,-14855.529780564266,-45014942.72166492,-44974920.09407871,1.2041594578792296e-06,215.99999879584055
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,2.88,215.0,7.0,18779.22,-9447.883455885609,-14413803.577183226,-14395024.357183225,1.697056274847714e-06,214.99999830294374
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,4.33,215.0,5.0,12812.72323325635,-2930.7334446963373,-2973890.5704353536,-2961077.847202097,2.080865204668481e-06,214.99999791913478
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,5.78,214.0,4.0,10280.093010380622,-1549.2317257958407,-1177674.0444363116,-1167393.951425931,2.4041630560342617e-06,213.99999759583693
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,7.22,215.0,4.0,8335.443545706372,-1003.0394161332513,-610403.9873827056,-602068.5438369992,2.6870057685088805e-06,214.99999731299422
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,8.66,221.0,3.0,7391.339491916859,-337.1372374935486,-171050.91105079534,-163659.5715588785,2.9427877939124325e-06,220.9999970572122
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,11.55,233.0,3.0,6875.639307359306,-194.45066121485394,-73971.42750898957,-67095.78820163026,3.3985290935932857e-06,232.9999966014709
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,14.48,237.0,3.0,6259.636643646409,-303.36776399360923,-92052.89016413038,-85793.25352048397,3.8052595180880894e-06,236.99999619474048
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,17.28,242.0,3.0,5137.342019675925,-326.20180538718967,-82942.89352966993,-77805.55150999401,4.156921938165306e-06,241.99999584307807
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,20.2,241.0,3.0,4393.762316831684,-253.82044318288294,-55209.24249992419,-50815.480183092506,4.4944410108488465e-06,240.99999550555899
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,23.12,240.0,3.0,3655.030631487889,-261.0902834568068,-49618.021139421304,-45962.99050793341,4.808326112068523e-06,239.9999951916739
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,26.04,234.0,3.0,2868.9950614439326,-242.45634288109187,-40909.967082479394,-38040.972021035464,5.102940328869229e-06,233.99999489705968
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,28.84,226.0,3.0,2268.180350208044,-181.51457528634378,-27653.672012789357,-25385.491662581313,5.370288632839021e-06,225.99999462971138
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,31.76,213.0,3.0,1830.7316908060457,-128.4912869978303,-17775.824145222658,-15945.092454416612,5.635601121442149e-06,212.99999436439887
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,34.68,207.0,3.0,1517.791234140715,-102.97272424738699,-13046.069073231523,-11528.277839090808,5.888972745734182e-06,206.99999411102726
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,37.48,208.0,4.0,1241.7277081109926,-83.40734637577411,-9777.802973660728,-8536.075265549734,6.122091146005586e-06,207.99999387790885
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,40.4,209.0,4.0,1040.7012128712872,-60.53567990111894,-6583.648246864394,-5542.947033993107,6.356099432828281e-06,208.99999364390058
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,43.32,207.0,4.0,888.1993374884578,-46.38741839467813,-4704.877445005578,-3816.67810751712,6.581793068761733e-06,206.99999341820694
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,structural,4393.762316831684,46.24,213.0,6.0,769.7986894463668,-40.54816713770238,-3852.9197401866254,-3083.1210507402584,6.8e-06,212.9999932
