galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,0.87,47.1,8.2,1769.8340229885055,-440.35830360681683,-339199.9921607374,-337430.1581377489,9.327379053088814e-07,47.0999990672621
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,1.74,65.9,6.6,1386.7222988505748,-276.1545558638305,-106358.41588194498,-104971.6935830944,1.3190905958272919e-06,65.8999986809094
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,2.61,76.1,5.6,1289.3250957854405,-182.02239382743696,-46736.17979846469,-45446.85470267925,1.6155494421403513e-06,76.09999838445056
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,3.5,85.7,5.6,1066.3628857142858,-134.50725095984689,-25754.11013179666,-24687.747246082374,1.8708286933869708e-06,85.6999981291713
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,4.37,96.6,5.2,1052.5923340961099,-39.6490876045074,-6080.2390889086555,-5027.646754812546,2.0904544960366874e-06,96.5999979095455
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,5.24,99.3,5.2,997.3734732824429,-54.42901793999213,-6960.943481822282,-5963.570008539838,2.2891046284519193e-06,99.29999771089537
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,6.11,103.0,5.2,957.8858428805236,-38.695850501552286,-4244.1632686969615,-3286.277425816438,2.471841418861655e-06,102.99999752815859
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,6.98,107.0,5.2,930.0426934097419,-29.493379208734954,-2831.639802461283,-1901.5971090515413,2.6419689627245813e-06,106.99999735803104
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,7.85,111.0,5.2,906.5673630573248,-25.963097551733952,-2216.4388020846595,-1309.8714390273349,2.8017851452243797e-06,110.99999719821486
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,structural,670.1451766953198,8.72,114.0,6.1,884.8669036697248,-70.13198722323315,-5389.749193773795,-4504.88229010407,2.9529646120466803e-06,113.9999970470354
