galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,0.22,12.4,7.0,6668.047727272727,4919.477501665,40036583.53552558,40043251.583252855,2968.082773157721,-2955.682773157721
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,0.78,37.5,4.0,9422.955128205127,1329.4767477662208,3051735.2622078075,3061158.2173360125,1545.2195344099457,-1507.7195344099457
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,1.33,56.5,4.0,8143.766917293232,-2444.4600162586034,-3290728.1745264507,-3282584.4076091573,1.1532562594670797e-06,56.49999884674374
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,2.33,69.1,4.0,5634.042103004292,-2265.886103754094,-1741176.7826752558,-1735542.7405722516,1.5264337522473749e-06,69.09999847356625
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,3.44,85.5,7.5,3362.747238372093,-1913.85605717136,-996119.7272424595,-992756.9800040874,1.8547236990991407e-06,85.4999981452763
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,3.78,87.1,8.4,2858.95082010582,-1182.1829774175826,-559955.6283264357,-557096.6775063298,1.944222209522358e-06,87.09999805577779
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,4.77,105.0,4.0,1790.4438784067086,-886.1870970694164,-332634.85598971666,-330844.41211130994,2.1840329667841553e-06,104.99999781596703
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,5.44,112.0,6.7,1387.8802389705884,-515.5596644923892,-169683.9421404071,-168296.0619014365,2.33238075793812e-06,111.99999766761924
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,6.11,116.0,4.0,1099.5939279869067,-319.0156498309665,-93482.75243138986,-92383.15850340296,2.471841418861655e-06,115.99999752815859
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,7.22,124.0,4.0,820.0323822714682,-181.29490949910593,-44958.22173115962,-44138.18934888815,2.6870057685088805e-06,123.99999731299422
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,9.33,135.0,4.0,515.8243193997856,-112.29548256741195,-21549.706252470525,-21033.88193307074,3.054504869860253e-06,134.99999694549513
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,11.1,140.0,4.0,384.32590990990985,-49.84796338609677,-8040.538819430515,-7656.2129095206055,3.3316662497915363e-06,139.99999666833375
F571-8,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\F571-8_normalized.csv,structural,1790.4438784067086,15.55,144.0,5.0,205.76998713826367,-40.12492646553846,-4620.027585964158,-4414.257598825894,3.943348830626071e-06,143.99999605665116
