galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,0.32,44.0,8.0,122289.85156249999,-178573.96484374994,-2615429779.7728376,-2615307489.921275,5.656854249492381e-07,43.999999434314574
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,0.64,64.0,8.0,65146.1828125,-119907.64811197916,-878095622.6429689,-878030476.4601564,8e-07,63.9999992
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,0.96,128.0,8.0,45548.956770833334,-43185.933837890625,-210836589.9918059,-210791041.03503507,9.797958971132711e-07,127.9999990202041
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,1.28,148.0,8.0,37507.18515625,-21305.968391927083,-78012861.88037397,-77975354.69521771,1.1313708498984761e-06,147.99999886862915
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,1.6,157.0,8.0,31913.137,-14773.589029947916,-43275384.2217257,-43243471.0847257,1.2649110640673517e-06,156.99999873508892
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,1.92,189.0,8.0,28052.088177083337,-5779.929115513391,-14108998.42624221,-14080946.338065127,1.3856406460551018e-06,188.99999861435936
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,2.24,195.0,6.0,28213.98236607143,3651.3957316080555,7639866.797363403,7668080.779729474,4144.454239896253,-3949.454239896253
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,2.56,201.0,6.0,30388.981445312493,2208.7589440724296,4043740.309317568,4074129.2907628804,3229.5155959296703,-3028.5155959296703
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,2.88,214.0,4.0,29627.588090277783,-3256.9041137695303,-5300140.549274368,-5270512.96118409,1.697056274847714e-06,213.99999830294374
NGC2903,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2903_normalized.csv,structural,4686.78359837963,3.2,215.0,4.0,28304.562812499993,-6650.24572877209,-9740082.064626006,-9711777.501813507,1.7888543819998317e-06,214.99999821114562
