galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,0.58,23.9,3.87,834.9767241379312,353.3520683161243,571866.6314353661,572701.608159504,576.3392514244647,-552.4392514244647
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,1.17,34.7,3.87,1043.4544444444446,192.9422382215483,154794.8694984615,155838.32394290596,427.00215340581127,-392.3021534058113
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,1.75,42.8,3.87,1060.7191428571427,-18.16055777547582,-9741.060626640381,-8680.341483783239,1.3228756555322954e-06,42.79999867712434
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,2.33,51.3,3.87,1022.3881974248926,-73.37851217984522,-29561.610646101977,-28539.222448677083,1.5264337522473749e-06,51.29999847356625
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,2.91,57.7,3.87,975.6000687285223,-67.59660341565916,-21804.543415381893,-20828.94334665337,1.705872210923198e-06,57.699998294127795
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,3.5,67.3,3.87,943.3001714285714,-37.53998553865246,-10067.952746171524,-9124.652574742953,1.8708286933869708e-06,67.2999981291713
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,4.07,75.4,3.87,932.0536855036854,-8.044300540973676,-1855.2779817904545,-923.2242962867691,2.0174241001832015e-06,75.39999798257591
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,4.65,79.5,3.87,934.0492258064517,-52.233710553220035,-10544.185486283472,-9610.13626047702,2.1563858652847827e-06,79.49999784361414
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,5.23,82.8,3.87,871.4625812619502,-133.07651102792454,-23884.427128529063,-23012.964547267115,2.286919325205854e-06,82.79999771308067
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,structural,938.6746986175115,5.82,85.6,3.87,778.34970790378,-157.81842942062747,-25453.63688534304,-24675.28717743926,2.412467616362964e-06,85.59999758753237
