galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,1.74,56.9,6.6,1902.1269540229887,-428.9877350596731,-109160.80183608807,-107258.67488206508,1.3190905958272919e-06,56.899998680909405
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,2.61,87.4,4.8,1528.907624521073,-474.7133667338409,-80530.80545961176,-79001.89783509068,1.6155494421403513e-06,87.39999838445057
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,3.5,92.1,5.7,1066.6314285714286,-406.13039826777225,-51376.97645273844,-50310.345024167014,1.8708286933869708e-06,92.0999981291713
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,4.37,93.5,5.2,814.1181235697939,-218.3928978803946,-22127.286739450694,-21313.1686158809,2.0904544960366874e-06,93.4999979095455
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,5.24,98.2,4.4,686.627786259542,-134.79772513605363,-11389.964375953778,-10703.336589694236,2.2891046284519193e-06,98.19999771089537
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,6.11,99.7,4.4,579.5700818330605,-89.41052004838147,-6479.1569502408365,-5899.586868407776,2.471841418861655e-06,99.69999752815859
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,6.98,102.0,3.5,531.0534813753582,-42.25292059371294,-2680.2320772301123,-2149.1785958547543,2.6419689627245813e-06,101.99999735803104
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,7.85,107.0,4.4,506.05,-50.74179173212083,-2861.9841968818628,-2355.9341968818626,2.8017851452243797e-06,106.99999719821486
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,8.72,108.0,4.4,442.7627637614679,-64.224255952381,-3261.021681880747,-2818.2589181192793,2.9529646120466803e-06,107.9999970470354
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,9.6,110.0,4.4,393.65755208333326,-39.46629207709481,-1820.2296411949817,-1426.5720891116484,3.0983866769659333e-06,109.99999690161333
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,10.47,113.0,4.4,373.696752626552,-27.539368968953177,-1164.604309163373,-790.9075565368211,3.2357379374726872e-06,112.99999676426206
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,11.35,110.0,5.2,345.4636563876652,-34.69756541378127,-1353.5497760704948,-1008.0861196828296,3.3689761055846034e-06,109.99999663102389
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,12.19,108.0,5.7,314.01694011484824,-34.235215645504624,-1243.4847167492596,-929.4677766344114,3.491418050019218e-06,107.99999650858194
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,13.12,109.0,8.6,284.867324695122,-33.558895068701936,-1132.5174641310646,-847.6501394359425,3.6221540552549664e-06,108.99999637784595
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,13.94,108.0,9.8,255.28887374461985,-33.52033326253898,-1064.673988344851,-809.3851146002312,3.733630940518894e-06,107.99999626636905
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,14.86,108.0,9.8,226.5419448183042,-29.194571762683207,-869.8700727105066,-643.3281278922025,3.854867053479277e-06,107.99999614513294
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,structural,442.7627637614679,15.68,109.0,12.3,204.49031887755106,-26.892226757015997,-759.3671328212054,-554.8768139436543,3.959797974644666e-06,108.99999604020202
