galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,0.58,31.3,6.3,785.9008620689657,-62.53403686088021,-29567.11266611251,-28781.21180404354,7.615773105863907e-07,31.29999923842269
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,1.16,54.8,5.8,749.6311206896552,-188.58259017043213,-44582.462370381545,-43832.83124969189,1.0770329614269008e-06,54.799998922967035
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,1.74,61.1,4.1,567.1450574712644,-249.16984380869977,-39270.522181274406,-38703.37712380314,1.3190905958272919e-06,61.09999868090941
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,2.33,63.9,4.1,458.1024034334764,-130.50803807718134,-15360.37379593256,-14902.271392499084,1.5264337522473749e-06,63.89999847356625
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,2.91,67.2,4.1,414.4506529209622,-71.98507755726523,-6783.751527390196,-6369.300874469234,1.705872210923198e-06,67.1999982941278
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,3.49,70.4,3.6,374.59971346704873,-88.70532012800062,-6970.191097520023,-6595.591384052974,1.8681541692269405e-06,70.39999813184583
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,4.07,73.7,3.6,311.5524815724815,-75.45488832439318,-5084.0921768321095,-4772.539695259628,2.0174241001832015e-06,73.69999798257591
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,4.65,78.0,4.1,287.0720430107526,-32.171569628812286,-1897.3163180162978,-1610.2442750055452,2.1563858652847827e-06,77.99999784361414
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,5.23,80.8,4.1,274.23346080305924,-26.155568563783117,-1371.4592899651905,-1097.2258291621313,2.286919325205854e-06,80.79999771308067
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,5.81,80.5,3.6,256.73158347676423,-21.098978250477998,-995.8770783196313,-739.145494842867,2.41039415863879e-06,80.49999758960584
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,6.4,81.3,3.6,249.54765625,-12.500667679060355,-535.6408374965105,-286.0931812465105,2.5298221281347034e-06,81.29999747017787
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,6.98,82.1,4.6,242.1058022922636,-10.323807132330785,-405.6064983613722,-163.50069606910859,2.6419689627245813e-06,82.09999735803103
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,7.62,82.8,4.6,236.95261154855643,-20.593305739496717,-741.1251315377543,-504.1725199891979,2.7604347483684523e-06,82.79999723956524
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,8.28,84.9,5.5,215.3345048309179,-46.833193713320945,-1551.1145884618456,-1335.7800836309277,2.8774989139876317e-06,84.89999712250109
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,8.9,84.3,5.5,177.0061235955056,-41.8359299598755,-1289.079984136073,-1112.0738605405675,2.9832867780352594e-06,84.29999701671322
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,9.52,83.2,7.0,163.45795168067227,-18.330945201481597,-528.0418636967994,-364.5839120161271,3.0854497241083026e-06,83.19999691455028
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,274.23346080305924,10.22,80.1,10.8,152.8092759295499,-15.21239393017479,-408.19446522223916,-255.38518929268926,3.196873472629156e-06,80.09999680312652
