galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,0.72,125.0,17.6,56387.54222222222,-22611.966982938808,-99661247.3013618,-99604859.75913958,8.48528137423857e-07,124.99999915147187
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,1.43,162.0,8.5,40333.04566433567,-16868.97833076132,-37434601.550613835,-37394268.5049495,1.1958260743101398e-06,161.9999988041739
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,2.16,178.0,5.22,32096.213425925915,-8931.566457763105,-13121828.428390725,-13089732.2149648,1.4696938456699068e-06,177.99999853030616
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,2.87,193.0,1.88,27471.589965156792,-7886.168435840437,-8719761.85213926,-8692290.262174103,1.6941074346097416e-06,192.99999830589257
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,3.59,192.0,3.59,20818.99256267409,-7158.8506017521895,-6328041.558347231,-6307222.565784557,1.8947295321496417e-06,191.99999810527046
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,4.3,190.0,0.97,17234.433604651163,-4103.231070555924,-3028154.231407281,-3010919.79780263,2.073644135332772e-06,189.99999792635586
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,5.03,195.0,0.99,14910.33982107356,-2711.078479969318,-1710387.7469561878,-1695477.4071351143,2.2427661492005802e-06,194.99999775723384
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,5.75,201.0,0.45,13303.369808695652,-1917.3747801570928,-1058180.2169716686,-1044876.847162973,2.3979157616563597e-06,200.99999760208425
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,6.46,204.0,0.81,12168.493885448917,-1854.9107589491773,-911194.257897836,-899025.7640123871,2.5416530054277667e-06,203.999997458347
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,7.18,204.0,0.65,10650.847423398329,-1910.5367918305885,-844406.238516574,-833755.3910931757,2.6795522013948523e-06,203.9999973204478
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,7.91,206.0,0.66,9398.215537294564,-1583.9743321163326,-635465.7208318928,-626067.5052945983,2.8124722220850468e-06,205.99999718752778
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,8.62,206.0,1.54,8369.92438515081,-1132.4478225786456,-416899.53168369055,-408529.6072985397,2.9359836511806395e-06,205.99999706401636
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,11.49,206.0,1.9,5344.052332463012,-824.3891572399361,-227684.10582162903,-222340.05348916602,3.3896902513356586e-06,205.99999661030975
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,14.3,206.0,0.42,3687.393972027972,-471.00172065602374,-104521.8115566577,-100834.41758462973,3.7815340802378076e-06,205.99999621846592
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,structural,3173.368248375824,17.19,203.0,4.19,2659.3425247236764,-308.83619047891654,-57012.854032294454,-54353.51150757078,4.146082488325576e-06,202.9999958539175
