galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,0.87,20.9,4.7,445.2300000000001,255.0429383009644,135799.7050884007,136244.9350884007,344.2863539655741,-323.38635396557413
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,1.74,36.4,3.9,667.1173563218391,171.12720746906243,45559.042845320684,46226.160201642524,283.608037176061,-247.20803717606097
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,2.61,43.4,3.9,742.9913409961687,7.185804037916134,1275.3801061536258,2018.3714471497944,72.58064120039836,-29.180641200398362
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,3.5,51.2,4.7,679.7643714285715,-68.71572188387469,-9094.793551425822,-8415.029179997251,1.8708286933869708e-06,51.19999812917131
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,4.37,59.7,3.9,622.0516704805492,-71.58673404028632,-7588.499128523551,-6966.4474580430015,2.0904544960366874e-06,59.69999790954551
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,5.24,64.5,4.4,555.2034541984733,-82.01877519763678,-7250.814070851967,-6695.610616653494,2.2891046284519193e-06,64.49999771089537
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,6.11,67.9,3.9,479.3390016366612,-82.49250335062065,-6254.2904935745355,-5774.951491937874,2.471841418861655e-06,67.8999975281586
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,6.55,72.8,7.3,447.1382748091603,-69.06320709809562,-4884.388703424225,-4437.250428615065,2.559296778413945e-06,72.79999744070322
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,6.98,70.3,6.1,419.254011461318,-60.03753623242609,-3984.4851757260344,-3565.2311642647164,2.6419689627245813e-06,70.29999735803104
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,7.85,73.7,6.1,369.0894777070064,-54.218508116016345,-3199.5041867695854,-2830.4147090625793,2.8017851452243797e-06,73.69999719821486
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,8.72,77.6,6.1,324.91380733944953,-51.139172622102244,-2716.701913452867,-2391.788106113417,2.9529646120466803e-06,77.59999704703539
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,structural,463.2386382229107,9.16,79.1,7.3,302.0971615720524,-51.856013107720784,-2622.457303022924,-2320.3601414508717,3.026549190084311e-06,79.0999969734508
