galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,2.5,206.0,75.0,17807.61316,-2030.319093952926,-646822.1183977497,-629014.5052377498,1.5811388300841896e-06,205.99999841886117
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,7.49,285.0,8.0,7676.3208811749,-1291.5008048062934,-137332.53464736114,-129656.21376618624,2.7367864366808016e-06,284.9999972632136
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,12.54,291.0,7.0,4840.945079744816,-463.8327106506369,-29459.434680221388,-24618.489600476572,3.5411862419251544e-06,290.99999645881377
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,17.45,274.0,5.0,3056.5470830945565,-281.4485275068157,-12845.887719109473,-9789.340636014917,4.177319714841084e-06,273.99999582268026
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,22.47,266.0,4.0,2046.1612016021363,-159.19827433071384,-5642.815563608835,-3596.6543620066986,4.740253157796532e-06,265.99999525974687
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,27.48,255.0,2.0,1459.7883915574964,-98.44050081162491,-2853.104365312122,-1393.3159737546255,5.242136968832463e-06,254.99999475786302
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,32.5,250.0,2.0,1058.8029784615383,-66.13505701855163,-1620.72355289842,-561.9205744368817,5.7008771254956894e-06,249.99999429912287
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,37.51,242.0,2.0,796.4537696614237,-43.61420631040414,-926.0650233727656,-129.61125371134187,6.124540799113024e-06,241.9999938754592
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,42.42,237.0,2.0,626.1500518623291,-29.813527391440637,-559.7618170159597,66.38823484636941,53.06777668400091,183.9322233159991
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,47.44,235.0,2.0,500.4054426644182,-22.127216292360597,-371.4861894638337,128.91925320058454,78.20440762409578,156.79559237590422
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,52.45,236.0,2.0,404.21407244995225,-15.976575909862394,-242.60446348316097,161.60960896679128,92.06749692648434,143.93250307351565
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,57.47,242.0,2.0,340.1603862884984,-11.466135439189824,-158.9045901164291,181.2557961720693,102.0625818114005,139.9374181885995
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,62.48,246.0,2.0,289.2087339948784,-9.488423020258706,-120.95214920978358,168.25658478509482,102.53131920234287,143.46868079765713
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,67.4,242.0,4.0,245.94034569732938,-8.010435468621663,-94.6578861366958,151.28245956063358,100.97741219890072,141.0225878010993
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,structural,796.4537696614237,72.41,242.0,5.0,209.66510979146528,-7.240566049074682,-79.64060384295058,130.0245059485147,97.03130667847337,144.96869332152664
