galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,0.76,206.0,16.0,113163.5680263158,-47495.833708448765,-82297587.0587077,-82184423.49068138,8.717797887081347e-07,205.99999912822022
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,2.28,214.0,10.0,40969.900789473686,-29866.13094702216,-17250007.841439344,-17209037.94064987,1.5099668870541498e-06,213.9999984900331
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,3.8,222.0,8.0,22370.52994736842,-9109.96690603111,-3157027.621215022,-3134657.0912676537,1.9493588689617926e-06,221.99999805064112
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,5.33,224.0,8.0,13184.5017260788,-4518.10916067841,-1116283.9730952254,-1103099.4713691466,2.308679276123039e-06,223.99999769132071
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,6.85,225.0,8.0,8590.29700729927,-2553.8078749358806,-490956.2908874973,-482365.99388019805,2.61725046566048e-06,224.99999738274954
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,8.0,222.0,6.0,6365.8347,-1288.1638391803976,-212044.15009115086,-205678.31539115086,2.82842712474619e-06,221.9999971715729
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,10.28,220.0,3.0,4171.895038910507,-736.3869991060453,-94331.81197980014,-90159.91694088964,3.2062439083762795e-06,219.99999679375608
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,12.56,218.0,2.0,3007.9099840764334,-422.1882878285647,-44265.12761717502,-41257.21763309859,3.5440090293338702e-06,217.99999645599098
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,14.91,219.0,2.0,2217.163266264252,-278.2296109162502,-24573.71877739942,-22356.555511135168,3.8613469152615644e-06,218.99999613865307
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,structural,1316.8768980570999,17.15,217.0,2.0,1730.8360699708455,-179.7828274983405,-13804.772723029117,-12073.93665305827,4.1412558481697306e-06,216.99999585874414
