galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,5.03,214.0,6.0,6359.308648111331,-262.4762006328472,-65268.80181383445,-58909.49316572312,2.2427661492005802e-06,213.99999775723384
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,7.55,220.0,6.0,5697.868622516557,-245.93706133417484,-40743.72406889284,-35045.855446376285,2.747726332806817e-06,219.99999725227366
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,10.07,235.0,4.0,5119.78585898709,-271.6936263382862,-33746.88364188902,-28627.097782901932,3.1733263305244864e-06,234.99999682667368
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,12.58,235.0,4.0,4331.249682034977,-345.6391066936799,-34365.75796863515,-30034.508286600176,3.5468295701936398e-06,234.99999645317044
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,15.1,230.0,2.0,3381.2211523178808,-317.3298020015732,-26285.58262315036,-22904.36147083248,3.885871845545089e-06,229.99999611412815
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,17.61,231.0,2.0,2735.080777967064,-223.4613115757411,-15871.81825068457,-13136.737472717505,4.196427051671457e-06,230.99999580357294
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,20.13,232.0,2.0,2257.210755091903,-172.69776727420373,-10730.665130085961,-8473.454374994059,4.486646854834911e-06,231.99999551335316
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,22.65,225.0,7.0,1864.6840309050774,-151.069880384721,-8342.445404696738,-6477.761373791661,4.759201613716317e-06,224.9999952407984
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,25.16,224.0,7.0,1497.3292567567564,-122.04693138461529,-6067.362204612195,-4570.032947855438,5.015974481593781e-06,223.9999949840255
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,27.68,229.0,2.0,1250.7879660404624,-81.24339492046437,-3671.1799381065625,-2420.3919720661,5.261178575186362e-06,228.9999947388214
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,30.2,218.0,2.0,1087.862546357616,-65.65683896731824,-2719.2974857145086,-1631.4349393568925,5.495452665613634e-06,217.99999450454735
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,32.71,214.0,2.0,920.5340660348515,-55.95727371890609,-2139.7335548774063,-1219.1994888425547,5.719265687131522e-06,213.9999942807343
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,35.23,213.0,2.0,806.3974595515186,-45.17495213295307,-1603.8684784090722,-797.4710188575535,5.935486500700679e-06,212.9999940645135
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,37.75,211.0,2.0,692.8523072847681,-38.4472362128478,-1273.8898114581486,-581.0375041733805,6.144102863722254e-06,210.99999385589715
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,40.26,217.0,2.0,613.0078614008942,-31.078213308472577,-965.5304324956793,-352.5225710947851,6.345076831686122e-06,216.99999365492317
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,42.78,216.0,3.0,536.528894343151,-26.651039415292278,-779.2145718353814,-242.6856774922304,6.5406421703071324e-06,215.99999345935782
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,45.29,215.0,3.0,478.953133141974,-21.21309348903878,-585.8485771380215,-106.8954439960475,6.729784543356496e-06,214.99999327021547
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,47.81,217.0,5.0,429.82703409328593,-16.610103046226456,-434.54752154177106,-4.72048744848513,6.914477565225011e-06,216.99999308552245
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,structural,1250.7879660404624,50.33,214.0,5.0,395.23821378899265,-13.725722342973546,-341.10805348309185,54.1301603059008,52.19550716485076,161.80449283514923
