galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.11,9.1,8.5,6744.503636363636,-11714.264069264083,-439113384.9798782,-439106640.4762418,3.3166247903554e-07,9.09999966833752
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.14,17.6,7.4,6393.075714285714,-9956.933155080225,-293259376.2541452,-293252983.1784309,3.7416573867739413e-07,17.59999962583426
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.17,19.3,7.4,6147.087647058823,-4989.047619047637,-121010506.42490375,-121004359.33725668,4.1231056256176606e-07,19.299999587689438
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.21,24.8,6.4,6043.842380952379,-1921.014005602242,-37719470.46237863,-37713426.61999767,4.58257569495584e-07,24.79999954174243
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.24,30.0,7.2,6012.616666666666,-1909.0289115646026,-32798623.280540146,-32792610.66387348,4.898979485566356e-07,29.99999951010205
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.28,35.0,7.3,5910.210357142857,-2214.6419270833117,-32613682.348131478,-32607772.137774333,5.291502622129181e-07,34.99999947084974
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.32,38.3,7.6,5835.445312500001,-1571.7520408163193,-20252955.3500466,-20247119.9047341,5.656854249492381e-07,38.29999943431457
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.35,42.7,8.8,5800.187714285715,-1239.7498855311562,-14605632.978725582,-14599832.791011296,5.916079783099616e-07,42.699999408392024
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.39,47.0,5.3,5748.66282051282,-1480.8278911564619,-15656487.273514027,-15650738.610693514,6.244997998398399e-07,46.9999993755002
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.42,49.8,5.6,5696.529761904762,-1260.745261984383,-12377484.893738516,-12371788.36397661,6.48074069840786e-07,49.799999351925926
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.46,52.2,6.2,5660.410652173913,-617.8041788143803,-5537928.706827924,-5532268.29617575,6.782329983125269e-07,52.199999321767
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.49,53.4,6.3,5653.283469387756,188.20631665296656,1583771.2897879723,1589424.5732573601,882.50668036911,-829.10668036911
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.53,54.6,5.9,5673.585094339621,11.952988338167145,92994.01031856795,98667.59541290757,228.6784326709474,-174.0784326709474
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.56,55.5,6.9,5654.1201785714275,-2020.7918238993327,-14879484.992671417,-14873830.872492846,7.483314773547883e-07,55.49999925166852
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.6,55.9,7.5,5532.129666666668,-2966.265589569141,-20385113.50623204,-20379581.37656537,7.745966692414833e-07,55.89999922540333
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.63,58.3,7.4,5446.481587301588,-2377.186363636366,-15558833.436448686,-15553386.954861384,7.937253933193772e-07,58.299999206274606
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.66,59.3,6.3,5389.4984848484855,-1531.8900226757391,-9570574.376911541,-9565184.878426693,8.124038404635961e-07,59.29999918759616
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.7,59.5,6.7,5339.249285714286,-1701.4952480469742,-10022753.54007089,-10017414.290785175,8.366600265340755e-07,59.49999916333997
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,0.87,59.1,5.1,5032.184482758621,-2011.9936054421767,-9535900.132332157,-9530867.947849398,9.327379053088814e-07,59.0999990672621
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,1.05,62.6,5.5,4635.051523809524,-2051.380489380603,-8055848.166711686,-8051213.115187877,1.0246950765959597e-06,62.59999897530493
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,1.22,65.6,4.8,4314.20131147541,-1523.810476190476,-5150216.370810658,-5145902.169499182,1.104536101718726e-06,65.5999988954639
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,1.4,70.7,4.6,4101.717857142858,-851.9673503483069,-2509280.8183066305,-2505179.1004494876,1.1832159566199231e-06,70.69999881678405
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,1.57,73.9,4.0,4016.0127388535025,-384.08824489796245,-1008755.0315323913,-1004739.0187935379,1.2529964086141669e-06,73.8999987470036
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,1.75,78.5,4.2,3967.2869714285707,130.44723422808866,307362.71056948305,311329.9975409116,738.1243091082932,-659.6243091082932
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,1.92,82.4,4.6,4061.6692708333335,507.92565986394544,1090820.460567548,1094882.1298383812,1449.8874746992237,-1367.4874746992236
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,2.1,87.1,4.9,4145.060952380952,260.26526772603046,511035.73684239737,515180.7977947783,1040.1344506211851,-953.0344506211851
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,2.27,89.6,5.4,4152.762114537444,-680.859280855198,-1236761.2091683408,-1232608.4470538034,1.5066519173319362e-06,89.59999849334808
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,structural,4123.389404761905,2.45,94.9,5.7,3906.7602040816323,-1460.6100764319551,-2458230.250468571,-2454323.49026449,1.5652475842498528e-06,94.89999843475242
