galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,0.62,35.1,4.01,8177.600645161292,3505.692131749448,46333663.01164248,46341840.61228764,5360.218389172062,-5325.118389172062
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,1.23,64.6,4.19,10316.072845528455,2058.548082624233,13714199.263528235,13724515.336373763,4108.668137455218,-4044.068137455218
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,1.83,80.1,6.32,10668.443825136614,-53.14138319684007,-237955.8115005597,-227287.3676754231,1.3527749258468684e-06,80.09999864722506
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,2.47,113.0,10.4,10250.177530364374,-918.0221250443574,-3045585.1497217915,-3035334.972191427,1.5716233645501712e-06,112.99999842837664
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,3.08,136.0,7.59,9520.916168831167,-1121.9481925397267,-2984947.0944190687,-2975426.1782502374,1.7549928774784246e-06,135.99999824500713
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,3.68,150.0,7.75,8892.620217391304,-924.1550458017172,-2057839.8434313254,-2048947.223213934,1.918332609325088e-06,149.9999980816674
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,4.32,171.0,9.19,8374.963912037038,-698.2254843096547,-1324422.3482762477,-1316047.3843642108,2.078460969082653e-06,170.99999792153903
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,4.91,192.0,9.16,8033.802871690429,-135.42395850803558,-226010.47261350753,-217976.6697418171,2.2158519806160336e-06,191.999997784148
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,5.53,197.0,9.96,8211.100922242314,442.732870477999,656041.3099768427,664252.410899085,1916.5896358563405,-1719.5896358563405
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,6.17,195.0,12.4,8591.646288492708,993.9965837400712,1320122.6393788278,1328714.2856673205,2863.244163980321,-2668.244163980321
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,6.78,196.0,7.09,9453.596651917404,1401.7209445814926,1694128.778873538,1703582.3755254552,3398.5715390532223,-3202.5715390532223
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,7.38,216.0,5.99,10287.728631436314,747.1504492480295,829595.2397477976,839882.968379234,2489.6458195170544,-2273.6458195170544
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,8.0,225.0,5.24,10365.1202,-381.7716865299206,-391046.3898389518,-380681.2696389518,2.82842712474619e-06,224.9999971715729
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,8.62,240.0,6.15,9814.331740139212,-723.184045133842,-687473.7525525684,-677659.4208124293,2.9359836511806395e-06,239.99999706401636
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,9.23,247.0,4.37,9475.603824485373,-424.97907972194537,-377294.4371588726,-367818.8333343872,3.0380915061926624e-06,246.9999969619085
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,9.85,254.0,6.48,9291.60747208122,-290.22165143675636,-241439.39257847884,-232147.7851063976,3.1384709652950433e-06,253.99999686152904
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,10.43,257.0,7.41,9127.337842761266,-337.1758722848772,-264902.9121095803,-255775.57426681902,3.2295510523910284e-06,256.99999677044894
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,11.05,273.0,5.38,8886.996425339366,-416.7448672515679,-309045.57733634295,-300158.5809110036,3.3241540277189324e-06,272.999996675846
UGC11455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11455_normalized.csv,structural,8194.350783701804,11.67,272.0,5.98,8610.574207369322,-411.97734876781954,-289279.0840396721,-280668.5098323028,3.4161381705077446e-06,271.99999658386184
