galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,0.51,143.0,33.1,75091.81019607843,-50452.96163682855,-1991048872.473707,-1990973780.6635108,7.141428428542851e-07,142.99999928585714
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,0.69,160.0,15.0,66010.27710144929,-40760.26534427723,-1188921945.5140488,-1188855935.2369473,8.306623862918074e-07,159.99999916933763
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,0.86,178.0,7.92,60825.7173255814,-26333.058864913677,-616266116.9929806,-616205291.275655,9.273618495495703e-07,177.99999907263816
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,1.03,188.0,8.01,57057.03708737864,-31615.659536023693,-617775175.9232779,-617718118.8861905,1.0148891565092219e-06,187.99999898511084
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,1.2,187.0,8.03,50076.39308333334,-35427.126874912035,-594182857.8663586,-594132781.4732753,1.095445115010332e-06,186.99999890455487
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,1.38,195.0,5.6,44657.54268115943,-26080.314062980047,-380363786.5636357,-380319129.02095455,1.174734012447073e-06,194.99999882526598
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,1.55,199.0,7.52,40948.283161290325,-16877.94184792239,-219155926.60178214,-219114978.31862086,1.2449899597988732e-06,198.99999875501004
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,1.71,203.0,6.87,39087.82187134504,-12708.257508307965,-149573731.25252554,-149534643.4306542,1.307669683062202e-06,202.9999986923303
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,1.89,206.0,9.22,36627.47560846562,-10245.281629640478,-109100697.87096661,-109064070.39535815,1.374772708486752e-06,205.99999862522728
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,2.06,211.0,12.0,35501.97330097087,-7781.928392084291,-76030078.95445697,-75994576.981156,1.4352700094407324e-06,210.99999856473
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,2.23,219.0,13.3,33981.61995515696,-10458.905934012808,-94394529.3997332,-94360547.77977805,1.4933184523068078e-06,218.99999850668155
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,2.41,216.0,9.9,31841.35622406639,-13491.159451057534,-112667242.2664497,-112635400.91022564,1.5524174696260024e-06,215.99999844758253
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,2.58,214.0,10.5,29259.71414728682,-13187.487076131096,-102874508.36346361,-102845248.64931633,1.606237840420901e-06,213.99999839376216
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,2.75,213.0,8.39,27357.610618181818,-10447.055610472922,-76458653.30058978,-76431295.6899716,1.6583123951777e-06,212.99999834168761
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,2.92,210.0,13.3,25707.71523972603,-8239.959461433278,-56794679.78724564,-56768972.07200591,1.7088007490635062e-06,209.99999829119926
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,3.09,214.0,6.67,24556.024401294504,-6634.274523192763,-43211604.3213628,-43187048.29696151,1.7578395831246945e-06,213.99999824216042
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,3.26,213.0,9.98,23452.06190184049,-5691.432427062399,-35137383.24593674,-35113931.1840349,1.8055470085267789e-06,212.99999819445298
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,3.43,212.0,11.2,22620.937376093287,-5407.140930466297,-31727729.972857866,-31705109.035481773,1.8520259177452133e-06,211.99999814797408
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,3.61,215.0,9.11,21559.562576177286,-4956.348814537128,-27632494.54911429,-27610934.986538112,1.9e-06,214.9999981
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,3.78,217.0,10.1,20886.215291005294,-4215.275112360601,-22443963.62644435,-22423077.411153346,1.944222209522358e-06,216.99999805577778
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,3.95,219.0,8.05,20126.36903797468,-4237.493003242308,-21591227.336478565,-21571100.96744059,1.987460691435179e-06,218.99999801253932
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,4.12,220.0,8.29,19445.467669902908,-4707.154650288892,-22994643.59478954,-22975198.127119634,2.0297783130184437e-06,219.9999979702217
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,4.29,218.0,8.42,18525.936456876458,-5359.590152840248,-25144309.8620881,-25125783.92563122,2.071231517720798e-06,217.9999979287685
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,4.46,220.0,9.71,17623.207017937224,-5748.06493836624,-25938940.852870435,-25921317.6458525,2.1118712081942876e-06,219.9999978881288
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,4.64,220.0,20.1,16514.113728448276,-6066.585361614526,-26314296.506083842,-26297782.392355394,2.1540659228538017e-06,219.99999784593408
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,4.81,216.0,23.5,15499.902141372142,-5874.432711831092,-24580249.614774,-24564749.712632626,2.193171219946131e-06,215.9999978068288
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,4.98,220.0,14.6,14516.8066064257,-5391.40167222531,-21789024.033566345,-21774507.226959918,2.2315913604421397e-06,219.99999776840863
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,5.15,218.0,12.2,13666.825572815533,-4854.673013149452,-18972221.47987231,-18958554.654299494,2.2693611435820434e-06,217.99999773063885
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,5.32,213.0,23.1,12866.217781954887,-4468.454245557305,-16904841.950261474,-16891975.73247952,2.3065125189341593e-06,212.99999769348747
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,5.49,215.0,21.2,12147.55112932605,-4022.904521886728,-14747989.255378757,-14735841.70424943,2.3430749027719963e-06,214.9999976569251
NGC3521,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3521_normalized.csv,structural,20126.36903797468,5.67,216.0,18.3,11458.201199294534,-3640.8123753738446,-12923515.602257354,-12912057.40105806,2.3811761799581313e-06,215.9999976188238
