galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,0.13,232.0,33.4,173621.79923076925,186243.43641025625,24938639571.735565,24938813193.534798,56938.96482339246,-56706.96482339246
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,0.25,233.0,16.9,195971.0116,-9749.703238866408,-678869852.4888413,-678673881.4772413,5e-07,232.9999995
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,0.38,234.0,14.6,171184.37342105265,-200490.50690799407,-9184284997.912302,-9184113813.538881,6.164414002968976e-07,233.9999993835586
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,0.51,235.0,10.6,143843.47980392154,-191641.43082706776,-6541153838.269843,-6541009994.790039,7.141428428542851e-07,234.99999928585714
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,0.63,236.0,9.12,123274.0157142857,-157100.84289989667,-4340833222.857432,-4340709948.841718,7.937253933193772e-07,235.9999992062746
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,0.76,237.0,10.3,104568.26907894737,-126498.43986911957,-2897388363.8351517,-2897283795.566073,8.717797887081347e-07,236.99999912822022
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,0.89,238.0,9.95,90384.42134831462,-94921.34522668057,-1856560098.8605618,-1856469714.4392135,9.433981132056604e-07,237.9999990566019
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,1.01,239.0,3.51,80837.93277227723,-73378.1050423813,-1264678842.0523064,-1264598004.1195343,1.004987562112089e-06,238.99999899501245
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,1.14,240.0,3.18,72039.8950877193,-63781.92919682644,-973930427.7536023,-973858387.8585145,1.067707825203131e-06,239.9999989322922
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,17407.449125799572,1.27,240.0,5.19,64254.631181102355,-51939.63042281958,-711918483.6205225,-711854228.9893414,1.1269427669584645e-06,239.99999887305722
