galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,0.25,4.25,2.0,47.1652,108.68243902439032,76968.74749995634,77015.91269995635,138.7587048620341,-134.5087048620341
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,0.41,6.84,2.0,64.55439024390245,105.24032894736847,45445.76224288677,45510.31663313067,136.59879142797558,-129.75879142797558
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,0.57,9.56,2.0,80.8421052631579,139.85647510037754,43441.296120619285,43522.138225882445,157.5043453011789,-147.94434530117888
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,0.74,12.3,2.0,110.70702702702704,158.00641502746754,37804.02587498576,37914.73290201279,167.5019472946194,-155.2019472946194
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,0.9,15.1,2.0,132.9842222222222,143.47544911096298,28224.752044670935,28357.736266893156,159.75594711998625,-144.65594711998625
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,1.07,17.5,2.0,158.05392523364483,141.3540427999157,23389.423002984673,23547.47692821832,158.7318503426253,-141.2318503426253
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,1.24,19.7,2.0,181.04459677419354,112.99351660800274,16133.436787079489,16314.481383853683,142.23205305407978,-122.53205305407978
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,1.4,21.8,2.0,195.34178571428572,68.66644096606088,8683.834829581065,8879.17661529535,111.49370951499232,-89.69370951499232
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,1.57,24.4,2.0,203.70452229299363,46.159572259136176,5205.436766771021,5409.141289064015,92.1539571794424,-67.75395717944241
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,1.72,27.3,2.0,210.1128488372093,28.58623159100874,2942.5477076900893,3152.6605565272985,73.6381433580923,-46.338143358092296
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,1.89,30.3,2.0,212.85211640211642,0.46035322008681495,43.12453577524679,255.9766521773632,21.995360251998974,8.304639748001026
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,2.06,32.6,2.0,210.26936893203882,-33.88846551790501,-2912.5925599716848,-2702.3231910396457,1.4352700094407324e-06,32.599998564729994
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,2.46,33.3,2.0,193.53569105691057,-45.50647582873684,-3275.164729639449,-3081.629038582538,1.5684387141358121e-06,33.299998431561285
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,2.79,34.6,2.0,177.04964157706092,-70.40966716328742,-4468.102628967812,-4291.052987390751,1.6703293088490067e-06,34.59999832967069
KK98-251,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\KK98-251_normalized.csv,structural,177.04964157706092,3.13,34.2,2.0,146.361214057508,-90.2600809398616,-5105.595839974123,-4959.234625916615,1.769180601295413e-06,34.1999982308194
