galaxy,n_points,chi2,reduced_chi2,rmse_kmps,mae_kmps,mean_abs_residual_kmps,max_abs_residual_kmps,status,source_file,rs_kpc
UGC10310,7,138.47469221453306,23.079115369088843,22.50539817651381,21.976694683429507,21.976694683429507,26.173278872538866,success,data\raw\sparc_csv\UGC10310.csv,5.0
UGC11455,36,1415.4862332054395,40.4424638058697,39.82149446522485,36.13081628044694,36.13081628044694,62.95999999999998,success,data\raw\sparc_csv\UGC11455.csv,5.0
UGC11557,12,79.37975868717581,7.216341698834165,20.837740296482337,19.198458533925848,19.198458533925848,30.381330711578798,success,data\raw\sparc_csv\UGC11557.csv,5.0
UGC11820,10,9802.901741442172,1089.211304604686,26.922717720487277,23.157746568151374,23.157746568151374,44.57755122206001,success,data\raw\sparc_csv\UGC11820.csv,5.0
UGC11914,65,967.2203098219691,15.112817340968267,20.272008005491546,18.43655005787825,18.43655005787825,47.71645648860451,success,data\raw\sparc_csv\UGC11914.csv,5.0
UGC12506,31,972.6074050647038,32.420246835490126,75.29936687362597,74.57124934646075,74.57124934646075,89.03492066249237,success,data\raw\sparc_csv\UGC12506.csv,5.0
UGC12632,15,1266.481782424688,90.46298445890628,28.541353368849645,27.638436843836992,27.638436843836992,33.167900379820196,success,data\raw\sparc_csv\UGC12632.csv,5.0
UGC12732,16,1975.169270699539,131.67795137996927,38.50841686062227,37.14524670651869,37.14524670651869,48.989461337381734,success,data\raw\sparc_csv\UGC12732.csv,5.0
UGCA281,7,108.29933902815971,18.04988983802662,6.731165308050977,6.138508437910452,6.138508437910452,10.064061638294898,success,data\raw\sparc_csv\UGCA281.csv,5.0
UGCA442,8,3936.437550521915,562.3482215031307,26.097011285652165,23.964157530782586,23.964157530782586,36.66702493320783,success,data\raw\sparc_csv\UGCA442.csv,5.0
UGCA444,36,426.16352303052935,12.176100658015125,14.062050109758859,13.243279527503406,13.243279527503406,23.525745365670723,success,data\raw\sparc_csv\UGCA444.csv,5.0
