galaxy,n_points,chi2,reduced_chi2,rmse_kmps,mae_kmps,mean_abs_residual_kmps,max_abs_residual_kmps,status,source_file,rs_kpc
F571-V1,7,206.22811867562163,34.37135311260361,33.703220222549966,31.24685208089494,31.24685208089494,44.70897551734582,success,data\raw\sparc_csv\F571-V1.csv,3.0
F574-1,14,889.9510550971154,68.45777346900887,36.44732159054748,33.96134586918724,33.96134586918724,43.59393488411414,success,data\raw\sparc_csv\F574-1.csv,3.0
F574-2,5,3.3569881462025783,0.8392470365506446,7.294377305917471,7.0283879765900155,7.0283879765900155,10.67319703006014,success,data\raw\sparc_csv\F574-2.csv,3.0
F579-V1,14,189.07466712990313,14.544205163838702,38.30070281500353,37.84387887057458,37.84387887057458,44.97096651873733,success,data\raw\sparc_csv\F579-V1.csv,3.0
F583-1,25,905.9755192989469,37.748979970789456,32.7530184892085,28.888411533326234,28.888411533326234,46.46413589104011,success,data\raw\sparc_csv\F583-1.csv,3.0
F583-4,12,209.2956959549521,19.02688145045019,19.018287399996733,17.52284247358904,17.52284247358904,29.886870904664306,success,data\raw\sparc_csv\F583-4.csv,3.0
IC2574,34,7407.339165039874,224.4648231830265,18.897457874966218,16.53977283317584,16.53977283317584,31.285678842116802,success,data\raw\sparc_csv\IC2574.csv,3.0
IC4202,32,1848.4350344452062,59.62693659500665,35.18825819426585,23.794598741393944,23.794598741393944,103.4490504524355,success,data\raw\sparc_csv\IC4202.csv,3.0
KK98-251,15,228.24103710495388,16.30293122178242,7.801556034620339,6.710350414727134,6.710350414727134,12.796481597643815,success,data\raw\sparc_csv\KK98-251.csv,3.0
NGC0024,29,1588.6852570715064,56.738759181125225,32.600734022504845,29.512923434773974,29.512923434773974,64.99919000728987,success,data\raw\sparc_csv\NGC0024.csv,3.0
NGC0055,21,1263.102671900177,63.15513359500885,22.25378039182271,19.687692682063656,19.687692682063656,29.893623831787146,success,data\raw\sparc_csv\NGC0055.csv,3.0
NGC0100,21,473.50032363768526,23.675016181884263,26.631135883562084,21.69843742883075,21.69843742883075,45.62071413459839,success,data\raw\sparc_csv\NGC0100.csv,3.0
NGC0247,26,4174.909865378059,166.99639461512237,32.17495623382241,30.909108428062755,30.909108428062755,47.13302329330468,success,data\raw\sparc_csv\NGC0247.csv,3.0
NGC0289,28,670.0261351356079,24.81578278280029,36.81145082925105,33.04694853695894,33.04694853695894,56.10123259878364,success,data\raw\sparc_csv\NGC0289.csv,3.0
NGC0300,25,2506.837029737307,104.45154290572113,36.12032545823501,33.25830291481817,33.25830291481817,52.13620302728484,success,data\raw\sparc_csv\NGC0300.csv,3.0
NGC0801,13,657.5803199271284,54.79835999392736,37.58917618555183,32.56416965239134,32.56416965239134,68.85688661036701,success,data\raw\sparc_csv\NGC0801.csv,3.0
NGC0891,18,3795.552281444442,223.26778126143776,70.36402347958739,51.60246206933868,51.60246206933868,150.4309099838307,success,data\raw\sparc_csv\NGC0891.csv,3.0
NGC1003,36,13336.435200837906,381.0410057382259,45.29392122767564,40.19798851140739,40.19798851140739,66.46246823126864,success,data\raw\sparc_csv\NGC1003.csv,3.0
NGC1090,24,2010.19710829273,87.39987427359696,24.421410664212274,20.12907695450917,20.12907695450917,39.1627497356631,success,data\raw\sparc_csv\NGC1090.csv,3.0
NGC1705,14,872.9900876325129,67.15308366403946,37.000879395454014,35.57727408875562,35.57727408875562,46.0881769224539,success,data\raw\sparc_csv\NGC1705.csv,3.0
NGC2366,26,1674.4880676166317,66.97952270466527,16.360956127974482,14.236530946064086,14.236530946064086,23.448887623758367,success,data\raw\sparc_csv\NGC2366.csv,3.0
NGC2403,73,149460.57127925393,2075.8412677674155,37.89084149149745,26.768126350195633,26.768126350195633,74.24388032317316,success,data\raw\sparc_csv\NGC2403.csv,3.0
NGC2683,11,110.1806071141063,11.01806071141063,28.417105822268034,24.13138317618781,24.13138317618781,40.377924427154724,success,data\raw\sparc_csv\NGC2683.csv,3.0
NGC2841,50,20255.717092249393,413.3819814744774,87.33970061807311,73.31094531398658,73.31094531398658,160.500389170986,success,data\raw\sparc_csv\NGC2841.csv,3.0
NGC2903,34,7614.402334615943,230.7394646853316,61.19208911376025,51.15568757456078,51.15568757456078,153.82000025275502,success,data\raw\sparc_csv\NGC2903.csv,3.0
NGC2915,30,1496.1144664826338,51.59015401664254,48.668130425973004,46.31682340237805,46.31682340237805,60.41244975888071,success,data\raw\sparc_csv\NGC2915.csv,3.0
NGC2955,24,1412.6773284346536,61.42075341020233,44.53654082017527,36.44739609422695,36.44739609422695,80.46438329326628,success,data\raw\sparc_csv\NGC2955.csv,3.0
NGC2976,27,28.270373875707328,1.0873220721425896,3.6845505539647445,3.043037564366068,3.043037564366068,7.4942360420148475,success,data\raw\sparc_csv\NGC2976.csv,3.0
NGC2998,13,1828.7795325923719,152.39829438269766,33.91929664652669,28.614670021613726,28.614670021613726,56.209397014718746,success,data\raw\sparc_csv\NGC2998.csv,3.0
NGC3109,25,3186.472441436964,132.7696850598735,29.986977397240718,27.05707698967043,27.05707698967043,44.14805623711045,success,data\raw\sparc_csv\NGC3109.csv,3.0
NGC3198,43,12645.280060698016,301.0780966832861,37.60592238748666,28.097610803939567,28.097610803939567,70.98126827485594,success,data\raw\sparc_csv\NGC3198.csv,3.0
NGC3521,41,1207.6373119882307,30.19093279970577,52.56681302017846,50.66436259775154,50.66436259775154,66.61707782754598,success,data\raw\sparc_csv\NGC3521.csv,3.0
NGC3726,12,257.3266487333951,23.393331703035916,35.31058676501566,30.642640728903746,30.642640728903746,60.098171203669295,success,data\raw\sparc_csv\NGC3726.csv,3.0
NGC3741,21,2401.326159641702,120.06630798208509,25.07618692122832,22.573000171709324,22.573000171709324,37.632351665366144,success,data\raw\sparc_csv\NGC3741.csv,3.0
NGC3769,12,251.51947597683267,22.865406906984788,37.55798540005975,33.87986504729467,33.87986504729467,58.306486376131076,success,data\raw\sparc_csv\NGC3769.csv,3.0
NGC3877,13,278.2137844219607,23.184482035163395,29.10908735068305,24.0753677617781,24.0753677617781,64.07000000000001,success,data\raw\sparc_csv\NGC3877.csv,3.0
NGC3893,10,166.02573834891666,18.44730426099074,33.502163493322776,29.404765984876157,29.404765984876157,57.95003744764375,success,data\raw\sparc_csv\NGC3893.csv,3.0
NGC3917,17,636.6435657623324,39.790222860145775,26.009308864899815,24.031158543757677,24.031158543757677,43.07647525779285,success,data\raw\sparc_csv\NGC3917.csv,3.0
NGC3949,7,196.6137062427716,32.768951040461936,32.027021331325585,28.038878464645343,28.038878464645343,49.16262202506704,success,data\raw\sparc_csv\NGC3949.csv,3.0
NGC3953,8,69.07293117977918,9.86756159711131,18.26639069797791,17.322946655904058,17.322946655904058,24.202183713197826,success,data\raw\sparc_csv\NGC3953.csv,3.0
NGC3972,10,186.3231408463584,20.70257120515093,21.173242996045843,19.3328616767002,19.3328616767002,36.82071722841334,success,data\raw\sparc_csv\NGC3972.csv,3.0
NGC3992,9,576.9767096106565,72.12208870133206,50.86095616675516,46.58083348202136,46.58083348202136,78.41483269065347,success,data\raw\sparc_csv\NGC3992.csv,3.0
NGC4010,12,155.1318029799934,14.102891179999402,17.706376631874576,15.732368920826602,15.732368920826602,25.680940100102717,success,data\raw\sparc_csv\NGC4010.csv,3.0
NGC4013,36,1896.1237984757931,54.174965670736945,36.39532373546234,30.959689123256137,30.959689123256137,61.58718845361361,success,data\raw\sparc_csv\NGC4013.csv,3.0
NGC4051,7,105.12012956325479,17.5200215938758,29.727775378940326,27.547608582573492,27.547608582573492,48.0,success,data\raw\sparc_csv\NGC4051.csv,3.0
NGC4068,6,27.225654655079808,5.445130931015962,6.0332781675934655,4.801296271137378,4.801296271137378,11.80628470926197,success,data\raw\sparc_csv\NGC4068.csv,3.0
NGC4085,7,219.1782268360194,36.5297044726699,33.53583468853068,29.69720148014877,29.69720148014877,52.599999999999994,success,data\raw\sparc_csv\NGC4085.csv,3.0
NGC4088,12,619.0067617518,56.27334197743637,50.78967092195533,43.789984579621404,43.789984579621404,87.01993252386183,success,data\raw\sparc_csv\NGC4088.csv,3.0
NGC4100,24,524.4339207945443,22.801474817154098,28.974483660471016,25.100248561602246,25.100248561602246,46.202906497985765,success,data\raw\sparc_csv\NGC4100.csv,3.0
NGC4138,7,25.16494585323405,4.194157642205675,29.39857735655965,25.045245756364743,25.045245756364743,51.38943226632597,success,data\raw\sparc_csv\NGC4138.csv,3.0
NGC4157,17,362.84916772164723,22.678072982602952,39.55515155582687,34.86647113538784,34.86647113538784,66.87882680530561,success,data\raw\sparc_csv\NGC4157.csv,3.0
NGC4183,23,795.4485085411604,36.15675038823456,33.17824385123958,31.476347862315492,31.476347862315492,51.766414298846115,success,data\raw\sparc_csv\NGC4183.csv,3.0
NGC4214,14,347.88403076043284,26.760310058494834,33.19863115222684,30.21279192733132,30.21279192733132,46.9165078209629,success,data\raw\sparc_csv\NGC4214.csv,3.0
NGC4217,19,1596.0375590333017,88.66875327962788,64.41940430321684,47.823882397738686,47.823882397738686,122.69797517125465,success,data\raw\sparc_csv\NGC4217.csv,3.0
NGC4389,6,479.21468814459195,95.84293762891839,57.39781645079807,56.31212209049402,56.31212209049402,64.67312511814619,success,data\raw\sparc_csv\NGC4389.csv,3.0
NGC4559,32,782.535629196404,25.243084812787224,23.837367961016298,20.660260252923628,20.660260252923628,35.960147626025886,success,data\raw\sparc_csv\NGC4559.csv,3.0
NGC5005,18,252.56036800900526,14.856492235823838,57.16692291209609,53.38657446914613,53.38657446914613,83.89079350715019,success,data\raw\sparc_csv\NGC5005.csv,3.0
NGC5033,22,5302.463533810787,252.4982635147994,53.75023119066611,48.928585659157335,48.928585659157335,93.70981086854204,success,data\raw\sparc_csv\NGC5033.csv,3.0
NGC5055,28,98829.9044972495,3660.3668332314633,57.98952687963614,51.57109720828678,51.57109720828678,89.10020889778087,success,data\raw\sparc_csv\NGC5055.csv,3.0
NGC5371,19,2751.6176942791085,152.8676496821727,37.92710496088956,33.32787073956239,33.32787073956239,66.98241084047265,success,data\raw\sparc_csv\NGC5371.csv,3.0
NGC5585,24,4189.8263653173735,182.16636370945102,24.176472542456377,18.87659855514464,18.87659855514464,41.73569752389778,success,data\raw\sparc_csv\NGC5585.csv,3.0
NGC5907,19,3817.214160817714,212.06745337876188,38.980365873528726,32.21788428001552,32.21788428001552,67.47611533364181,success,data\raw\sparc_csv\NGC5907.csv,3.0
NGC5985,33,8421.331146748904,263.16659833590325,79.91935631351613,79.10443510218589,79.10443510218589,97.55785547886336,success,data\raw\sparc_csv\NGC5985.csv,3.0
NGC6015,44,4231.692562544892,98.41145494290447,41.15840840608832,32.21680788402877,32.21680788402877,73.41854942281935,success,data\raw\sparc_csv\NGC6015.csv,3.0
NGC6195,23,1418.1917760628965,64.46326254831348,44.88790800162282,41.558861127356614,41.558861127356614,67.69806838951149,success,data\raw\sparc_csv\NGC6195.csv,3.0
NGC6503,31,18668.209659637483,622.2736553212494,35.892724601456266,32.67979636379673,32.67979636379673,53.86363503505501,success,data\raw\sparc_csv\NGC6503.csv,3.0
NGC6674,15,6619.47382537678,472.8195589554843,51.595445246742024,46.54658152212332,46.54658152212332,82.98084683417486,success,data\raw\sparc_csv\NGC6674.csv,3.0
NGC6789,4,57.511385457025426,19.170461819008477,22.346909291739045,19.048076552222376,19.048076552222376,35.954677339008185,success,data\raw\sparc_csv\NGC6789.csv,3.0
NGC6946,58,5453.526602607314,95.67590530890024,27.524282037127822,23.20847754770023,23.20847754770023,81.4451545671183,success,data\raw\sparc_csv\NGC6946.csv,3.0
NGC7331,36,5951.16300361899,170.03322867482828,71.17641630873216,56.21709143696826,56.21709143696826,135.611410932826,success,data\raw\sparc_csv\NGC7331.csv,3.0
NGC7793,46,116.89254652096827,2.597612144910406,11.486837363798388,8.568020960240137,8.568020960240137,23.093032042444648,success,data\raw\sparc_csv\NGC7793.csv,3.0
NGC7814,18,2419.1862736439425,142.3050749202319,50.84228956936084,45.61801613356727,45.61801613356727,82.4947778024873,success,data\raw\sparc_csv\NGC7814.csv,3.0
PGC51017,6,27.76391992477121,5.5527839849542415,5.007710621810764,4.637510269486608,4.637510269486608,8.581879342782269,success,data\raw\sparc_csv\PGC51017.csv,3.0
UGC00128,22,86292.94764092972,4109.187982901415,61.07495123924236,58.8099487035754,58.8099487035754,78.35405123520908,success,data\raw\sparc_csv\UGC00128.csv,3.0
UGC00191,9,4689.449609516049,586.1812011895062,23.831490758619328,21.37283710710186,21.37283710710186,37.404311287268,success,data\raw\sparc_csv\UGC00191.csv,3.0
UGC00634,4,4754.900715337168,1584.9669051123892,48.762603305365005,46.3345980739374,46.3345980739374,61.50792133421234,success,data\raw\sparc_csv\UGC00634.csv,3.0
UGC00731,12,2089.646000504063,189.96781822764208,36.16596928486053,35.838749791274196,35.838749791274196,41.13369778688222,success,data\raw\sparc_csv\UGC00731.csv,3.0
UGC00891,5,7359.361068517001,1839.8402671292502,25.538963308819817,22.640719531656053,22.640719531656053,37.00899590516467,success,data\raw\sparc_csv\UGC00891.csv,3.0
UGC01230,11,162.41597473104966,16.241597473104967,42.89903140350623,39.900734596824684,39.900734596824684,51.413429412425984,success,data\raw\sparc_csv\UGC01230.csv,3.0
UGC01281,25,432.63452216217394,18.026438423423915,18.461825570134042,15.644643360869201,15.644643360869201,29.712778140016585,success,data\raw\sparc_csv\UGC01281.csv,3.0
UGC02023,5,5.180715630751629,1.2951789076879072,8.845647965450617,6.423782028364076,6.423782028364076,17.38293950556124,success,data\raw\sparc_csv\UGC02023.csv,3.0
UGC02259,8,3455.1734962789396,493.5962137541342,39.09111377404559,38.784722372895644,38.784722372895644,47.735914511973434,success,data\raw\sparc_csv\UGC02259.csv,3.0
UGC02455,8,755.7110788807568,107.95872555439382,35.37808204018852,33.10474494883046,33.10474494883046,50.56471608531322,success,data\raw\sparc_csv\UGC02455.csv,3.0
UGC02487,17,21381.461248859963,1336.3413280537477,105.8276808636048,98.64318723568948,98.64318723568948,156.59408819706164,success,data\raw\sparc_csv\UGC02487.csv,3.0
UGC02885,19,585.9255449863299,32.55141916590722,55.53214076391067,47.44844800755003,47.44844800755003,94.26866588372499,success,data\raw\sparc_csv\UGC02885.csv,3.0
UGC02916,43,10748.420983350643,255.91478531787246,40.2096871361139,32.15831432933647,32.15831432933647,74.11089380532269,success,data\raw\sparc_csv\UGC02916.csv,3.0
UGC02953,115,60303.96335661399,528.9821347071403,62.11364364644416,53.604246069142576,53.604246069142576,149.5902032922327,success,data\raw\sparc_csv\UGC02953.csv,3.0
UGC03205,48,7788.044134323318,165.70306668773017,33.380937188731394,25.019083889494997,25.019083889494997,99.21534154521773,success,data\raw\sparc_csv\UGC03205.csv,3.0
UGC03546,30,2372.0701602127288,81.79552276595616,72.22074757695724,61.29980786756169,61.29980786756169,135.97377313084337,success,data\raw\sparc_csv\UGC03546.csv,3.0
UGC03580,47,14897.743532941224,323.86398984654835,39.24347397016568,35.649129141114855,35.649129141114855,65.64481647330564,success,data\raw\sparc_csv\UGC03580.csv,3.0
UGC04278,25,789.4740447221604,32.89475186342335,27.66685900630416,23.33394545935331,23.33394545935331,43.644144754583635,success,data\raw\sparc_csv\UGC04278.csv,3.0
UGC04305,22,55.34344158086532,2.6354019800412054,5.11797103868407,4.5726476371470595,4.5726476371470595,10.168601858247492,success,data\raw\sparc_csv\UGC04305.csv,3.0
UGC04325,8,1071.7265124995738,153.1037874999391,35.331222541708,34.849333573595274,34.849333573595274,40.51527174626136,success,data\raw\sparc_csv\UGC04325.csv,3.0
UGC04483,8,171.8106694761895,24.544381353741358,7.079526352533245,6.1887150426910615,6.1887150426910615,10.035127059801761,success,data\raw\sparc_csv\UGC04483.csv,3.0
UGC04499,9,552.4819588259073,69.06024485323842,21.50254779202607,19.913979674327265,19.913979674327265,28.129192977963783,success,data\raw\sparc_csv\UGC04499.csv,3.0
UGC05005,11,117.88790749400457,11.788790749400457,33.6105146121397,27.089254493195984,27.089254493195984,52.552806194675746,success,data\raw\sparc_csv\UGC05005.csv,3.0
UGC05253,73,12210.740123464233,169.59361282589214,44.122433783100114,40.862572257285564,40.862572257285564,87.23817263278175,success,data\raw\sparc_csv\UGC05253.csv,3.0
UGC05414,6,156.68058745615127,31.336117491230254,12.492346698655776,10.588449198109409,10.588449198109409,19.89521834776143,success,data\raw\sparc_csv\UGC05414.csv,3.0
UGC05716,12,23604.515211325484,2145.865019211408,34.84428132158063,33.86873102482605,33.86873102482605,43.255147754334175,success,data\raw\sparc_csv\UGC05716.csv,3.0
UGC05721,23,1439.4237211969412,65.42835096349732,36.993423389983725,33.28926902487841,33.28926902487841,48.697879943094826,success,data\raw\sparc_csv\UGC05721.csv,3.0
UGC05750,11,86.20098510014236,8.620098510014236,20.787271481906608,17.56648943622191,17.56648943622191,33.386538255149176,success,data\raw\sparc_csv\UGC05750.csv,3.0
UGC05764,10,19741.71359545095,2193.5237328278836,27.9551391121523,27.41212957678049,27.41212957678049,32.74932322034773,success,data\raw\sparc_csv\UGC05764.csv,3.0
UGC05829,11,187.5089756647981,18.75089756647981,20.89128746050334,20.091786116564347,20.091786116564347,28.52350189949226,success,data\raw\sparc_csv\UGC05829.csv,3.0
UGC05918,8,174.95036709011455,24.99290958430208,18.378285164393436,17.99227596764144,17.99227596764144,21.430557007157713,success,data\raw\sparc_csv\UGC05918.csv,3.0
UGC05986,15,2612.37730332137,186.5983788086693,38.97404649965343,35.09265477037129,35.09265477037129,53.414943031520394,success,data\raw\sparc_csv\UGC05986.csv,3.0
UGC05999,5,276.66669531488907,69.16667382872227,37.193191266338594,34.05701963478664,34.05701963478664,47.325514394685875,success,data\raw\sparc_csv\UGC05999.csv,3.0
UGC06399,9,354.4885822281997,44.31107277852496,28.750319030139067,26.554073158420877,26.554073158420877,39.446869260659696,success,data\raw\sparc_csv\UGC06399.csv,3.0
UGC06446,17,1209.2970609771796,75.58106631107373,37.52049290173853,36.52561482882006,36.52561482882006,44.57466169780626,success,data\raw\sparc_csv\UGC06446.csv,3.0
UGC06614,13,194.79068743486212,16.23255728623851,48.191140295304514,42.32883939442289,42.32883939442289,86.5669685191149,success,data\raw\sparc_csv\UGC06614.csv,3.0
UGC06628,7,6.670312378891293,1.1117187298152154,8.072900058646603,6.5691968556030185,6.5691968556030185,14.002395153314751,success,data\raw\sparc_csv\UGC06628.csv,3.0
UGC06667,9,1737.859220831554,217.23240260394425,45.27733630984675,44.06960845491823,44.06960845491823,52.25051653963486,success,data\raw\sparc_csv\UGC06667.csv,3.0
UGC06786,45,26559.199494114986,603.6181703207951,51.3829811186371,37.59157076698388,37.59157076698388,111.86729565644293,success,data\raw\sparc_csv\UGC06786.csv,3.0
UGC06787,71,40809.88619122188,582.9983741603126,64.10963290890977,51.98997962520646,51.98997962520646,138.23663249011668,success,data\raw\sparc_csv\UGC06787.csv,3.0
UGC06818,8,106.95768491030458,15.279669272900653,20.175495852306163,16.75964923752816,16.75964923752816,33.84398195088675,success,data\raw\sparc_csv\UGC06818.csv,3.0
UGC06917,11,596.9613475787024,59.69613475787024,30.603998657699744,28.466253429309383,28.466253429309383,41.0414617324294,success,data\raw\sparc_csv\UGC06917.csv,3.0
UGC06923,6,58.34697475112888,11.669394950225776,15.1054378478316,13.9940109859468,13.9940109859468,20.755929868793224,success,data\raw\sparc_csv\UGC06923.csv,3.0
UGC06930,10,260.04668697769443,28.894076330854936,31.485550365605146,29.676196301069137,29.676196301069137,42.644890023809154,success,data\raw\sparc_csv\UGC06930.csv,3.0
UGC06973,9,3518.892975819577,439.8616219774471,88.43386383521288,65.47415675627302,65.47415675627302,187.2829861608302,success,data\raw\sparc_csv\UGC06973.csv,3.0
UGC06983,17,1096.0918531211933,68.50574082007458,42.30589522708832,40.45157858076785,40.45157858076785,52.20531715612668,success,data\raw\sparc_csv\UGC06983.csv,3.0
UGC07089,12,76.082767344901,6.916615213172818,14.928726535103594,12.011735271494151,12.011735271494151,26.495722607377253,success,data\raw\sparc_csv\UGC07089.csv,3.0
UGC07125,13,475.0170558639129,39.58475465532607,14.698599189568334,13.431233675807308,13.431233675807308,21.64131185530472,success,data\raw\sparc_csv\UGC07125.csv,3.0
UGC07151,11,394.979383103902,39.497938310390204,15.566865119323268,14.17969959856331,14.17969959856331,20.616228987230457,success,data\raw\sparc_csv\UGC07151.csv,3.0
UGC07232,4,30.458056720101787,10.152685573367263,9.106155029455469,6.197250856988819,6.197250856988819,16.548899839897125,success,data\raw\sparc_csv\UGC07232.csv,3.0
UGC07261,7,108.29666670918448,18.049444451530746,22.262552465739894,21.296574631152275,21.296574631152275,30.068132777389962,success,data\raw\sparc_csv\UGC07261.csv,3.0
UGC07323,10,71.4623770690394,7.9402641187821565,10.345457337040719,8.01582377453281,8.01582377453281,18.294760233693538,success,data\raw\sparc_csv\UGC07323.csv,3.0
UGC07399,10,2380.2207641839677,264.46897379821866,50.95226232229807,48.77001723971822,48.77001723971822,65.78924273282087,success,data\raw\sparc_csv\UGC07399.csv,3.0
UGC07524,31,1932.5548621308883,64.41849540436294,26.756759638805764,25.274469143601504,25.274469143601504,33.10589898326973,success,data\raw\sparc_csv\UGC07524.csv,3.0
UGC07559,7,30.904829910510507,5.1508049850850846,6.78682547264883,5.5349484081342775,5.5349484081342775,9.865645759759964,success,data\raw\sparc_csv\UGC07559.csv,3.0
UGC07577,9,2.790640883230484,0.3488301104038105,1.7651840058788588,1.5194295582361426,1.5194295582361426,2.830988676602587,success,data\raw\sparc_csv\UGC07577.csv,3.0
UGC07603,12,952.345429336697,86.576857212427,25.74568614409514,22.860350082627765,22.860350082627765,36.972427042000234,success,data\raw\sparc_csv\UGC07603.csv,3.0
UGC07608,8,167.7777134019014,23.9682447717002,30.63714273310021,28.34181968239943,28.34181968239943,40.21113615144104,success,data\raw\sparc_csv\UGC07608.csv,3.0
UGC07690,7,63.08724362947625,10.514540604912709,12.938949760788786,11.868871424014843,11.868871424014843,17.444427018731254,success,data\raw\sparc_csv\UGC07690.csv,3.0
UGC07866,7,23.645784502026977,3.940964083671163,7.480355756414136,7.004741277476716,7.004741277476716,11.352400132428407,success,data\raw\sparc_csv\UGC07866.csv,3.0
UGC08286,17,5407.4570890243085,337.9660680640193,36.6726781610861,35.27090052448739,35.27090052448739,46.29153252234444,success,data\raw\sparc_csv\UGC08286.csv,3.0
UGC08490,30,3023.9183373749747,104.27304611637844,37.04680574333474,35.52338662946426,35.52338662946426,45.26518058268153,success,data\raw\sparc_csv\UGC08490.csv,3.0
UGC08550,11,1592.46067056931,159.246067056931,24.979132779156473,23.760480549386003,23.760480549386003,32.49018521885425,success,data\raw\sparc_csv\UGC08550.csv,3.0
UGC08699,41,1717.385620636991,42.93464051592478,37.04472995884742,30.401415233377936,30.401415233377936,80.28003009625445,success,data\raw\sparc_csv\UGC08699.csv,3.0
UGC08837,8,56.223384684207126,8.031912097743875,7.952404742389242,6.225949021944033,6.225949021944033,13.46221489440876,success,data\raw\sparc_csv\UGC08837.csv,3.0
UGC09037,22,813.1865602807867,38.72316953718032,31.128091400079775,26.402763359784476,26.402763359784476,74.76361925708595,success,data\raw\sparc_csv\UGC09037.csv,3.0
UGC09133,68,52689.421585010256,786.4092773882128,59.94504204754829,53.62710471389872,53.62710471389872,104.20190196149281,success,data\raw\sparc_csv\UGC09133.csv,3.0
UGC09992,5,5.332948609026266,1.3332371522565665,5.845412020710292,5.808538246022329,5.808538246022329,6.808494651622215,success,data\raw\sparc_csv\UGC09992.csv,3.0
UGC10310,7,138.47469221453306,23.079115369088843,22.50539817651381,21.976694683429507,21.976694683429507,26.173278872538866,success,data\raw\sparc_csv\UGC10310.csv,3.0
UGC11455,36,1415.4862332054395,40.4424638058697,39.82149446522485,36.13081628044694,36.13081628044694,62.95999999999998,success,data\raw\sparc_csv\UGC11455.csv,3.0
