galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
ESO563-G021,0.45,18.9,9.78,0.0,9443.858,0.0,9443.858,65.19,0.0,65.19,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,1.34,58.3,10.5,0.0,10776.737985074627,0.0,10776.737985074627,120.17000000000002,0.0,120.17000000000002,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,2.23,74.1,5.69,0.0,8475.672825112106,0.0,8475.672825112106,137.48,0.0,137.48,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,3.12,119.0,4.27,0.0,6848.907820512821,0.0,6848.907820512821,146.18,0.0,146.18,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,4.01,141.0,3.76,0.0,6214.408877805488,0.0,6214.408877805488,157.86,0.0,157.86,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,4.9,195.0,4.54,0.20107327363937055,6306.555938775509,67.71728790014043,6374.273226675649,175.79,18.215781913239084,176.73126155468557,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,5.79,227.0,4.2,0.25156271323487256,6852.617633851468,71.69832236992733,6924.315956221395,199.19,20.37481991385149,200.22934197195445,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,6.69,246.0,4.24,0.23431325742827763,7095.267100149476,57.797896290642115,7153.064996440118,217.87,19.66387363121508,218.75558238862018,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,7.58,268.0,5.56,0.30347564403091426,6897.206134564644,66.06872466486791,6963.274859229512,228.65,22.378582014053052,229.74251551021135,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,8.47,283.0,2.96,0.3011012886317641,6900.578229043683,58.66384052350576,6959.242069567188,241.76,22.29086649805462,242.78546152773254,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,10.23,291.0,9.81,0.21108767132837414,6655.8830498533725,34.05089431111248,6689.933944164485,260.94,18.663886219184917,261.6066211868551,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,12.06,310.0,4.74,0.23099312199196304,6272.554162520732,31.607709729180865,6304.161872249912,275.0400029086679,19.52406154809806,275.7321021922075,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,13.44,310.0,20.4,0.21106761058230317,5749.4821726190485,25.9157398958997,5775.397912514948,277.98028779033956,18.662999335607662,278.6060802355198,,1650.2178768213885,1650.2178768213885,formula
ESO563-G021,15.18,310.0,16.1,0.18220458014073515,5248.664993412384,19.807460829181586,5268.472454241566,282.2671334038024,17.34004773312278,282.7992430247772,,1650.2178768213885,1650.2178768213885,formula
