source_id,ra_deg,dec_deg,gal_l_deg,gal_b_deg,parallax_mas,parallax_error_mas,distance_proxy_kpc,pmra_masyr,pmra_error_masyr,pmdec_masyr,pmdec_error_masyr,phot_g_mean_mag,bp_rp,int_average_g,metallicity,quality_basic_pass,external_body_flag,external_body_reason,halo_candidate_flag,halo_candidate_reason,has_full_6d,input_ready_flag,input_exclusion_reason,processing_note,radial_velocity_kms,radial_velocity_error_kms,parallax_mas_for_proxy,distance_proxy_kpc_soft,vt_ra_proxy_kms_soft,vt_dec_proxy_kms_soft,vt_total_proxy_kms_soft,speed_total_proxy_kms_soft,topological_shell,q_pos,q_kin,lambda_pos,quality_weight,D_loc_pos,D_loc_kin,D_loc,std_ra_deg,std_dec_deg,std_gal_l_deg,std_gal_b_deg,std_parallax_mas,std_parallax_error_mas,std_distance_proxy_kpc,std_pmra_masyr,std_pmra_error_masyr,std_pmdec_masyr,std_pmdec_error_masyr,std_phot_g_mean_mag,std_bp_rp,std_int_average_g,std_metallicity,std_quality_basic_pass,std_external_body_flag,std_external_body_reason,std_halo_candidate_flag,std_halo_candidate_reason,std_has_full_6d,std_input_ready_flag,std_input_exclusion_reason,std_processing_note,std_radial_velocity_kms,std_radial_velocity_error_kms,std_input_row_index,std_ra_rad,std_dec_rad,std_vt_ra_proxy_kms,std_vt_dec_proxy_kms,std_vt_total_proxy_kms,std_speed_total_proxy_kms,std_skeleton_preserved_input,std_standard_preserved_input,std_standard_distance_proxy_kpc,std_standard_vt_total_proxy_kms,std_standard_vt_proxy_centered_kms,std_standard_distance_shell_kpc,std_standard_radial_velocity_kms,std_standard_speed_total_proxy_kms,std_standard_rv_centered_kms,std_standard_speed_proxy_centered_kms,standard_available,D_bg_reference,D_halo_shell,sigma_local,topological_preserved_input
787857844320775040,177.25847245556724,49.19327355785769,8.486915491112688,64.86778520222546,0.1922062700358215,0.0198105107992887,5.202743905355584,-16.516309103902998,0.0105287255719304,-2.6458003631042226,0.0198186077177524,13.660006523132324,0.5949125289916992,13.580747604370115,-1.8952363729476929,True,False,,True,,True,True,,full_6d,-331.9258117675781,6.34821891784668,0.1922062700358215,5.202743905355584,-407.34918690835207,-65.25456867222468,412.5427478546843,529.4962354210455,5-10,0.9894884448673269,0.9995778607800058,0.4974637808993526,0.9945203582566912,3.2954991908253635,1.4416461254054145,2.3638708805610773,177.25847245556724,49.19327355785769,8.486915491112688,64.86778520222546,0.1922062700358215,0.0198105107992887,5.202743905355584,-16.516309103902998,0.0105287255719304,-2.6458003631042226,0.0198186077177524,13.660006523132324,0.5949125289916992,13.580747604370115,-1.8952363729476929,True,False,,True,,True,True,,full_6d,-331.9258117675781,6.34821891784668,10,3.0937439714053263,0.8585845934188818,-407.34918690835207,-65.25456867222468,412.5427478546843,529.4962354210455,True,True,5.202743905355584,412.5427478546843,98.14890127167872,5-10,-331.9258117675781,529.4962354210455,-338.7907066345215,181.01779969309348,True,3.0,2.3138959101335654,0.04997497042751187,True
798822827106143232,141.92219648403025,36.9728318159428,329.1664302121367,46.24597891473011,0.1823155433103737,0.0189489256590604,5.484995858513289,3.596927832102482,0.0186704080551862,-14.870533606881024,0.0185975637286901,13.55013656616211,0.601262092590332,13.440102577209473,-1.6464877128601074,True,False,,True,,True,True,,full_6d,-120.5357666015625,4.268795013427734,0.1823155433103737,5.484995858513289,93.52536909713199,-386.65555973690937,397.8058779608686,415.66619729110016,5-10,0.9893130073416833,0.9987188662143411,0.49763437925750437,0.9940048113683283,2.2903079391766825,1.8434357168625102,2.065814697821245,141.92219648403025,36.9728318159428,329.1664302121367,46.24597891473011,0.1823155433103737,0.0189489256590604,5.484995858513289,3.596927832102482,0.0186704080551862,-14.870533606881024,0.0185975637286901,13.55013656616211,0.601262092590332,13.440102577209473,-1.6464877128601074,True,False,,True,,True,True,,full_6d,-120.5357666015625,4.268795013427734,11,2.477009610308648,0.645297648974316,93.525369097132,-386.65555973690937,397.8058779608686,415.66619729110016,True,True,5.484995858513289,397.8058779608686,83.412031377863,5-10,-120.5357666015625,415.66619729110016,-127.40066146850586,67.18776156314811,True,3.0,2.3138959101335654,-0.2480812123123206,True
835270778572251648,157.88196819383063,50.24986729894203,353.47445849197834,54.773864937931776,0.1259842902507014,0.0166771430522203,7.937497588072753,-7.323414949578393,0.0145930312573909,-11.616547675045869,0.0142225492745637,13.783172607421877,0.5863523483276367,13.702372550964355,-1.6408183574676514,True,False,,True,,True,True,,full_6d,-49.23971557617188,3.740164279937744,0.1259842902507014,7.937497588072753,-275.56157039059565,-437.101289752419,516.7124118688841,519.0532402069962,5-10,0.9827786873836059,0.9942579989154433,0.49709683901862217,0.9885016798644148,2.4170877267863196,3.3462611810209903,2.8843719940209214,157.88196819383063,50.24986729894203,353.47445849197834,54.773864937931776,0.1259842902507014,0.0166771430522203,7.937497588072753,-7.323414949578393,0.0145930312573909,-11.616547675045869,0.0142225492745637,13.783172607421877,0.5863523483276367,13.702372550964355,-1.6408183574676514,True,False,,True,,True,True,,full_6d,-49.23971557617188,3.740164279937744,12,2.7555601745113094,0.8770256330567681,-275.56157039059565,-437.101289752419,516.7124118688841,519.0532402069962,True,True,7.937497588072753,516.7124118688841,202.31856528587852,5-10,-49.23971557617188,519.0532402069962,-56.10461044311524,170.57480447904413,True,3.0,2.3138959101335654,0.5704760838873559,True
841806413126727424,179.3820923602046,55.86009809447114,17.920588841495963,59.669236806597226,0.1616621441532875,0.0143901277333498,6.1857400521163655,0.5687440346348203,0.0130346855148673,-9.458320164565382,0.0141702080145478,13.96152687072754,0.6246280670166016,13.907184600830078,-1.284921646118164,True,False,,True,,True,True,,full_6d,-265.2852783203125,3.826638221740722,0.1616621441532875,6.1857400521163655,16.67746056435377,-277.3493029264976,277.8502717736474,384.15758800025725,5-10,0.9921388679328852,0.999264865371689,0.4982108104648435,0.995695491751858,2.2132312195805737,2.598540070792671,2.4065750357510143,179.3820923602046,55.86009809447114,17.920588841495963,59.669236806597226,0.1616621441532875,0.0143901277333498,6.1857400521163655,0.5687440346348203,0.0130346855148673,-9.458320164565382,0.0141702080145478,13.96152687072754,0.6246280670166016,13.907184600830078,-1.284921646118164,True,False,,True,,True,True,,full_6d,-265.2852783203125,3.826638221740722,13,3.1308081308021363,0.974942632235532,16.67746056435377,-277.3493029264976,277.8502717736474,384.1575880002573,True,True,6.1857400521163655,277.8502717736474,-36.54357480935818,5-10,-265.2852783203125,384.1575880002573,-272.15017318725586,35.67915227230526,True,3.0,2.3138959101335654,0.09267912561744884,True
842272228100898176,166.55888862612463,52.16106794688943,1.9170414416231212,58.162654814359534,0.1329143376347956,0.0203881468623876,7.523642804794073,-4.975543209340579,0.0165386889129877,-7.765674364292494,0.0153745235875248,14.38712215423584,0.5828771591186523,14.29604148864746,-1.4198484420776367,True,False,,True,,True,True,,full_6d,-110.38668060302734,5.374996662139893,0.1329143376347956,7.523642804794073,-177.45574884773043,-276.96745895726747,328.93998863068384,346.9679169244747,5-10,0.9770114542289303,0.9976197215987082,0.49478174263046115,0.9872618168280461,2.1349216624983725,1.974361700264628,2.0538038381753214,166.55888862612463,52.16106794688943,1.9170414416231207,58.162654814359534,0.1329143376347956,0.0203881468623876,7.523642804794073,-4.975543209340579,0.0165386889129877,-7.765674364292494,0.0153745235875248,14.38712215423584,0.5828771591186523,14.29604148864746,-1.4198484420776367,True,False,,True,,True,True,,full_6d,-110.38668060302734,5.374996662139893,14,2.9070010049884094,0.9103823770296992,-177.45574884773043,-276.96745895726747,328.93998863068384,346.9679169244747,True,True,7.523642804794073,328.93998863068384,14.546142047678243,5-10,-110.38668060302734,346.9679169244747,-117.2515754699707,-1.5105188034773391,True,3.0,2.3138959101335654,-0.260092071958244,True
856465583184478080,170.2749589014124,57.32411906021687,11.262523812262758,55.83910895301761,0.1867713002717379,0.0125242825597524,5.354141661727882,-5.748606455737875,0.0118514010682702,-11.047598070008489,0.0123519711196422,13.53004264831543,0.6065235137939453,13.520622253417969,-0.7953958511352539,True,False,,True,,True,True,,full_6d,-83.36219024658203,4.942610263824463,0.1867713002717379,5.354141661727882,-145.90623080517975,-280.40072081062584,316.09048137976714,326.8982214414759,5-10,0.9955235168573481,0.9964914357160175,0.49975705030265494,0.996007358708879,2.0994385236813993,2.052292040563494,2.0758538278986425,170.2749589014124,57.32411906021687,11.262523812262758,55.83910895301761,0.1867713002717379,0.0125242825597524,5.354141661727882,-5.748606455737875,0.0118514010682702,-11.047598070008489,0.0123519711196422,13.53004264831543,0.6065235137939453,13.520622253417969,-0.7953958511352539,True,False,,True,,True,True,,full_6d,-83.36219024658203,4.942610263824463,15,2.9718586665276727,1.000494618406022,-145.90623080517975,-280.40072081062584,316.09048137976714,326.8982214414759,True,True,5.354141661727882,316.09048137976714,1.6966347967615434,5-10,-83.36219024658203,326.8982214414759,-90.2270851135254,-21.58021428647612,True,3.0,2.3138959101335654,-0.23804208223492296,True
859279748836218496,173.65097902546557,60.30567215603313,16.699697935965297,54.3345628877741,0.1234244557245036,0.016309205442667,8.102122015689543,-3.507606319607679,0.0151508320122957,-6.017299673874553,0.0157827530056238,14.405871391296388,0.5990781784057617,14.412708282470703,-0.7853997945785522,True,False,,True,,True,True,,full_6d,-138.93292236328125,28.78148651123047,0.1234244557245036,8.102122015689543,-134.71967473792552,-231.11164167239696,267.51071320229937,301.43712212400845,5-10,0.9828388852197826,0.9588257931524541,0.5061836351904097,0.9707580922464318,2.3797875696671795,2.593031027624582,2.485090678895131,173.65097902546557,60.30567215603313,16.699697935965297,54.3345628877741,0.1234244557245036,0.016309205442667,8.102122015689543,-3.507606319607679,0.0151508320122957,-6.017299673874553,0.0157827530056238,14.405871391296388,0.5990781784057617,14.412708282470703,-0.7853997945785522,True,False,,True,,True,True,,full_6d,-138.93292236328125,28.78148651123047,16,3.0307813333059883,1.0525325367510456,-134.71967473792552,-231.11164167239696,267.51071320229937,301.43712212400845,True,True,8.102122015689543,267.51071320229937,-46.88313338070623,5-10,-138.93292236328125,301.43712212400845,-145.7978172302246,-47.04131360394359,True,3.0,2.3138959101335654,0.17119476876156536,True
1090035937786801024,126.38500665007916,61.63845457169273,0.9198858116845298,34.75054249366273,0.1254342717142946,0.0243219248950481,7.972302835047585,2.845913899644578,0.0169513896107673,-9.348115230477534,0.0166933704167604,14.484448432922363,0.7006807327270508,14.448476791381836,-1.8486239910125728,True,False,,True,,True,True,,full_6d,-260.9143371582031,4.935324668884277,0.1254342717142946,7.972302835047585,107.55409410417687,-353.2882935499335,369.29730775893034,452.1689870531797,5-10,0.9637644897309142,0.9996036796817191,0.490873033771728,0.9815205195417955,2.0655209616233603,2.2365866198046875,2.1526151011990624,126.38500665007916,61.63845457169273,0.9198858116845298,34.75054249366273,0.1254342717142946,0.0243219248950481,7.972302835047585,2.845913899644578,0.0169513896107673,-9.348115230477534,0.0166933704167604,14.484448432922363,0.7006807327270508,14.448476791381836,-1.8486239910125728,True,False,,True,,True,True,,full_6d,-260.9143371582031,4.935324668884277,17,2.2058344911988104,1.0757939781169894,107.55409410417688,-353.2882935499335,369.2973077589304,452.1689870531797,True,True,7.972302835047585,369.2973077589304,54.9034611759248,5-10,-260.9143371582031,452.1689870531797,-267.7792320251465,103.69055132522766,True,3.0,2.3138959101335654,-0.16128080893450303,True
1095471270438333568,120.0181500108709,67.37927426925268,7.411096548903926,31.459449771325087,0.1671322926517645,0.0188668426126241,5.983284164500705,0.7769797981423276,0.0116361053660511,-3.2227253088926875,0.018443651497364,14.334736824035645,0.6488237380981445,14.210441589355469,-1.5070384740829468,True,False,,True,,True,True,,full_6d,-157.394775390625,5.459048748016357,0.1671322926517645,5.983284164500705,22.037927950729124,-91.40802416250006,94.02710858924527,183.34179138952203,5-10,0.9874171683564423,0.9985418188408045,0.4971991741629427,0.9929639143721583,1.6538296451503978,2.1529252654332147,1.9047753352002565,120.0181500108709,67.37927426925268,7.411096548903926,31.459449771325087,0.1671322926517645,0.0188668426126241,5.983284164500705,0.7769797981423276,0.0116361053660511,-3.2227253088926875,0.018443651497364,14.334736824035645,0.6488237380981445,14.210441589355469,-1.5070384740829468,True,False,,True,,True,True,,full_6d,-157.394775390625,5.459048748016357,18,2.0947118798421656,1.1759901836027555,22.037927950729124,-91.40802416250006,94.02710858924527,183.34179138952203,True,True,5.983284164500705,94.02710858924527,-220.36673799376032,5-10,-157.394775390625,183.34179138952203,-164.25967025756836,-165.13664433843002,True,3.0,2.3138959101335654,-0.4091205749333089,True
1169073300354998656,229.9210430820059,10.956720069974516,140.5657835067778,51.62105258950222,0.1918227295087171,0.0193570125848054,5.213146547133021,5.75009704826916,0.0205986518412828,-17.120411318392215,0.0193553548306226,13.782610893249512,0.6099443435668945,13.80573558807373,-0.5796982645988464,True,False,,True,,True,True,,full_6d,119.03106689453124,6.914119720458984,0.1918227295087171,5.213146547133021,142.10079600170528,-423.0926984010547,446.3183478915068,461.9182422795775,5-10,0.9899196301113933,0.9966232199521954,0.49831274974975137,0.9932657696988773,4.534123107415709,2.4377803017744997,3.4824146496716795,229.9210430820059,10.956720069974516,140.5657835067778,51.62105258950222,0.1918227295087171,0.0193570125848054,5.213146547133021,5.75009704826916,0.0205986518412828,-17.120411318392215,0.0193553548306226,13.782610893249512,0.6099443435668945,13.80573558807373,-0.5796982645988464,True,False,,True,,True,True,,full_6d,119.03106689453124,6.914119720458984,19,4.012879221400734,0.1912308404403987,142.10079600170528,-423.0926984010547,446.3183478915068,461.9182422795775,True,True,5.213146547133021,446.3183478915068,131.9245013085012,5-10,119.03106689453124,461.9182422795775,112.16617202758788,113.43980655162544,True,3.0,2.3138959101335654,1.168518739538114,True
