r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
2.67,221.0,20.0,282.3615163374339,44917.63146067415,-5821.444091821844,46.532195967393136,2.257079517827601,0.4916972097423665,-15056.947599859566,29860.683860814584
3.21,237.0,13.0,297.3755068845703,41774.051651090354,-5212.008736798771,53.769628523084066,2.285969789247299,0.5202348223400076,-14225.08215113549,27548.969499954866
3.74,249.0,8.0,277.3634031873626,39340.782112299465,-6721.368023983879,79.64362505673195,2.3898638928191613,0.6102488089579773,-18771.14108885682,20569.641023442644
4.27,250.0,5.0,226.42612334461572,34649.401545667446,-8441.493978697117,106.75304094721501,2.509871886408329,0.6934157556986406,-22642.65931314493,12006.742232522516
4.81,253.0,5.0,227.18653423735608,30308.383555093555,-6598.160153914991,107.09315768884737,2.5115138568043083,0.6944209088696036,-19577.88015825751,10730.503396836044
5.35,257.0,5.0,227.3001781826382,27523.388579439255,-5786.775510831916,110.73373877773058,2.5293750465669924,0.7051442492178644,-17866.30988750298,9657.078691936276
5.88,257.0,5.0,193.77210958376065,24116.533758503403,-5729.208767875314,120.96213228668975,2.5827898347587435,0.7350193829862242,-17730.88232099644,6385.651437506964
6.41,257.0,5.0,196.09588556809993,21450.42728549142,-4525.380591043234,119.5115551896504,2.5748864877573148,0.730797637436819,-15451.42629692085,5999.0009885705695
7.48,257.0,5.0,145.57004279642805,16875.924812834226,-3943.3591239521024,130.17456040528208,2.636077084310608,0.7618067829004528,-14042.951903776218,2832.9729090580076
8.55,255.0,5.0,104.85236093781197,13011.638760233918,-2901.9818572806494,133.36704563144943,2.6559913813539535,0.7711072423231001,-11725.788749212492,1285.8500110214263
9.62,248.0,6.0,127.8099795234246,10665.68363825364,-1923.2716575270797,129.88815717593897,2.6343305802324424,0.7609733172466112,-8967.618059690416,1698.0655785632243
