r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
2.89,189.0,10.0,159.0438400708098,17185.167370242212,-2535.0565019195046,57.02527623775004,2.298893134687987,0.5324762824784092,-8432.591915408535,8752.575454833677
5.77,212.0,5.0,95.34529105945273,9884.20464471404,-2134.7535437797956,115.72653882501903,2.5548003020209498,0.7197629799012791,-8308.6891287328,1575.5155159812402
8.66,206.0,5.0,0.0,4867.639422632795,-1159.8637231962373,136.07568254764317,2.673576979814558,0.7790177481647123,-5596.516852451594,-728.8774298187991
11.54,200.0,5.0,54.4621692943776,3191.790961871751,-510.6604653144293,132.2085084332849,2.6486673907135643,0.7677297491553005,-2934.7608159229253,257.0301459488255
14.43,172.0,12.0,0.0,1921.1285377685379,-327.5020655054582,141.50104251969586,2.7109773804701733,0.7949443125095698,-1961.635014026263,-40.506476257725126
17.31,190.0,10.0,68.18110455539167,1302.1040439052572,-171.3362935885895,139.22528307256584,2.694910077901185,0.7882479121029804,-1033.5504322129839,268.5536116922733
20.2,169.0,10.0,82.20908747530586,932.5181237623764,-104.53380775881145,139.04534062250497,2.6936638727300064,0.7877194807487599,-597.9471305186887,334.57099324368767
23.08,150.0,10.0,96.37831099138597,698.9439731369151,-57.168615704288904,133.00858931662796,2.6537130952092105,0.7700618961371265,-296.4838852013731,402.46008793554205
28.85,160.0,10.0,86.231372303878,438.00959792027726,-39.183872381713165,142.84419338534173,2.7207398386976,0.7989091749157443,-180.26784508110848,257.7417528391688
31.74,155.0,10.0,91.18117820118646,359.61163831127914,-23.744969047454582,136.5879093727256,2.6769791771825258,0.7805162945035652,-97.6706408898387,261.94099742144044
34.62,151.0,12.0,87.63038381052249,301.0011265164644,-20.35087215097734,140.0490594798118,2.700659709319859,0.7906689582167971,-79.19049200521418,221.8106345112502
