r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.91,33.1,3.9,9.31097139921646,1091.7696703296704,-128.36070530776445,11.432669500686755,2.096649326994011,0.29939959033597313,-996.5013314318386,95.26833889783177
1.36,46.7,2.7,0.0,1034.0073529411764,-132.6284265185365,21.26884998382241,2.1485320583913006,0.36845308354685613,-1265.6078213400667,-231.60046839889037
1.82,53.9,4.7,13.225663433594635,971.0778021978022,-100.8236874553278,23.46503686258881,2.1589319074756594,0.3814533987842317,-874.9689157919108,96.10888640589133
2.27,58.8,2.5,0.0,942.2577973568281,-100.86385701716581,31.642152965907197,2.195489488948476,0.42506478114622703,-946.2358004563708,-3.978003099542775
2.72,65.6,2.6,0.0,880.3003308823529,-153.7625017950034,62.866003517417354,2.322081591039403,0.5536634930546643,-2041.6551702690551,-1161.3548393867022
3.17,70.8,2.7,0.0,803.871545741325,-174.48109499680368,83.89924342315395,2.407601033252214,0.6238325902565571,-2509.1103224531057,-1705.2387767117807
3.63,82.1,4.9,0.0,721.5225344352616,-169.66098540848054,96.11298500708283,2.4605003004368022,0.6615975902860719,-2471.9726710556797,-1750.450136620418
4.08,84.1,6.6,0.0,649.4800490196077,-143.42842773299296,99.09193251936168,2.473963825866681,0.6705881809135096,-2060.151441765528,-1410.6713927459205
4.54,83.4,6.2,0.0,591.002665198238,-129.57771468383842,104.44589325398756,2.49884682693165,0.6865804539803949,-1835.4180110938978,-1244.4153458956598
4.99,81.5,2.7,0.0,531.5643286573147,-127.21385731029292,113.68282347629632,2.5442542133759503,0.7137893944878906,-1797.0216742435712,-1265.4573455862565
5.45,80.8,4.0,0.0,475.2380550458714,-108.45623748894718,115.63456918930872,2.554321378673291,0.7194944272020465,-1511.5040008155343,-1036.2659457696627
5.9,82.8,12.4,0.0,432.8691525423728,-69.20027819679011,101.57418113911211,2.485384599670167,0.6780271741722188,-893.5120668353051,-460.6429142929323
6.36,88.2,11.7,3.9539626223120132,412.2658018867924,-40.02493566564344,77.67357294889204,2.381747568943947,0.6038704866902787,-409.8076540222263,2.458147864566115
6.81,88.5,8.5,9.5834021222771,396.44646108663727,-38.09727910898575,81.01762247881405,2.395558543750295,0.6146626200984158,-382.9601767639845,13.48628432265275
7.26,88.4,8.9,0.0,377.97825068870526,-50.058569675453725,102.60509226027133,2.490185482330576,0.681103887109894,-570.0249007654256,-192.04665007672037
7.71,88.2,10.8,0.0,351.3937483787289,-67.132313089529,123.27165603564238,2.5956268516176895,0.7417359151130559,-811.0702966439702,-459.6765482652413
8.17,89.5,3.1,0.0,316.88784577723385,-73.9988285643716,133.38437362760473,2.6561017961162863,0.7711577830213326,-890.6451473270587,-573.7573015498249
8.62,89.7,9.5,0.0,284.0548143851508,-65.8873773367035,135.0139233739691,2.666603898523718,0.775914303481218,-783.3646969827674,-499.30988259761665
9.07,93.7,7.3,0.0,257.5892061742007,-53.53904743729888,132.95916691003953,2.653399840727608,0.7699177927177456,-623.9323873014408,-366.34318112724014
9.53,97.0,5.7,0.0,235.3342812172088,-50.68657703793135,135.89888939245657,2.672408549888215,0.7785007397594274,-580.9541058505922,-345.6198246333834
9.96,96.2,1.5,0.0,212.47815261044175,-49.11412926147615,139.55114741245944,2.697175693278348,0.7892052391031894,-556.4913689808301,-344.01321637038836
10.45,94.8,2.1,0.0,190.14928229665074,-42.58037634356675,140.04143611259096,2.700606162199304,0.7906465388672662,-473.50456001099326,-283.3552777143425
10.93,92.5,13.9,0.0,171.17518755718206,-37.90748503290748,141.035712350552,2.7076447165873745,0.7935729840423426,-413.61548348475617,-242.4402959275741
11.32,92.8,10.6,0.0,157.1697703180212,-30.089958423412067,137.6719248178763,2.6842637049341196,0.7836907839837367,-319.62245335721315,-162.45268303919195
11.8,93.5,12.1,0.0,144.99692372881353,-25.36009706084928,136.08085958222426,2.673611239734961,0.7790328893146884,-260.6225253631801,-115.62560163436657
