r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.47,22.2,2.81,26.270064212235372,585.7917021276597,86.18241881298991,6.51227515808561,2.0646749201285823,0.25313345897819106,882.540795138233,1468.3324972658927
0.95,43.4,3.47,30.26938453386353,627.1592631578949,51.27708152611065,7.5618054249236755,2.0720745823017674,0.264105191794251,337.29930532515425,964.4585684830491
1.42,60.2,3.04,36.429394572400454,634.5049295774648,46.25811634349008,10.957066872781699,2.0938122348663977,0.2954129547661204,300.07309078284493,934.5780203603098
1.9,69.6,2.05,43.837578663311575,671.1044736842105,48.844644415460145,15.887684501915535,2.1214867061094926,0.3333514888251763,340.3341068747529,1011.4385805589634
2.37,72.5,2.0,0.0,680.907341772152,-85.80349313123978,39.85384330629265,2.229970716819779,0.46337747421114084,-1067.595179433034,-386.687837660882
2.84,74.3,2.02,0.0,590.4491901408451,-148.0499927820467,85.87057402803825,2.4159237647457914,0.6300422462768265,-2786.4316742154433,-2195.9824840745982
3.3,75.8,2.01,0.0,543.2208484848486,-107.08337237768615,80.67354116713602,2.3941297281950926,0.6135598931706304,-1819.582594809168,-1276.3617463243195
3.78,77.2,2.05,0.0,489.7908201058201,-94.62204484473227,87.31048995154441,2.42204991653483,0.6345474252172301,-1575.0345965506679,-1085.2437764448478
4.25,79.3,2.08,0.0,453.32990588235293,-81.36587940370066,89.7958290921951,2.432724175034996,0.642266606019768,-1289.3499883889797,-836.0200825066267
4.73,81.3,2.08,0.0,412.4932346723044,-115.36295760895456,118.50934555072324,2.569494422361459,0.7278788137488933,-1962.7732402140798,-1550.2800055417754
5.2,81.6,2.03,0.0,343.7350961538461,-123.21821467821805,132.55444690471577,2.650842421173146,0.7687379444508653,-2087.3235608686646,-1743.5884647148184
5.67,82.1,2.02,0.0,296.6681128747795,-100.3587233797439,133.57359600008152,2.657309227233403,0.7717097387319821,-1675.4136705464946,-1378.745557671715
6.15,82.9,2.0,0.0,248.39430894308936,-80.24826001447613,134.79839591255381,2.6652011834493643,0.7752847640607712,-1323.7330138014686,-1075.3387048583793
6.62,83.2,2.0,0.0,220.4322658610272,-31.158056856328322,101.14595611714496,2.4834005438529223,0.676747011822281,-422.1707734503022,-201.738507589275
7.1,83.5,2.02,0.0,218.79415492957747,-27.893186757696725,99.34228154121607,2.4751070686582324,0.6713405158594823,-350.25410907916506,-131.4599541495876
7.57,83.8,2.0,0.0,193.9337384412153,-41.60863311551323,127.31641981425413,2.6189241267816405,0.7534935656649745,-597.8824302287723,-403.948691787557
8.04,84.3,2.0,0.0,179.68203980099506,-30.322763064298456,119.66156041719461,2.575698286959724,0.731234359336824,-401.43438361225105,-221.752343811256
