r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.34,38.8,3.69,34.803155371418256,2286.955882352941,247.01730103806364,2.944189283321603,2.0354230051548146,0.20813546210473108,1275.5724229619982,3562.528305314939
0.68,50.1,3.69,0.0,2370.9417647058826,-354.6881487889269,10.712092779480178,2.09233383037348,0.2933265424181569,-2833.4393916406557,-462.49762693477305
1.02,60.2,3.69,0.0,2045.7679411764707,-1012.2629757785472,66.21290693583869,2.3354176740821044,0.5654108937653107,-17411.74184307693,-15365.973901900457
1.36,68.2,3.69,0.0,1682.6029411764705,-1017.1963442446662,94.02379643477141,2.451204029368166,0.6552469751245048,-18567.65645106292,-16885.05350988645
1.69,72.8,3.69,0.0,1364.2463905325444,-847.288707145236,107.21451135749771,2.5121007775557365,0.6947793998422227,-16181.504418028355,-14817.25802749581
2.03,75.3,3.69,0.0,1114.9195073891626,-642.7548681820117,112.69649041162394,2.539234603884209,0.7109015921578833,-12922.224507763705,-11807.305000374543
2.37,76.6,3.69,0.0,927.1730801687763,-490.0056218633159,115.96710547501836,2.55605500787569,0.7204653283516661,-10234.276597859636,-9307.103517690859
2.7,77.6,3.69,0.0,786.6157407407408,-389.1012027554332,118.94606693260707,2.571837330943388,0.7291509410684025,-8295.895219199208,-7509.279478458468
3.05,78.5,3.69,0.0,662.5842622950819,-309.8662999058928,121.88159119870146,2.5878621900793277,0.7376939454027327,-6696.444267610088,-6033.860005315006
3.38,78.2,3.69,0.0,575.9066568047338,-215.0439960430526,116.32592836754247,2.5579318473974046,0.7215126449156921,-4656.7611632494345,-4080.8545064447007
3.72,78.8,3.69,0.0,518.5047849462366,-158.6920554285784,111.33740497928096,2.5323895742641573,0.7069166026953413,-3310.103084083667,-2791.5982991374303
4.06,79.2,3.69,0.0,467.9960591133005,-168.13259644170213,122.85091431640524,2.5932642083723567,0.7405126554716981,-3482.828086413497,-3014.832027300197
4.39,79.2,3.69,0.0,405.8559453302962,-172.44527804574454,132.57848134598362,2.6509939070256046,0.7688079996972029,-3536.6171632969094,-3130.761217966613
4.74,79.2,3.69,0.0,350.7332700421941,-150.59591529096892,135.61465332191716,2.6705362223748415,0.7776697465206884,-3049.9814755323523,-2699.2482054901584
5.08,78.8,3.69,0.0,301.9447637795276,-140.34496397723123,140.3087083686151,2.7024873361591975,0.7914327195562368,-2799.6024611320117,-2497.6576973524843
5.41,78.5,3.69,0.0,256.70214417744916,-102.93531258462914,137.70372207606462,2.684479148108041,0.7837839685944007,-2043.614668552989,-1786.91252437554
5.75,80.1,3.69,0.0,232.97810434782608,-60.59549358656074,123.91879699323793,2.599282377388649,0.743617211641317,-1119.9329693769287,-886.9548650291026
6.09,80.1,3.69,0.0,215.49720853858787,-55.62350163040953,125.99409385462967,2.6111873491059976,0.749649571276156,-998.5688747813577,-783.0716662427699
6.42,80.1,3.69,0.0,195.7103582554517,-53.215657704022945,130.12745116358607,2.6357893725745276,0.7616696814905226,-941.3559098032352,-745.6455515477835
6.77,80.1,3.69,0.0,179.31056129985228,-45.44319028032808,129.46741461291268,2.6317763101895872,0.7597491155769098,-772.8050351616565,-593.4944738618042
7.11,79.8,3.69,0.0,164.3545569620253,-29.742672939917476,117.22881669128128,2.5626832334986607,0.7241465124702355,-453.4364479450049,-289.0818909829796
7.44,79.8,3.69,0.0,159.38297043010755,-21.714010889873983,105.39935792907445,2.5033796082716333,0.6894089382478342,-290.3372240234047,-130.95425359329715
7.78,79.5,3.69,0.0,149.80616966580973,-38.11250722480326,134.6678574419211,2.6643536603920004,0.7749035383668841,-597.3233744736314,-447.5172048078216
8.12,79.5,3.69,0.0,133.46646551724137,-34.46836242747015,136.60752149948723,2.6771099434681207,0.7805736891357881,-529.8360889362265,-396.3696234189851
8.46,78.8,3.69,0.0,126.36768321513001,-19.194183915729322,117.16834983961667,2.562363728051519,0.7239701827541732,-252.54975341393853,-126.18207019880852
8.8,77.9,3.69,0.0,120.41442045454541,-22.986847976024112,128.64994337381725,2.6268518375466963,0.7573712070375546,-316.1379259581822,-195.72350550363683
9.13,77.2,3.69,0.0,110.96649507119386,-27.145638497776975,138.62034861237063,2.6907341541473206,0.7864719851429038,-383.61465450600934,-272.6481594348155
9.47,77.6,3.69,0.0,102.22684266103484,-21.048755252936964,134.14974913699882,2.6610049988706757,0.7733909351051018,-281.91088697982025,-179.68404431878542
9.77,76.6,3.69,0.0,97.49529170931423,-13.0907639828316,118.12506305682629,2.5674413130758618,0.7267591274151398,-152.7938939893357,-55.298602280021456
10.15,77.6,3.69,0.0,93.32512315270935,-10.97412778053913,113.65581985959886,2.5441161923284366,0.7137103774072074,-119.29652382716358,-25.97140067445423
