r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
3.44,285.0,14.4,236.1392140178437,24436.085726744186,-8265.154641769614,-7463.5235303920035,-1027.0900157148044,66.74753364617936,2.2026785366770416,0.485119024451361,0.375790115779043,-19289.511611925856,-8226.280960184595,0.3366447905026501,16209.804766559591
3.77,297.0,13.6,230.36892223177733,21708.584694960213,-7066.391954049017,-6716.961758540679,-1027.0821371685809,66.1094081499788,2.2004186285462635,0.4836124190308423,0.3724830911882602,-18050.65316499234,-7631.703970761096,0.35155235027978793,14076.880724199116
4.13,303.0,8.47,229.44610380569858,19560.275278450365,-5455.761772602161,-5819.0410705867525,-1027.0212783372958,65.19560372562322,2.1972093289881904,0.4814728859921269,0.36789260913459,-16313.454494650812,-6813.177324064065,0.348317047028994,12747.0979543863
4.47,306.0,5.93,229.32706474782273,17889.551454138702,-4532.345782512988,-4787.613842900141,-1026.688988975996,64.07661088536098,2.193305354959897,0.47887023663993133,0.3620131778481551,-14777.009265613116,-6124.248853276939,0.34233663538054276,11765.302600861763
4.8,307.0,5.93,229.5427781862566,16523.603604166663,-3775.5512019999837,-3916.297699704799,-1025.6198031709234,62.71900398594088,2.1886034641097156,0.4757356427398104,0.35493032175476513,-13434.829975748427,-5546.543808861455,0.33567398139851373,10977.05979530521
5.13,304.0,8.47,230.4082281447682,15397.687660818712,-3108.0185033365524,-3313.8602465828812,-1022.6167709738022,61.130962623876385,2.183140923257263,0.4720939488381753,0.3473083090835083,-12204.956066623046,-5049.159084442192,0.32791671033114866,10348.52857637652
5.48,308.0,8.47,231.6917461716395,14410.151021897806,-2709.8112380723087,-2775.583913791962,-1015.1875348029083,59.52810645704637,2.177655008807964,0.4684366725386425,0.33973098393816825,-11058.975702973226,-4614.336196338787,0.32021428431435567,9795.814825559019
5.83,313.0,12.7,232.39046394265986,13500.819794168096,-2443.574506992572,-2294.6556121674757,-1000.9729154275806,58.02945406571022,2.1725330960364584,0.46502206402430557,0.332882525759639,-9997.757998253073,-4237.470269042076,0.31386762682904057,9263.34952512602
6.16,314.0,9.32,233.0605737385548,12748.520357142857,-1840.9641185583932,-1940.7443037039418,-978.0339807479954,56.699152116579526,2.167978476224437,0.4619856508162913,0.32740053752117904,-9017.480733375709,-3930.788046859686,0.3083328838752105,8817.732310283172
6.51,315.0,6.78,236.0221494177555,12248.964193548389,-1370.9096938775522,-1659.8260270585913,-943.1252809740449,55.82077279514236,2.16495937185629,0.45997291457085987,0.323813382333978,-8129.194193865282,-3691.9050513398947,0.30140548972168973,8557.059142208494
6.86,317.0,8.47,238.30496351543226,11788.88357142857,-1338.4619610188824,-1392.2959278418823,-900.6788131132108,55.588241485205494,2.164157538488934,0.4594383589926228,0.32253893183051907,-7370.20814852345,-3510.5664233102757,0.2977861645710415,8278.317148118294
7.18,320.0,7.63,239.4089738355478,11352.194679665738,-1305.2198548455563,-1224.8104215495623,-863.6368864823958,55.91169954981427,2.1652714990301067,0.46018099935340445,0.3239154496099003,-6789.0382472268,-3369.3734048760416,0.29680370183496996,7982.821274789696
7.51,316.0,20.5,239.96699344741643,10940.49066577896,-1105.9240109090265,-1175.291322346748,-840.680793082658,56.66736405286481,2.1678735830291807,0.46191572201945374,0.3280850186892392,-6403.43557288216,-3272.8264921181863,0.2991480539675742,7667.6641736607735
7.85,318.0,23.4,240.98866876114892,10611.22559235669,-1003.5365870967934,-1152.5353635518532,-832.2279952518704,57.93081107425274,2.1722308025986585,0.4648205350657723,0.33488721871812666,-6182.0538188943265,-3213.0678253158303,0.3027989365931695,7398.15776704086
8.21,321.0,8.48,240.7804399298662,10238.015054811203,-1123.3141978634815,-1147.6767798615958,-833.3612294701923,59.712157461727685,2.17839171217406,0.46892780811604007,0.3440703964180199,-6089.6389168909245,-3176.477874199766,0.310263059508496,7061.537180611437
8.57,323.0,8.66,238.77106981406044,9802.439369894983,-1224.6821670444076,-1185.5415387418564,-840.9282535349608,61.82122404186166,2.1857246361803515,0.47381642412023434,0.35528946112634957,-6076.842953670144,-3149.9745180687364,0.32134598330114267,6652.464851826246
8.9,321.0,12.7,236.21869000689847,9392.984359550563,-1280.9269363942697,-1221.6882879784366,-846.6984102978163,64.15351789409318,2.1939103083842206,0.47927353892281377,0.3681838996525987,-6082.506683876585,-3123.403515890429,0.3325251481670601,6269.580843660134
9.24,323.0,11.0,232.54522137522298,8944.218322510822,-1295.2478053103302,-1199.285815514936,-841.1935332907524,66.7643617737061,2.2032421866300154,0.4854947910866769,0.38240872776225504,-6040.51984245496,-3091.698843674084,0.3456645099877417,5852.519478836738
9.6,323.0,10.4,228.32095416444554,8486.310895833332,-1184.2703332796937,-1137.2376333312595,-821.2674676329143,69.43677517108516,2.213021113698043,0.49201407579869527,0.39761463184684803,-5916.5262477930155,-3056.054842649702,0.36011582419755384,5430.25605318363
9.93,322.0,13.6,225.13907605480918,8127.071792547834,-1011.3018355459781,-1053.5721057538544,-790.103796316231,72.0300700102757,2.222753779105655,0.49850251940377,0.4136533371562308,-5717.396202220987,-3022.5799932715845,0.3719150107721648,5104.491799276249
10.27,321.0,13.6,222.31789668149605,7808.738666017527,-914.4412561260259,-959.3916893270524,-754.1089177258588,74.64042142707008,2.2327732879672846,0.5051821919781897,0.430509460226355,-5486.481347601311,-2996.1537405175895,0.38369240778365477,4812.5849254999375
10.6,323.0,9.32,219.4604652959516,7514.396150943397,-862.5992985072445,-886.6773678767763,-719.7479574967899,77.28163313058536,2.2431097684107653,0.5120731789405102,0.44810170929722015,-5254.581982847756,-2970.7267332155125,0.39533805159348057,4543.669417727884
10.93,322.0,11.9,216.91372985646402,7239.423129002746,-824.3457231763198,-836.1581053902289,-688.0957153567833,79.9866824264796,2.2539871890941434,0.5193247927294289,0.4663405412973925,-5021.254264182773,-2934.613778568797,0.40536569368518865,4304.809350433949
11.27,321.0,11.0,216.3351578691271,6962.084516415262,-820.698726028313,-778.7854831475875,-650.7838911315514,82.79079930372795,2.265651884203474,0.5271012561356494,0.4848797519415221,-4660.164313630358,-2809.387042567867,0.4035267075462629,4152.6974738473955
12.31,323.0,4.24,210.38277563397205,6106.858887083673,-758.7055231132407,-694.3971002251324,-598.1915528982631,85.6940186196339,2.2781167983837465,0.5354111989224977,0.5032010696105912,-4061.1565221313595,-2511.333924983411,0.4112316939720049,3595.5249621002617
14.35,319.0,4.24,191.10935765138126,4625.271505226481,-627.5781449128191,-589.4680411471858,-524.8563966958941,88.54377700848683,2.2906476558958833,0.5437651039305889,0.520806637431422,-3271.2981347288624,-2080.1295831412162,0.4497313467524455,2545.141922085265
16.4,308.0,4.24,177.02560098303212,3540.064274390244,-440.6573838949688,-467.1240627730351,-434.49245877146546,91.00980138129148,2.30165876695617,0.5511058446374466,0.5371926273114679,-2450.7094532558376,-1629.2067497924572,0.4602195393960972,1910.8575245977868
18.48,299.0,5.66,168.69844785448595,2805.3565097402598,-299.70042778658717,-346.3917572453778,-338.1790860669352,93.03113370816949,2.3107508985480822,0.5571672656987214,0.5519156339487915,-1758.9399535945117,-1265.3583328726888,0.4510508124294851,1539.998176867571
20.57,299.0,5.66,164.21536463007018,2290.313490520175,-208.9788341575594,-248.04403952250013,-252.81581814734875,94.64308441741848,2.31804106627829,0.56202737751886,0.5643959435346451,-1222.850584127972,-979.3418823244091,0.42760167390970627,1310.9716081957658
22.51,298.0,5.66,165.2731666563953,1963.1718080852952,-155.04399547495447,-183.20428043855918,-188.48041150387957,95.88881270268584,2.323727824616459,0.565818549744306,0.5741417323824063,-846.0181885203843,-749.7013675418651,0.3818827086117632,1213.47044054343
24.59,296.0,5.66,164.31756598548904,1667.0366287108582,-135.8395562984306,-141.7163182229206,-145.17577216125807,96.87702532672081,2.3283146740137255,0.5688764493424836,0.5811096934563184,-599.3551303571537,-569.0186339408076,0.3413354116764893,1098.0179947700506
26.68,293.0,4.24,160.64011705247788,1396.7208583208399,-116.45858847526412,-113.88221821756262,-115.81384343064404,97.49769137091195,2.3312344146159276,0.5708229430772851,0.5855629409900036,-437.6973053408287,-429.5076946539061,0.3075114773973284,967.2131636669337
28.77,289.0,4.24,156.86030671512893,1180.2397288842542,-92.26061670839437,-93.45700905066414,-93.6268524388525,97.69203457885132,2.3321268410342095,0.5714178940228063,0.5879625708219591,-326.5193094127603,-325.0031691774653,0.2753704702727714,855.236559706789
30.7,289.0,4.24,154.7484404449425,1025.8331791530945,-69.80833413076958,-74.39262982389661,-75.03679313702824,97.54287758445017,2.3313152013337564,0.5708768008891709,0.588779565247689,-243.75007042347926,-245.79800585856952,0.23960816520040323,780.0351732945251
32.79,288.0,4.24,153.1197426459711,899.6102256785605,-52.91794964046203,-57.70828416534121,-58.98468244865627,97.23648495440692,2.3297044262513795,0.569802950834253,0.5882936021966767,-180.74497772106344,-184.58565757949302,0.2051840367201954,715.0245680990674
34.88,285.0,4.24,152.443827644397,804.6361496559631,-40.517660164592975,-45.072512906937014,-46.375078794015224,96.9538914019045,2.328254163608631,0.5688361090724205,0.5868289509383736,-133.93471907540857,-138.37695851850262,0.17197457332443766,666.2591911374604
36.96,283.0,2.83,152.0244320214303,730.6515827922077,-33.0368601824871,-36.449293102458014,-37.434765842522935,96.7403901904942,2.32720504575999,0.5681366971733268,0.5846946746860169,-101.7607497743775,-105.34238551302802,0.1441759492403463,625.3091972791797
38.9,275.0,2.83,151.34152044982523,671.8279717223651,-29.08176041637336,-30.835957307573107,-31.58849781414684,96.53804055045767,2.3262463600292755,0.5674975733528503,0.5821954228345726,-80.61938955563694,-83.02962179781835,0.12358762256497798,588.7983499245468
40.99,272.0,2.83,149.51173564387489,613.452088314223,-26.692235108374586,-27.511375644310284,-27.879973130275168,96.27367547446907,2.3250006923739157,0.5666671282492771,0.5794215557751836,-66.76767159445026,-68.10544046733538,0.11101998308374875,545.3466478468877
43.08,271.0,2.83,147.15514496846333,560.2544289693593,-24.8512706660375,-25.3135495445301,-25.35852910953494,95.86179602613824,2.32304311870134,0.5653620791342266,0.5761418480898347,-56.943640118929196,-57.59341015112678,0.10279866998476973,502.66101881823255
45.16,274.0,4.24,144.21615587796032,509.8222896368468,-23.89475184827886,-23.266342693384573,-23.167621640884654,95.36035911685427,2.3206781013644524,0.5637854009096349,0.5720289406163777,-49.07412628044444,-49.27535393675487,0.09665201961227383,460.5469357000919
47.1,277.0,4.24,141.03769523293275,464.1975265392782,-22.0477296835862,-20.93497427780231,-20.811742013653415,94.76574542532684,2.3178985327415966,0.5619323551610644,0.566937623225352,-41.81061470653552,-41.86989433932884,0.09019844343308021,422.3276321999494
49.19,281.0,4.24,137.81997756588225,420.96993901199437,-18.84572616064571,-18.24270471712814,-18.12733442133807,93.99132832604444,2.3142953548959397,0.5595302365972932,0.5610042266540175,-34.725989466416564,-34.8275072929398,0.08273157787627085,386.14243171905457
51.27,286.0,4.24,135.3616596277869,385.61084844938557,-15.035393030463272,-15.21025289976263,-15.252240544143453,93.00232748867728,2.3097000440394244,0.556466696026283,0.5545031923498955,-27.946301522058366,-28.232676083697374,0.0732154611241523,357.3781723656882
53.36,282.0,4.24,133.86338056066896,358.2723500749625,-11.38992286266665,-12.30738295697461,-12.503682073792667,91.89898538368361,2.3045771344838393,0.5530514229892262,0.5476799529134231,-22.02583671434924,-22.451423254676094,0.06266579949577049,335.8209268202864
55.3,283.0,4.24,133.40939959607698,339.70945931283904,-8.732492761451313,-9.995426734009921,-10.27136135473671,90.85859502991141,2.29974748211808,0.5498316547453868,0.5407967066224475,-17.38214499228072,-17.86374682485092,0.052585367687392436,321.8457124879881
57.38,288.0,5.66,133.06235668079904,323.1677291739282,-7.533379969646109,-8.512373825810503,-8.766187856909486,89.91079906644472,2.2953739777314706,0.5469159851543137,0.5341823926929692,-14.183259597170295,-14.600445007874084,0.045179155249180696,308.5672841660541
59.47,287.0,5.66,132.62406273028756,308.29526483941476,-7.285945045822256,-7.791422892128177,-7.9684238461512455,89.09387393891726,2.291637618726294,0.5444250791508626,0.5286477752220416,-12.23593045795468,-12.530307464482076,0.04064385312894403,295.7649573749327
61.56,289.0,7.07,131.6029935407074,292.71247888239117,-7.620128489466187,-7.601957978688918,-7.681755547389469,88.42410053570838,2.2886026541097033,0.5424017694064689,0.5243168167585999,-11.171732339173367,-11.371544690132032,0.03884885514122888,281.3409341922591
