r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.09,16.5,4.57,19.379249824119295,3089.6644444444446,4473.002057613164,2575.4490005878874,864.6946592348219,28.215788632691368,2.080131787522574,0.403421191681716,0.31714765661501376,197533.41591920677,1083.1724860625313,0.3505793284478495,4172.8369305069755
0.27,38.5,6.88,33.79436881788102,3894.804814814814,1649.4074074074092,1036.2504409171056,422.01131928223896,32.259363319901176,2.092477326401391,0.4116515509342606,0.3311699691230109,102159.20848365081,335.0446807369228,0.08602348427384625,4229.849495551737
0.45,47.4,4.57,38.56633068227333,3683.451111111112,-2191.168577307465,-434.6697156752721,-180.5368744652375,37.47141061406287,2.108901271237726,0.4226008474918173,0.3500039721802788,-5314.169641932147,-378.20252823454007,0.10267613627168663,3305.248582876572
0.63,55.5,4.57,35.14042436857607,3105.9841269841268,-3222.990740740744,-1722.5331851276292,-736.2228623714341,43.92473278496059,2.130089298791141,0.436726199194094,0.3735297824678278,-41120.49908181019,-1145.9056749148972,0.3689348135940275,1960.0784520692296
0.81,56.4,5.45,34.87045994288117,2523.174444444444,-2881.598725348724,-2349.524045584046,-905.3978917533407,50.99186947297595,2.1538151335592692,0.4525434223728461,0.4016586418719441,-53939.900397678364,-1022.0028683603944,0.40504645670086453,1501.1715760840495
0.99,59.8,4.57,33.79505576715691,2068.608585858586,-1966.3152896486213,-2186.532319396895,-906.4308313205912,58.42316595732025,2.1790992270040004,0.46939948466933357,0.43163647849071535,-53231.54202849209,-914.9663693886412,0.44231005113462774,1153.642216469945
1.17,67.8,4.57,33.981267415186096,1815.3009401709405,-1485.5468948746739,-1756.7760209346893,-879.3779245621427,65.46750283206067,2.203753367003313,0.48583557800220856,0.46209511148113963,-49172.83395286621,-828.3551836389847,0.45631837967372035,986.9457565319558
1.35,76.4,4.57,32.35253400113455,1533.8117037037034,-1376.2099463717122,-1368.9556672264273,-838.6237851229001,72.15247793999892,2.2279411078403895,0.5019607385602596,0.49130731632490227,-44856.40118396542,-758.4884027447649,0.4945120714056614,775.3233009589385
1.53,81.2,4.57,31.161147867331092,1319.865359477124,-1074.2092484297154,-1169.7427957531825,-794.5634054736722,78.06743654073499,2.250002506913,0.5166683379419998,0.5176797809648108,-40518.73000613614,-685.2136363335469,0.519154193580018,634.6517231435771
1.71,82.2,19.2,30.137008347723768,1147.096374269006,-942.4969568074138,-1056.4977189534388,-745.3435466288612,83.03487095182257,2.2689529027470217,0.529301935164681,0.5396205649273438,-36068.185856720425,-615.9622969878527,0.5369751930219275,531.1340772811533
1.89,82.6,4.57,28.876560221288447,980.5664550264552,-970.2509322823971,-886.231063410483,-685.1756778761426,86.80651460897063,2.2835912976069723,0.5390608650713149,0.5566206925747108,-31227.982631768587,-539.3729469768793,0.5500626135148865,441.1935080495758
2.07,82.3,4.57,26.53819063646892,797.8060386473431,-919.3215108759556,-731.2342959114887,-605.040724528952,89.02647159884633,2.292395088669716,0.544930059113144,0.5684104077476885,-25866.901218588788,-457.57629842629643,0.5735432877922354,340.2297402210467
2.25,82.1,4.57,25.149322957935745,649.6107111111111,-524.8766686569326,-581.1105770440233,-505.34330631801305,89.53568669260723,2.2943919346872503,0.5462612897915002,0.5750999713968082,-19647.77745887149,-368.5047354477538,0.567270103686335,281.1059756633573
2.67,81.4,4.57,22.68291021420565,482.88003745318355,-299.22541093474433,-415.72431197647245,-383.31203656151433,89.24553744484264,2.293084302068022,0.5453895347120147,0.576899469262676,-13434.697324932193,-290.1780090690206,0.6009318807202796,192.70202838416293
3.15,79.3,4.57,22.256136115516835,380.3078412698412,-191.87836247008678,-250.0723934580715,-262.73171233309637,88.50977409344223,2.2898927768157566,0.5432618512105044,0.5745554003356691,-8076.273488750503,-223.05844609764665,0.5865207652644195,157.24939517219457
3.61,78.5,4.57,21.23439869566127,302.514376731302,-143.31960694464306,-155.34250577218975,-166.59093920385732,87.42000211485954,2.285154300378698,0.5401028669191319,0.5694562481073863,-4576.807969244948,-177.61141607581692,0.5871172735488673,124.90296065548506
4.04,78.2,4.57,20.771084390468314,252.75339108910887,-91.06191828395063,-102.05576287310976,-108.8424326337954,85.88784604344328,2.278408762746391,0.5356058418309274,0.5631427205481672,-2582.041968753696,-145.96182010991174,0.577487089217539,106.79157097919713
4.49,78.1,4.57,20.75813240540146,222.3798886414254,-51.227230227523954,-71.10467018949093,-74.48031959676261,84.2792073753412,2.27127386838237,0.5308492455882465,0.5565778899242916,-1539.7745991584802,-126.41105546543915,0.5684464374800978,95.96883317598625
4.93,78.2,4.57,21.446589030904658,207.16115618661257,-32.791696439344335,-50.87743142368222,-53.892254065881204,83.00562018649217,2.2656004641799203,0.5270669761199469,0.5505090375166664,-982.9445210178529,-113.86375637717646,0.5496385445667574,93.29739980943611
