r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.03,39.15,4.06,18.240179397294686,468.4253398058252,-71.03765022206345,-79.60153327802512,-29.024626937162832,50.71830453998966,2.1485519055845903,0.4490346037230602,0.3263845882807758,-1203.5305184911392,-145.41160733447236,0.3104264329396641,323.01373247135285
2.07,49.15,1.65,23.549205012894127,394.54618357487925,-94.2099161089641,-74.88663382055422,-28.895182818217314,53.88514002077915,2.1594200331965894,0.45628002213105956,0.3372071967776326,-905.8821724817018,-126.6403590631314,0.3209772755008714,267.9058245117478
3.09,55.05,0.6,23.11428169485964,274.3529126213592,-90.68479961497113,-65.95861721671875,-28.531830297539408,58.07687132890501,2.1743937538482476,0.4662625025654984,0.3523811962828991,-568.6332660955079,-101.4499940875976,0.36977917645660674,172.90291853376164
4.13,59.35,0.41,22.93272856603261,207.73549636803872,-47.46315293470899,-54.97686897406175,-27.29157221215135,63.17325900692535,2.1933280830920694,0.4788853887280462,0.3723121529564231,-424.6919794514724,-80.39650375706341,0.3870137995801514,127.33899261097531
5.16,63.85,0.46,23.431863301656403,176.10418604651161,-26.397567202886083,-38.03053817065691,-23.921814604609906,69.10255679260283,2.216278783290824,0.49418585552721606,0.39751768892949546,-323.9696484361946,-69.69871748304027,0.3957811511909879,106.40546856347135
6.2,68.2,0.86,23.370614974768532,153.09253225806452,-16.128909008778443,-21.88633745725686,-19.14043028615437,75.82738056059895,2.243509383636773,0.5123395890911819,0.4260025441077603,-240.32110147454893,-64.99807350018145,0.42456723748363967,88.09445875788307
7.23,71.7,1.07,24.11159752622232,142.71734439834023,-9.478262091939925,-14.753990958297038,-14.556331092290026,82.70472699972952,2.273277979302221,0.5321853195348138,0.4567002172186294,-177.4120229344441,-62.306675620120274,0.4365739559041633,80.41066877821996
8.26,73.5,1.07,24.55231164315106,133.56731234866828,-9.963796047970844,-12.136328829371593,-12.09948466497432,89.86235267832376,2.3062858061376916,0.5541905374251277,0.4883770143053942,-139.5335227883428,-60.58716622004707,0.45360773646390695,72.98014612862121
9.28,73.15,1.0,24.394338168450172,122.29156250000001,-11.80142043990989,-11.785076031939262,-11.579918487778517,96.53209214958406,2.3376756084304553,0.5751170722869702,0.5197350630976052,-123.7619767331909,-58.16616005638955,0.47563510406852105,64.12540244361045
10.34,72.5,0.74,23.719193785618753,109.02035783365571,-13.309256558258854,-12.823866944833258,-12.029334771553252,102.45740880365707,2.3664969379604335,0.5943312919736223,0.5467417208814064,-119.8517299273903,-54.61028492845888,0.5009182322790003,54.41007290519683
11.4,73.0,1.07,22.42985257222313,94.07593859649123,-14.372645021616789,-13.76555106652107,-12.731669727398636,107.3610301200985,2.391558534008186,0.611039022672124,0.5689914214969501,-119.09447445379752,-49.94450996388907,0.5308956860702728,44.13142863260216
12.37,74.7,2.09,20.338967761509437,79.84388843977364,-14.672216656409905,-14.339710309821072,-13.142259545770607,111.23975560920356,2.412514537016279,0.6250096913441858,0.5859665428129455,-118.75704121237942,-46.402206175932065,0.5811616528537851,33.44168226384157
