r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
2.89,189.0,10.0,195.79971304198043,17185.167370242212,-2535.0565019195046,-2179.9573545469093,-374.7607466015434,51.95868407069449,2.1531721132100965,0.4521147421400643,0.34237104915271716,-5693.461080121833,-3919.5868763592107,0.22807964519137336,13265.580493883
5.77,212.0,5.0,199.43872591720555,9884.20464471404,-2134.7535437797956,-1775.0781472258946,-374.56033258400794,55.5324827385195,2.165565796836576,0.4603771978910505,0.3620102345908223,-4299.1725347531365,-2990.6508500037744,0.30256868989485564,6893.553794710266
8.66,206.0,5.0,160.18377493776077,4867.639422632795,-1159.8637231962373,-1333.5672599430852,-372.06046657474934,59.46676376652884,2.179397934329841,0.46959862288656057,0.3868673871680008,-2698.4784584895733,-1904.7246705183375,0.3913035673230117,2962.9147521144573
11.54,200.0,5.0,152.21763058523774,3191.790961871751,-510.6604653144293,-860.8232182769021,-351.8049914478048,63.494031397854485,2.193591421147011,0.47906094743134076,0.4160361380139925,-1960.176361994215,-1183.9740588402162,0.37094348376307906,2007.8169030315346
14.43,172.0,12.0,125.84552624608666,1921.1285377685379,-327.5020655054582,-454.77927107270517,-296.36459585235104,67.67876469071109,2.208426429801146,0.488950953200764,0.448600024709547,-1410.8281353874725,-823.6166544591487,0.4287150173802582,1097.5118833093893
17.31,190.0,10.0,112.74972627244485,1302.1040439052572,-171.3362935885895,-234.24024957431547,-218.53327639820307,71.83007471339299,2.2231070390948817,0.49873802606325446,0.47943499204352624,-939.1418023344037,-567.7019194389811,0.43598813942420095,734.4021244662761
20.2,169.0,10.0,103.81070907416473,932.5181237623764,-104.53380775881145,-139.94493098777224,-139.89168645615996,75.17345623826621,2.2352376041078377,0.5068250694052251,0.5069873971184616,-573.3186223255357,-399.0199396791651,0.4278951041393841,533.4981840832113
23.08,150.0,10.0,99.67327198014291,698.9439731369151,-57.168615704288904,-79.19351169617153,-86.84630884283204,77.73993805640927,2.2447897269131643,0.5131931512754428,0.5303368033263222,-319.8095356501857,-268.49504994681365,0.38414388029098656,430.4489231901015
28.85,160.0,10.0,87.7378094752867,438.00959792027726,-39.183872381713165,-48.9964274086491,-52.94528985781365,79.72175009321796,2.252319142718254,0.5182127618121694,0.5484133638289179,-176.1707503803233,-171.18383668902223,0.390822113263782,266.825761231255
31.74,155.0,10.0,89.46101983496918,359.61163831127914,-23.744969047454582,-32.15984028708226,-35.18683481993105,80.89936971291051,2.2569158801557143,0.5212772534371428,0.5612719571924405,-100.00706812813823,-107.46059641106649,0.2988240228144363,252.15104190021265
34.62,151.0,12.0,87.5262677437861,301.0011265164644,-20.35087215097734,-24.796291576419954,-27.200495898808803,81.49777762652724,2.259284343436899,0.5228562289579326,0.5698189522871498,-72.58275237715858,-79.71725750557675,0.2648403958754497,221.28386901088766
