r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.41,15.0,4.1,15.659839585761592,431.5280487804878,396.51695419393207,210.53251653155579,117.21974579318149,54.00719570067916,2.159661483525285,0.45644098901685665,0.33639233440600236,12004.414802510071,166.5953069555752,0.3860590462807202,598.123355736063
0.82,23.4,1.3,25.204247140683613,594.0999999999999,94.07833221161597,98.01449001869572,72.76944153474865,57.82676520913674,2.1732908644669613,0.46552724297797415,0.35270179827927156,6840.114309198943,180.6000901569001,0.3039893791565395,774.7000901569
1.24,29.2,1.5,26.99540288323906,509.61306451612904,-230.9666121356334,-0.555221856185323,-1.0307866290478458,62.72978838031227,2.1916846841551334,0.47778978943675554,0.3747024174843368,773.8810608830628,78.08998131321914,0.15323386849857265,587.7030458293482
1.64,36.2,1.1,24.26366314466443,404.7073780487805,-166.07317837036808,-101.85877431164032,-66.24342204554819,68.2789088773115,2.21318419900632,0.49212279933754655,0.40201414400266133,-2104.3288882392853,-45.728506586739655,0.11299153182531767,358.97887146204084
2.06,44.0,1.1,21.031746277605542,373.4330582524272,-96.33160518047313,-139.59217576467253,-97.0680969827358,74.33922009943262,2.2373160956941898,0.5082107304627932,0.4341528332231071,-3115.6937141487924,-158.7076449099153,0.4249962380208843,214.7254133425119
2.47,52.1,1.2,20.67686164424495,324.7521457489878,-110.00080808334295,-108.85726881223304,-94.19383420118898,80.92901216890978,2.264413519835026,0.5262756798900172,0.4677247942490827,-3028.732149783227,-151.6620212731789,0.46700852714427865,173.0901244758089
2.89,52.9,1.7,20.18746456701551,282.13238754325255,-94.58867505354503,-89.22532951944804,-82.99225985555617,86.95391769484338,2.289701412913752,0.5431342752758347,0.5011162598385205,-2562.1418427404806,-141.11725756245437,0.5001809923039066,141.01512998079818
3.3,54.8,2.2,19.513824219309274,246.24354545454545,-77.292077373436,-83.71432253494996,-75.2063959639934,92.28356257430414,2.3126841375146103,0.5584560916764069,0.529992274884009,-2146.1995993152696,-130.85283767815116,0.5313960105496675,115.3907077763943
3.71,55.0,2.5,19.135918739199262,218.75288409703504,-67.91348190644308,-75.46947496987791,-70.39959955019164,96.88286592607355,2.333137787301412,0.5720918582009412,0.5537999715613855,-1859.0647596803929,-120.05116280505727,0.5487980800829334,98.70172129197776
4.12,52.0,2.7,17.889083209251446,190.5544902912621,-68.77657025798271,-70.30705401076544,-66.93175977911399,100.68312558656051,2.3506722100632644,0.5837814733755096,0.5719165129069659,-1703.24127409407,-112.87990338166941,0.5923759823719332,77.6745869095927
