r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.28,11.9,7.89,7.778293008675148,141.39607142857142,383.2844688430603,339.7971924551663,66.19092235576579,72.63846235431303,2.224290217007839,0.49952681133855936,0.33882111679528193,13310.815102844448,74.68193617430245,0.5281754678172178,216.07800760287387
0.87,34.8,7.89,20.655228457245666,367.533908045977,328.1234244916912,286.8337891027529,66.0864559126113,73.58390224993614,2.227996117973739,0.5019974119824926,0.3489190149500594,8695.455462495642,122.85512944943824,0.3342688300587209,490.3890374954152
1.46,58.5,8.68,32.32935726083522,528.581712328767,221.0091312549595,199.56885336800693,64.6883452834294,75.0528714062664,2.233915738425797,0.505943825617198,0.36438063078804084,3660.082606029231,187.3000280128216,0.35434451030784964,715.8817403415886
2.05,81.5,14.2,41.94429800644777,628.3246829268292,118.46745208099324,113.16477325214977,54.885465528422145,77.14128701021049,2.2426286848772174,0.5117524565848116,0.38558820753106576,2137.5792983211413,229.88221231887735,0.36586532180791,858.2068952457065
2.35,91.8,17.5,44.83958397668303,634.017744680851,-53.040209830669674,41.45512006928084,30.0423871165082,79.94602269659892,2.254858933160776,0.5199059554405172,0.4126853969085281,1012.4871630675506,221.55174093702547,0.34944091517272785,855.5694856178765
4.76,114.0,8.68,52.368711100351646,484.58571428571435,-48.73593173622537,-8.6952996466614,-2.8453582137131352,83.48171591755028,2.271096169947005,0.5307307799646699,0.44451609447973167,225.762868835929,91.56594586388522,0.18895717138268225,576.1516601495996
7.86,116.0,8.68,49.810731534178515,365.4827608142493,-30.424841422653426,-41.296885349068305,-26.539821653818585,87.31900222876229,2.288490546998535,0.5423270313323565,0.4793016008359145,-235.52656150868035,-49.820041225190025,0.13631297168215892,315.66271958905924
8.7,117.0,16.6,42.70701615147964,364.71183908045987,-29.742967324751767,-38.001864640388476,-34.491032811605066,91.27002259361765,2.3063197916703766,0.5542131944469177,0.5112089213548415,-323.12436494403437,-155.06939901577675,0.4251833431202834,209.64244006468311
10.18,118.0,51.9,37.98615199088175,296.4790766208252,-44.5404764310413,-35.5676995505975,-33.41179295394839,95.2730454246269,2.3243551368596385,0.5662367579064256,0.5390761702869497,-328.6315297559063,-154.7356833915158,0.5219109731288434,141.7433932293094
10.47,118.0,40.3,38.0060756328289,285.8751957975167,-36.565106287270524,-36.795752523520925,-33.11499303840105,98.44300191482327,2.3392196594734895,0.576146439648993,0.5615797015358538,-311.8052752841662,-147.9132297031222,0.5174049091264569,137.9619660943945
