r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
3.23,194.0,16.7,232.39110987538956,19565.292074303405,-2584.3796221619023,-2085.6712971254433,-212.89635687509457,72.63723045528977,2.2254082658106054,0.5002721772070702,0.3493540962442485,-3778.382378562384,-2845.2834213265046,0.14542504198357625,16720.0086529769
9.18,172.0,8.1,141.67989900579133,4188.233322440088,-2187.012820139775,-1630.2435934537796,-212.8934648271837,75.88242514519375,2.239243822069911,0.5094958813799406,0.3618065761505636,-2700.4663866772507,-2001.610906068494,0.4779129413216034,2186.622416371594
10.64,170.0,10.7,153.99484181114494,3359.527077067669,-488.20479900173467,-1149.742547034334,-212.61756813971738,77.7631948508625,2.2465472946744622,0.5143648631163081,0.37837601906781637,-1565.165333695168,-1130.7290221391395,0.33657386774988746,2228.7980549285294
11.58,170.0,6.8,153.90027877193415,3016.5418048359247,-307.241103803583,-664.3561637054304,-200.91381451487374,79.640910417572,2.2537896952552257,0.5191931301701505,0.39975070313328137,-1371.2299680555775,-971.1794727047466,0.32195127252929645,2045.3623321311782
12.52,171.0,6.8,154.01200619148696,2781.913801916933,-181.8743900646749,-256.472857371095,-179.73490585375055,82.05617423663541,2.2633868745132744,0.5255912496755162,0.4263155617009782,-1163.4667967479284,-887.3692291432416,0.3189779742750412,1894.5445727736915
13.57,172.0,12.1,160.02416718005566,2654.6117686072216,-157.44770551738395,-185.2808185798808,-148.40276599111945,85.09813946864357,2.2759431306495697,0.533962087099713,0.45106457605053146,-930.1280186606596,-767.5274589778626,0.2891298336180271,1887.084309629359
15.76,174.0,19.6,163.01449052301882,2271.783236040609,-147.59628846809866,-133.06024340135446,-121.43442225561509,88.48004245893826,2.2905985546826066,0.5437323697884044,0.47554027711026636,-655.5484223046609,-585.6332283959775,0.25778569852317945,1686.1500076446316
24.94,193.0,23.2,120.09116815170862,976.4419687249397,-132.2446050456635,-104.54482335629595,-96.06145439770152,91.97105921140228,2.3064279804678165,0.5542853203118776,0.4984018116780997,-431.70374626910893,-398.17858989406756,0.40778520654332207,578.2633788308722
26.3,194.0,23.0,129.09188759038162,877.9250988593157,-46.138227910951244,-76.34455754349689,-72.69377109743306,93.74276526601015,2.314725424034332,0.5598169493562212,0.5210188404148979,-248.23871582546334,-244.28572845445933,0.27825349653616094,633.6393704048563
34.96,201.0,7.2,112.14783975301444,514.1369250572083,-39.29728983938234,-48.80665419164197,-48.28920657120894,95.10374647092021,2.3211953230402633,0.5641302153601755,0.5424411613924892,-155.40327554140788,-154.3789742200285,0.30026821007429233,359.75795083717975
36.84,202.0,17.1,117.36683253741035,463.73166395222574,-16.44637645338869,-23.764522031710463,-29.18315436683843,95.61056842266889,2.323514704428215,0.5656764696188101,0.5590582412218683,-80.25076329437674,-89.81816287012687,0.19368563730291244,373.9135010820989
47.38,205.0,16.0,111.27976028550293,309.87292950612067,-9.906771708824065,-15.943665298721406,-16.354982736122945,97.4818153586528,2.3323661694709212,0.5715774463139475,0.5704851465490155,-42.42495203443248,-48.514021756036385,0.1565610194906623,261.3589077500843
64.59,204.0,16.0,101.42259977039437,188.81874903235794,-7.0339442460059685,-9.490996180046132,-11.627784390623328,99.35611643359593,2.341278706537415,0.5775191376916101,0.579191474350674,-23.140859457965,-29.559672639950442,0.15655051625664987,159.2590763924075
