r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.87,37.8,9.0,86.39477556910016,11928.157356321839,-4977.271370062094,-3990.8261388409887,-821.8759562238687,53.01783944857256,2.155627063171778,0.453751375447852,0.31902218954826744,-41844.92982468981,-3348.7812119135788,0.2807458949339521,8579.37614440826
1.74,80.1,9.0,92.1927605222374,7597.931264367817,-3577.8594045888935,-3099.21737935201,-818.7445498816942,53.90470533987873,2.1585639359342226,0.455709290622815,0.324014470138993,-30654.622369096498,-2713.158222580106,0.3570917040674036,4884.77304178771
2.61,121.0,8.5,97.98589281568988,5702.681992337165,-1444.457179429766,-2116.7164841610856,-778.6580337468324,55.35440878514792,2.1634492939967265,0.4589661959978176,0.3324111919909405,-17228.58013452387,-2024.0478195831938,0.3549291056914899,3678.634172753971
3.5,142.0,7.3,107.34499742185993,5055.686628571429,-519.2275726172008,-1043.6953111190703,-591.4336272544803,58.03628351667927,2.172920660789648,0.46528044052643186,0.34494498317533395,-10332.45689730092,-1763.4156367145388,0.34879844544732436,3292.27099185689
4.37,153.0,6.2,117.3149060718179,4788.841464530891,-64.76689410747245,-268.8774529446717,-328.65820729802044,62.17575782131471,2.188517137109815,0.4756780914065434,0.3623759797202528,-5243.663853982927,-1639.4622456202605,0.34235049495021447,3149.3792189106307
5.24,160.0,5.3,136.42045914729763,4942.9922328244265,387.8344951479814,-24.42087123243219,-96.59100891128557,67.69541341274919,2.2109462299391147,0.4906308199594098,0.38499872100606214,-2120.0983734460287,-1391.3621423741401,0.281481757777134,3551.6300904502864
6.11,162.0,5.3,159.44808932147592,5463.673486088379,296.2298862830993,-5.673118345937169,-36.012928571794994,74.02914188265555,2.238202012894046,0.508801341929364,0.4123168112860606,-1005.8146100731269,-1302.676237599122,0.23842497925910106,4160.997248489257
6.98,167.0,4.5,167.32862310708492,5458.432234957019,-222.17427086856833,-78.18687697515556,-114.67745895804251,81.15022603418807,2.2704657135154935,0.5303104756769956,0.4433463298436022,-1534.0852688457408,-1447.1330786657768,0.26511881367657425,4011.2991562912425
7.85,169.0,5.3,159.5199890802571,5077.09025477707,-425.4888081847257,-269.67856345463366,-249.8911294687977,88.98454265363337,2.307606767171241,0.5550711781141606,0.47686181118324067,-2774.0814645839428,-1835.4817304247974,0.36152237567527573,3241.608524352273
8.72,171.0,4.9,151.48604350436014,4718.0817087155965,-427.33568725356446,-451.9209248889333,-375.9107303101528,96.41422239080363,2.3434259585344344,0.5789506390229562,0.5111300581931797,-3928.9085709069595,-2086.4278811232925,0.442219531143152,2631.653827592304
9.6,171.0,4.9,146.34872644822113,4329.252802083332,-569.623937249409,-513.8963838971507,-445.96021568688326,103.27881732885656,2.377348905771549,0.6015659371810326,0.5412612358706729,-4625.546412182956,-2098.2163715608053,0.4846601636548222,2231.036430522527
10.47,170.0,5.7,134.74704335147135,3721.239818529131,-614.9819208883988,-535.2089354421366,-470.3336710591781,109.58057471294649,2.4093233677086046,0.6228822451390696,0.5664952081876407,-4855.673106967686,-1987.0692653330182,0.5339804372292333,1734.1705531961127
11.35,169.0,7.0,125.21954203557954,3253.0344405286346,-532.0515659096554,-556.1521111733548,-479.80818407675275,114.65016081077425,2.4367118209152436,0.6411412139434958,0.5860916571097385,-4871.996390721713,-1871.5424839118707,0.5753220625625272,1381.491956616764
