r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
1.5,164.0,28.2,175.6247270248662,21382.534733333337,-993.7977855586687,-2411.9730740280856,-42.37024314864133,34.36297570034369,2.0987958806352074,0.4158639204234716,0.3222031488986497,-866.9704333983607,-819.8382382941631,0.038341489842928365,20562.696495039174
2.52,194.0,32.0,222.52277263442406,20368.860992063495,-4032.2969767213276,-2662.364739923527,-42.37024314864133,39.23142981720824,2.1143337503564057,0.4262225002376038,0.33541223352962474,-725.5742918972174,-719.5021266223878,0.03532363085509464,19649.358865441107
3.46,175.0,25.2,211.14299407153243,13479.232658959536,-5046.175036743093,-2877.8049957497888,-42.37024314864133,44.624243898699824,2.131830723247011,0.43788714883134067,0.35236268387384634,-565.9619394406814,-594.4453914765364,0.04410083322372312,12884.787267483
4.32,185.0,31.5,215.84157272863789,11285.745925925927,-2245.7561150358774,-3040.345878895406,-42.37024314864133,50.14393463886783,2.1497942681310414,0.4498628454206942,0.372415076317303,-491.8000479970162,-501.5828430620668,0.0444439247839008,10784.163082863859
5.43,175.0,27.9,216.17481180986323,9055.093112338858,-2070.9990646899755,-2433.8922451457233,-42.37024314864133,56.02152098579442,2.169161476951387,0.46277431796759144,0.3950641804824465,-446.9867369881172,-448.91461122839996,0.049575924362024466,8606.178501110458
6.38,167.0,27.2,205.44420248069386,7019.487852664578,-1806.5022012867537,-1538.4265448703331,-42.37024314864133,62.04039818841113,2.189091959403756,0.47606130626917054,0.4165035711890577,-407.95767205205937,-403.92040236232964,0.057542716910465565,6615.567450302248
7.57,176.0,7.18,191.32576432354261,5189.1784015852045,-1000.0288079729172,-1142.0743100776133,-42.37024314864132,66.9487955513775,2.2056161934176024,0.48707746227840154,0.4356023380208462,-356.8196284029825,-353.57099154719026,0.06813621814181228,4835.607410038014
10.6,185.0,4.29,162.90930311067223,2799.3662830188678,-568.8465353661413,-756.0834040137962,-42.37024303876023,70.9801434225366,2.219449034516163,0.4962993563441085,0.4516226187896436,-296.05405024299773,-295.64543018821814,0.10561155643747727,2503.7208528306496
13.57,183.0,4.22,144.35320812254093,1776.0991893883565,-263.99494107227815,-410.2466651930928,-42.36939081832814,73.57434976428159,2.228542687150454,0.5023617914336359,0.4639851642838839,-234.59720058940746,-240.51711899265885,0.13541874261847214,1535.5820703956977
16.64,172.0,4.33,129.69045727280522,1204.8368389423074,-141.04453437089018,-220.50780312919875,-42.24439143462547,74.97868254779559,2.2335710144607615,0.5057140096405076,0.47257708868598675,-192.46676637932507,-194.04268583958435,0.16105308168525873,1010.794153102723
19.71,161.0,4.24,121.77796550767088,910.0857483510908,-77.31850718323709,-114.73846153167047,-41.11973201352812,75.41329602655044,2.235135277061033,0.5067568513740219,0.4778034604179009,-157.78444398617955,-157.68225351661692,0.17326087547498503,752.4034948344739
22.68,156.0,5.08,117.80880655226336,737.8330555555555,-51.334497653446874,-67.42951111747962,-37.803860310264085,75.39611898079724,2.23501750785668,0.5066783385711199,0.48016102238491887,-126.00648139297068,-125.88795408868558,0.17061847953382564,611.9451014668699
25.75,159.0,6.49,113.77081751488495,600.0253825242718,-39.99982737850007,-42.73247858548025,-32.46466502463322,75.3641640413627,2.234861662675986,0.5065744417839907,0.4809268333527439,-96.53736301365802,-97.35357988329113,0.1622491026525083,502.6718026409807
28.72,173.0,6.97,110.27758274251576,496.2340981894151,-27.450189001323874,-30.247731736033813,-26.38690637245903,75.01670174009632,2.2334573931494734,0.5056382620996489,0.4812227959808753,-71.08350525849632,-72.79589291321692,0.14669667638484277,423.4382052761982
31.79,177.0,6.57,110.03847748150801,434.2262409562756,-17.559371710893355,-22.71507219976585,-20.995656869195702,74.6635964136061,2.232007910342619,0.5046719402284126,0.4821479071669682,-51.4562247110194,-53.33707686541855,0.12283245883057843,380.88916409085704
34.77,179.0,4.47,110.4299801735961,389.9998993385102,-14.894772936004864,-17.12109438362835,-16.790866710083492,74.82631304415204,2.232622208701108,0.5050814724674053,0.48434034334795206,-37.67643365548981,-39.27282078973747,0.10069956647770732,350.72707854877274
37.84,181.0,4.26,109.06036934451303,344.1128646934461,-13.671199972107068,-13.83486657516648,-13.832900183495129,75.45427314466093,2.2351476253613334,0.5067650835742222,0.48804253001801995,-28.71969295247745,-29.78505915534894,0.08655607566977491,314.32780553809715
40.81,182.0,4.26,107.626603514579,307.4258515069835,-12.029938297812583,-12.2167478749573,-11.946129075596092,76.66306234656568,2.2400634005523115,0.5100422670348743,0.49360093759815377,-22.96294252010337,-23.58645469040945,0.07672241802304533,283.8393968165741
43.88,182.0,4.83,105.17349706687305,271.4520373746581,-11.019049959014525,-10.814915238178324,-10.573335198100498,78.28805644178533,2.246696748589102,0.5144644990594012,0.5011073663179885,-19.077315306822655,-19.36761428269019,0.07134820010932173,252.08442309196792
46.85,180.0,5.5,102.58755454253884,240.8707897545358,-9.468778209847459,-9.39595746201745,-9.302810459153134,80.20714891845407,2.2545834359851114,0.5197222906567409,0.5103147475325142,-16.062700307595314,-16.234581707185043,0.06739954530696403,224.63620804735075
49.92,177.0,8.5,100.05662084532607,214.26061698717947,-7.885609752109987,-8.177562316921449,-8.131550763629942,82.24725818739837,2.2630673680168703,0.5253782453445801,0.520908874161657,-13.563763132812687,-13.713193610069347,0.06400239952118635,200.54742337711014
52.99,175.0,11.0,97.88101707777837,192.45314587658046,-6.576411091302691,-7.1390296311077,-7.140139970923282,84.36300607285298,2.271995112168661,0.5313300747791073,0.5321622808263208,-11.513126998435883,-11.65123034194488,0.060540607371608116,180.80191553463558
55.96,172.0,11.6,95.96127763843651,174.53909399571123,-5.937962572332579,-6.317068412116081,-6.314349965685522,86.62500954300381,2.2816704878037504,0.5377803252025002,0.5434338450665641,-9.876803349438724,-9.982860864883914,0.05719555794834831,164.5562331308273
59.03,168.0,12.6,93.4557364451083,156.5878519396917,-5.826386529945781,-5.6331012043039905,-5.635984232613344,88.90575466355175,2.2915831815361085,0.544388787690739,0.5542397345433588,-8.558652795543203,-8.629615881796672,0.055110379093266354,147.95823605789502
62.0,158.0,5.38,90.41138644585182,139.34771935483872,-5.358972114889363,-5.061067061796153,-5.061103135726937,90.8119841300737,2.3000109815293204,0.5500073210195469,0.5642755837996778,-7.453391627300291,-7.505480660303904,0.053861524932401296,131.8422386945348
65.07,158.0,6.5,87.49879371484909,124.21966036575998,-4.465773713049534,-4.563597173821384,-4.552988368381227,92.30601755231017,2.3067410560743435,0.5544940373828957,0.5726355099595052,-6.504397599076708,-6.5611556546225085,0.05281897918013493,117.65850471113747
68.05,166.0,15.5,85.13045218125566,112.32978839088905,-3.7162403787635068,-4.088442494323973,-4.10639153715956,93.48836937837773,2.312147065714484,0.558098043809656,0.5791791670575868,-5.725677753395808,-5.831715083246772,0.05191601592761281,106.49807330764227
71.12,165.0,8.75,82.76546352050994,101.73640607424072,-3.4506131324587312,-3.7067706978378467,-3.8234953380184384,94.4340436991468,2.3165289467097803,0.5610192978065202,0.5838620055555772,-5.265069904609426,-5.418605852575077,0.05326122733902085,96.31780022166564
