r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,a_struct_raw,a_struct,struct_to_bar_ratio,a_total
0.78,19.8,10.7,24.72843094133611,580.4825641025641,99.0566673963882,46.00614191427462,23.503395952574287,43.37505295881748,2.1268339716098694,0.4345559810732463,0.32912481008046696,952.0265323445693,203.4857651543964,0.3505458694853115,783.9683292569605
2.35,55.4,10.7,45.10347825076161,736.0015319148936,-0.37017605721592817,18.48549205560051,11.332841105035246,50.19754146852516,2.1513644673154784,0.45090964487698554,0.34547068279287485,486.6269032730532,129.66814907103236,0.17617918366782195,865.6696809859259
3.91,88.5,10.7,48.17570415007296,579.3239130434782,-66.76911656057558,-9.801968398114454,-5.911234714768421,58.99992669486058,2.1867347085233444,0.4744898056822296,0.36765590428153194,-32.925803611642564,14.256258402904564,0.024608441118905845,593.5801714463828
5.48,105.0,10.7,47.30472307948461,527.014197080292,-38.54658189698235,-35.56424559987035,-20.009452766411094,68.92138337943082,2.2298711664355064,0.5032474442903376,0.39584586007132166,-205.23590774382922,-118.66806101702119,0.2251705204042953,408.3461360632708
7.03,106.0,10.7,46.02795209778157,459.0585775248933,-42.38063487218661,-40.097651738987025,-24.262939491415217,79.6366553709251,2.2795796283637464,0.5363864189091643,0.4295548558789537,-254.5789372709434,-157.69693110730083,0.34352245841381635,301.36164641759245
8.6,103.0,10.7,46.57675412804452,394.7866162790698,-29.75471861239123,-28.859525353501425,-22.451114137894756,90.87072769913492,2.3341460121559123,0.5727640081039416,0.4659186292884242,-218.302669592845,-142.53149708089396,0.3610342681428192,252.25511919817583
13.27,109.0,15.8,45.59157580291002,273.389133383572,-23.037206752799317,-22.962702269509837,-18.641056953816353,101.67488278638551,2.3902578576716795,0.610171905114453,0.5030579062649052,-163.42358989730047,-116.75071709174907,0.42704958915812063,156.63841629182295
14.85,113.0,14.7,49.6374495017317,250.80407407407407,-10.5784846331476,-15.813621720963633,-14.740702825689194,111.03336796518337,2.4418310839538315,0.644554055969221,0.5392181006326959,-101.02427227179072,-84.88647184936261,0.3384573084099571,165.91760222471146
25.8,105.0,10.4,46.1270913503873,140.84072093023258,-9.06246647702443,-10.997946054487828,-10.782089029115797,119.71150028538489,2.4911694168097,0.6774462778731332,0.5700588102525972,-64.09813854752068,-58.37139703693897,0.4144497177478526,82.4693238932936
32.01,103.0,10.0,43.09756331829103,95.2921493283349,-6.635232129455586,-7.5257727599304065,-8.108536311172665,126.52184630916535,2.533786429342788,0.7058576195618587,0.5950601710962493,-35.444295260635265,-37.26653345910326,0.39107663875540416,58.02561586923164
36.54,103.0,10.0,39.27463169133825,69.5783278598796,-5.676340280012208,-6.545343889303329,-6.74951598344264,131.30777873363218,2.5677737510349434,0.7285158340232956,0.614056797638769,-26.85294175291496,-27.36440628105446,0.393289219829518,42.213921578825136
