galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,0.87,39.6,4.9,2669.282873563218,-571.5227903289731,-1287788.6999749597,-1285119.4171013965,9.327379053088814e-07,39.5999990672621
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,1.74,73.0,5.2,2172.0580459770113,-309.00147531598157,-348130.1313972638,-345958.07335128676,1.3190905958272919e-06,72.9999986809094
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,2.61,89.4,6.6,2131.62030651341,-71.18322417524985,-53464.739739661556,-51333.119433148146,1.6155494421403513e-06,89.39999838445057
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,3.5,102.0,5.3,2046.7755714285715,-163.89878555538797,-91799.0106271451,-89752.23505571652,1.8708286933869708e-06,101.9999981291713
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,4.37,110.0,4.4,1843.1584439359272,-46.003366487421566,-20636.61616627427,-18793.457722338342,2.0904544960366874e-06,109.9999979095455
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,5.24,116.0,4.4,1966.729713740458,63.66780551493529,23818.74655681371,25785.476270554165,367.58114159693207,-251.58114159693207
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,6.11,123.0,4.4,1953.9404255319146,-197.43254964170194,-63344.34549105001,-61390.40506551809,2.471841418861655e-06,122.99999752815859
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,6.98,130.0,3.9,1623.1970773638966,-364.1307812010786,-102266.23786855233,-100643.04079118844,2.6419689627245813e-06,129.99999735803104
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,7.85,134.0,6.1,1320.352866242038,-310.45459734611796,-77528.02989902884,-76207.6770327868,2.8017851452243797e-06,133.99999719821486
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,structural,1960.3350696361863,8.72,134.0,4.9,1083.0060779816513,-272.81240029929484,-61330.70134613913,-60247.695268157484,2.9529646120466803e-06,133.99999704703538
