galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.11,6.8,3.62,1314.9454545454548,1759.8502673796697,44520040.137259655,44521355.0827142,2212.9954945951795,-2206.1954945951793
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.17,9.5,4.31,1420.536470588235,2293.0894522144504,37535706.02919752,37537126.565668106,2526.125791832936,-2516.625791832936
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.24,14.0,3.11,1613.0470833333334,2356.9284358904856,27327988.627455413,27329601.674538746,2561.0748528477843,-2547.0748528477843
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.31,19.8,5.5,1750.506451612903,1653.7426378446119,14844950.159838835,14846700.666290447,2145.3384829788606,-2125.5384829788604
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.38,26.1,3.9,1844.571052631579,1264.5174091141857,9260058.49484998,9261903.065902611,1876.0392226824556,-1849.9392226824557
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.45,28.7,3.5,1927.538888888889,1331.19165702718,8231909.499440316,8233837.038329205,1924.8965341670034,-1896.1965341670034
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.52,28.7,2.7,2030.9378846153843,1543.648372343288,8260713.299266028,8262744.237150644,2072.8306740586254,-2044.1306740586253
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.59,31.7,2.5,2143.6496610169493,1503.4144605394577,7090865.135621131,7093008.785282148,2045.6967476428335,-2013.9967476428335
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.66,35.5,2.3,2241.4159090909084,1334.601247139205,5627041.32573188,5629282.741640971,1927.5182514007593,-1892.0182514007593
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.73,39.4,2.1,2330.493835616438,1281.3149350649414,4884336.1134624025,4886666.607298019,1888.7208960901435,-1849.3208960901434
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.8,42.9,2.3,2420.8,1252.2106979778266,4355719.82488985,4358140.62488985,1867.220527926972,-1824.3205279269719
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.87,46.0,2.6,2505.8033333333337,1429.3617021276575,4571886.106358192,4574391.909691526,1994.9237984022416,-1948.9237984022416
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,0.94,49.1,3.1,2620.910638297872,2124.2456388495966,6288533.742774015,6291154.653412313,2431.8070182906317,-2382.707018290632
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.01,49.2,3.2,2803.1977227722773,2725.4544354384743,7509137.658002807,7511940.855725579,2754.461882887987,-2705.261882887987
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.08,51.4,3.2,3002.474259259259,2708.0148180810024,6977499.191516675,6980501.665775934,2745.7133497577656,-2694.3133497577655
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.14,57.2,3.1,3155.2396491228074,2825.4230533776067,6896855.817193342,6900011.056842465,2804.641261338143,-2747.4412613381432
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.21,63.8,2.9,3369.7792561983474,3128.941357269129,7195890.850633925,7199260.629890123,2951.458175574753,-2887.658175574753
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.29,67.8,2.8,3624.580852713177,3078.137588001213,6640042.08249715,6643666.663349863,2927.5125953138654,-2859.712595313865
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.35,69.8,3.3,3800.7185185185176,2634.92789353894,5431346.1282759495,5435146.846794468,2708.7724605755525,-2638.9724605755523
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.42,71.7,3.9,3967.121478873239,2215.813554206175,4342275.598881584,4346242.720360457,2484.2835311034546,-2412.583531103455
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.49,74.1,4.4,4110.932416107382,1859.040718671,3471963.474658658,3476074.4070747653,2275.8187244465234,-2201.7187244465235
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.56,76.7,4.8,4227.387179487179,1163.1777464722559,2074884.853279441,2079112.240458928,1800.948387687978,-1724.248387687978
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.63,79.9,4.4,4273.777300613498,-61.948570586501894,-105758.72326422064,-101484.94596360714,1.2767145334803705e-06,79.89999872328548
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.74,83.6,3.35,4216.236436781609,-2100.6669951365297,-3359545.1154364883,-3355328.878999707,1.3190905958272919e-06,83.5999986809094
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,1.93,83.9,3.95,3643.5772020725385,-2989.048170954204,-4309710.709195273,-4306067.131993201,1.3892443989449805e-06,83.8999986107556
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,2.1,88.7,4.44,3140.179095238095,-2531.8763263859323,-3355024.586842073,-3351884.407746835,1.4491376746189438e-06,88.69999855086233
NGC2976,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2976_normalized.csv,structural,2782.7392511013213,2.27,85.3,5.36,2782.7392511013213,-2102.587318451612,-2577512.008776729,-2574729.2695256276,1.5066519173319362e-06,85.29999849334808
