galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,0.63,29.5,2.53,1679.2553968253974,-196.39279415470037,-353333.0356221582,-351653.7802253328,7.937253933193772e-07,29.499999206274605
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,1.26,50.8,3.76,1555.5279365079361,-113.45738129010496,-102061.38447573481,-100505.85653922688,1.1224972160321825e-06,50.79999887750278
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,1.88,68.2,2.58,1537.4336702127662,151.04515676974663,91064.30974138001,92601.74341159278,417.2424686124297,-349.04246861242973
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,2.51,84.3,2.28,1744.3343824701194,56.18791367004269,25372.801977418334,27117.136359888453,260.8908052487094,-176.5908052487094
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,3.13,95.3,2.01,1607.6685623003195,-282.71807964135166,-102378.43576654293,-100770.76720424261,1.769180601295413e-06,95.2999982308194
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,3.77,106.0,3.58,1388.1096021220162,-266.0852927827317,-79997.9329439036,-78609.82334178158,1.94164878389476e-06,105.99999805835121
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,4.39,112.0,4.25,1272.4010933940776,-203.73419962590003,-52601.56461499954,-51329.16352160546,2.0952326839756963e-06,111.99999790476731
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,5.02,115.0,3.18,1133.4418525896413,-273.69322625039155,-61795.88792878081,-60662.44607619117,2.2405356502408076e-06,114.99999775946435
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,5.65,116.0,2.32,927.5476283185841,-296.99024798591483,-59578.96935897563,-58651.42173065704,2.3769728648009426e-06,115.99999762302714
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,6.28,116.0,2.01,759.2341401273884,-233.6691635244325,-42173.632101624935,-41414.39796149755,2.5059928172283337e-06,115.99999749400719
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,6.9,116.0,2.28,635.4611739130435,-198.4580666667202,-32600.0983687081,-31964.637194795054,2.6267851073127392e-06,115.9999973732149
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,7.54,114.0,3.05,509.176976127321,-170.51376041962678,-25632.285477725203,-25123.108501597882,2.745906043549196e-06,113.99999725409396
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,8.16,112.0,3.69,420.6138357843138,-117.42736019650992,-16310.917240912171,-15890.303405127857,2.8565713714171403e-06,111.99999714342863
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,8.79,109.0,5.1,362.3927758816837,-70.44332367527254,-9083.437006720438,-8721.044230838754,2.9647934160747187e-06,108.99999703520659
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,1133.4418525896413,9.41,107.0,6.39,332.5596811902231,-48.117894663646034,-5795.838009593642,-5463.2783284034185,3.0675723300355935e-06,106.99999693242766
