galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,2.49,45.2,1.91,344.60983935742973,-133.46729324117726,-14654.222458010307,-14309.612618652876,1.57797338380595e-06,45.19999842202662
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,2.74,47.4,1.95,315.08441605839414,-98.26229159060489,-9804.458205859295,-9489.3737898009,1.6552945357246848e-06,47.399998344705466
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,2.97,48.1,1.74,297.4439393939394,-72.86012828756233,-6706.883405268021,-6409.439465874082,1.7233687939614085e-06,48.099998276631204
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,3.21,48.8,1.08,280.84015576323986,-67.01753557344847,-5707.825604955866,-5426.985449192626,1.7916472867168918e-06,48.79999820835271
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,3.44,50.7,1.55,265.9456976744186,-65.84376398281115,-5232.912599257145,-4966.966901582727,1.8547236990991407e-06,50.699998145276304
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,3.69,52.1,2.78,249.2351490514905,-62.798806804698636,-4652.777665795905,-4403.542516744415,1.9209372712298546e-06,52.09999807906273
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,3.92,53.0,2.98,235.80227040816328,-62.23834904572452,-4340.694999938439,-4104.892729530276,1.979898987322333e-06,52.99999802010101
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,4.16,53.7,2.39,219.98312499999997,-61.363205395794715,-4032.756325962733,-3812.7732009627334,2.039607805437114e-06,53.699997960392196
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,4.4,51.2,2.21,206.3479318181818,-52.795977011494216,-3280.4651532164617,-3074.11722139828,2.0976176963403034e-06,51.19999790238231
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,4.64,51.6,1.45,194.64105603448277,-38.922464045849736,-2293.346198405876,-2098.705142371393,2.1540659228538017e-06,51.59999784593408
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,4.87,51.5,1.84,188.05437371663243,-29.03364131082436,-1629.8957230535889,-1441.8413493369565,2.2068076490713912e-06,51.49999779319235
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,5.11,50.4,2.53,180.9952446183953,-33.97114461993125,-1817.5089337830948,-1636.5136891646994,2.260530911091463e-06,50.399997739469086
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,5.35,48.5,4.6,171.74822429906544,-40.42010189953407,-2065.5270946891455,-1893.77887039008,2.3130067012440753e-06,48.4999976869933
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,5.59,50.0,5.91,161.59359570661897,-44.32487585748366,-2167.8188796290224,-2006.2252839224034,2.364318083507378e-06,49.999997635681915
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,5.82,49.0,7.42,150.9155326460481,-40.41425812165963,-1898.4488503523608,-1747.5333177063126,2.412467616362964e-06,48.999997587532384
NGC2366,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2366_normalized.csv,structural,273.39292671882924,6.06,49.4,5.92,142.59889438943895,-34.65265940253818,-1563.3320086882295,-1420.7331142987905,2.4617067250182343e-06,49.39999753829327
