galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,0.63,262.0,73.6,251401.78428571427,-433398.91365280264,-9673097010.903065,-9672845609.118778,7.937253933193772e-07,261.9999992062746
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,0.79,250.0,55.5,182057.95810126583,-355044.33773496235,-6319369852.404078,-6319187794.445976,8.888194417315589e-07,249.99999911118056
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,0.95,241.0,42.9,137787.59621052633,-230932.42846960883,-3418059289.280954,-3417921501.6847434,9.746794344808963e-07,240.99999902532056
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,1.11,234.0,31.9,108159.58099099099,-155817.3146834853,-1973835752.3274007,-1973727592.7464097,1.053565375285274e-06,233.99999894643463
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,1.27,228.0,28.8,87926.05551181102,-109033.30248495878,-1207184692.8878417,-1207096766.83233,1.1269427669584645e-06,227.99999887305722
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,1.43,225.0,24.2,73268.9241958042,-78979.62532189366,-776599856.6101131,-776526587.6859174,1.1958260743101398e-06,224.9999988041739
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,1.59,222.0,12.2,62652.575408805045,-51384.818669684166,-454418473.38074243,-454355820.8053336,1.2609520212918492e-06,221.99999873904798
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,1.9,221.0,6.34,49118.05942105264,-38856.69122303078,-287561333.9922953,-287512215.93287426,1.3784048752090221e-06,220.99999862159513
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,2.06,221.0,12.2,44389.93053398058,-26617.695685158855,-181686019.22623676,-181641629.2957028,1.4352700094407324e-06,220.99999856473
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,2.22,222.0,16.9,40600.3968018018,-21536.224095159912,-136406435.88137412,-136365835.48457232,1.489966442575134e-06,221.99999851003355
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,2.38,222.0,26.0,37498.33882352941,-16628.486434651964,-98241285.76120497,-98203787.42238145,1.5427248620541513e-06,221.99999845727513
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,2.79,221.0,13.1,31122.15953405018,-15206.878959276022,-76639764.26620345,-76608642.1066694,1.6703293088490067e-06,220.9999983296707
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,2.86,221.0,11.8,30199.03692307692,-12678.883807704504,-62335186.49214275,-62304987.45521968,1.6911534525287763e-06,220.99999830884656
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,3.02,220.0,22.9,28206.016258278145,-9683.528341155614,-45086337.67537244,-45058131.65911416,1.7378147196982766e-06,219.99999826218527
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,4.17,205.0,8.45,17513.614796163067,-6928.1485297135405,-23361429.24010214,-23343915.625305977,2.042057785666214e-06,204.9999979579422
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,5.56,190.0,13.3,10608.518992805757,-3603.3216887743038,-9112688.364784537,-9102079.845791731,2.3579652245103193e-06,189.99999764203477
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,6.96,190.0,8.87,7460.347284482758,-1767.0981774055358,-3570012.3105776897,-3562551.963293207,2.6381811916545837e-06,189.9999973618188
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,8.35,198.0,3.19,5678.315077844312,-1017.2686721263736,-1713039.862087697,-1707361.5470098527,2.889636655359978e-06,197.99999711036335
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,9.73,204.0,2.56,4642.513062692703,-713.0202463010894,-1030403.4306640667,-1025760.917601374,3.1192947920964445e-06,203.9999968807052
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,11.14,204.0,1.09,3688.988590664272,-584.7207561802561,-738042.878567692,-734353.8899770278,3.337663853655727e-06,203.99999666233614
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,12.51,201.0,0.57,3016.9893605115913,-414.2846436194518,-465650.2068178055,-462633.2174572939,3.5369478367654788e-06,200.99999646305216
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,13.88,203.0,0.75,2553.848667146974,-296.133068400535,-299996.1732311852,-297442.3245640382,3.7255872020394314e-06,202.9999962744128
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,15.35,202.0,0.89,2175.971446254072,-245.458460701054,-224847.4160087748,-222671.44456252074,3.917907604831947e-06,201.9999960820924
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,16.72,198.0,1.58,1856.7466387559812,-217.5087938076117,-182919.00118824432,-181062.25454948834,4.089009660052175e-06,197.99999591099035
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,18.08,195.0,1.5,1582.1724391592923,-185.44677578093234,-144224.53095255207,-142642.35851339277,4.2520583250938595e-06,194.99999574794168
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,19.45,194.0,2.16,1350.4769408740358,-153.13412643760915,-110705.87124255302,-109355.39430167899,4.410215414239989e-06,193.9999955897846
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,20.92,192.0,6.21,1147.2715200764817,-120.93814074305436,-81286.77280509836,-80139.50128502188,4.573838650411708e-06,191.99999542616135
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,22.92,190.0,3.14,930.8215924956369,-92.4243671629874,-56700.925364710034,-55770.103772214396,4.78748368143433e-06,189.99999521251632
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,25.02,191.0,14.6,768.3316147082336,-60.03987473872429,-33741.99420614177,-32973.66259143353,5.00199960015992e-06,190.9999949980004
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,14061.066894484411,29.23,193.0,18.6,551.9699828942867,-51.39231159476173,-24722.228231136894,-24170.258248242608,5.406477596365308e-06,192.99999459352242
